Constraint,CapRes_1,CapRes_2,CapRes_3
t1,0.0,0.0,0.0
t2,0.0,0.0,0.0
t3,0.0,0.0,0.0
t4,0.0,0.0,0.0
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,0.0,0.0,0.0
t9,0.0,0.0,0.0
t10,0.0,0.0,0.0
t11,0.0,0.0,0.0
t12,0.0,0.0,0.0
t13,0.0,0.0,0.0
t14,0.0,0.0,0.0
t15,0.0,0.0,0.0
t16,0.0,0.0,0.0
t17,0.0,0.0,0.0
t18,0.0,-0.0,0.0
t19,0.3380194706994329,0.3380194706994329,0.0
t20,0.33521993322070426,0.0,0.0
t21,0.0,0.0,0.0
t22,0.0,0.0,0.0
t23,0.0,0.0,0.0
t24,0.0,0.0,0.0
t25,-7.973084640121964e-17,0.0,0.0
t26,0.0,0.0,0.0
t27,0.0,0.0,0.0
t28,0.0,0.0,0.0
t29,-7.973084640121964e-17,0.0,0.0
t30,-7.973084640121964e-17,0.0,0.0
t31,-5.604031558947795e-17,0.0,0.0
t32,2.456222694889328,0.0,0.0
t33,2.4562226948893287,0.81914820776477,0.0
t34,2.4562226948893287,-0.0,0.0
t35,2.280060617297453,-0.0,0.0
t36,2.280060617297453,-0.0,0.0
t37,2.2800606172974525,-0.0,0.0
t38,2.2800606172974525,-0.0,0.0
t39,2.2800606172974525,-0.0,0.0
t40,2.2800606172974525,-0.0,0.0
t41,2.313938008461774,-0.0,0.0
t42,2.4542402814599185,-0.0,0.0
t43,3.8527161922497344,2.2962889264749773,0.0
t44,3.8527161922497344,2.2962889264749773,-1.1291695742929361e-15
t45,2.4542402814599185,2.2962889264749773,1.9301670241360957e-15
t46,2.433269744420331,2.2962889264749773,0.0
t47,2.4271154563427864,2.2901346383974337,0.0
t48,1.6669168887047858,1.5308996172989529,0.0
t49,0.0,0.0,0.0
t50,0.0,0.0,0.0
t51,0.0,0.0,0.0
t52,0.0,0.0,0.0
t53,0.0,0.0,0.0
t54,0.0,0.0,0.0
t55,0.0,-0.0,0.0
t56,0.0,-0.0,7.539892069819082e-17
t57,0.0,-0.0,-0.0
t58,0.0,-0.0,0.0
t59,0.0,-0.0,0.0
t60,0.0,-0.0,0.0
