Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Total
AnnualSum,0.0,190140.1183660041,192123.18364357617,122129.5978788647,53593.91697933367,191097.89363544175,96975.25336779006,129734.02284638793,178757.41394079707,310371.6559913469,403974.20849563624,330375.50628639513,388403.2813692213,156517.96238962509,7403.819717360525,125450.51773852442,45568.27484268697,2.922616627488992e6
t1,0.0,28.16,30.12,21.38479976662737,3.732119815185415,25.4,10.111715537058563,21.6,-0.0,28.34841919384421,56.323,17.59963211977151,7.294235177833552,20.898,0.9422081551766058,19.404,9.81,301.12812976549725
t2,0.0,28.16,8.939974685069297,21.38479976662737,3.286710480388426,25.4,8.860909248862425,21.6,9.011030246716407,12.91223855874218,56.323,-0.0,2.885366084300293,20.898,-0.0,19.404,9.81,248.8760290707064
t3,0.0,-0.0,-0.0,21.38479976662737,1.3004472100100968,25.4,16.728639046477653,21.599999999999998,6.811263893620991,26.395204582948665,56.323,-0.0,1.6241016970108342,20.898,-0.0,19.404,9.81,227.6794561966956
t4,0.0,6.649482028170701,-0.0,21.38479976662737,-0.0,25.4,2.529149258307635,21.599999999999998,-0.0,12.420047360642437,56.323,15.786879070055548,2.116325531456663,20.898,-0.0,12.414754555249182,9.81,207.3324375705095
t5,0.0,-0.0,-0.0,21.38479976662737,-0.0,25.4,16.728639046477657,21.599999999999998,-0.0,12.107738519403178,56.323,12.926604480199408,3.1696119225496706,20.897999999999996,-0.0,19.404,9.81,219.75239373525727
t6,-0.0,7.913363102476794,-0.0,21.38479976662737,1.423430875435387,25.4,-0.0,21.6,12.959081154753257,25.86885980937234,56.323,-0.0,-0.0,20.898,0.611730080552444,14.791687946855024,9.81,218.9839527360726
t7,0.0,28.16,-0.0,21.38479976662737,-0.0,25.4,2.5756604806608143,21.6,6.004180352174107,20.272354402366176,56.323,-0.0,-0.0,17.480593759764606,0.30008713927181346,19.404,9.81,228.7146759008649
t8,0.0,28.16,10.04302008286633,21.38479976662737,10.422,25.4,16.728639046477653,21.599999999999998,32.824999999999996,46.07357445790952,56.323,59.280619916606085,58.74,17.935027232538044,-0.0,19.404,9.81,434.12968050302504
t9,0.0,28.16,30.12,21.38479976662737,1.677847425953374,25.4,16.728639046477653,21.59999999999991,32.824999999999996,46.07357445790952,56.323,59.280619916606085,58.74,20.898,-0.0,19.404,9.81,448.42548061357394
t10,0.0,28.16,30.12,-0.0,10.422,25.4,16.728639046477653,21.599999999999998,32.825,46.07357445790952,56.323,59.280619916606085,58.74,20.898,1.68,19.404,9.81,437.46483342099333
t11,0.0,28.16,30.12,-0.0,10.422,25.4,11.272220791147387,21.599999999999998,32.824999999999996,46.07357445790952,56.323,59.280619916606085,58.739999999999995,20.898,1.68,19.404,9.81,432.00841516566305
t12,0.0,28.16,30.12,-0.0,10.422,25.4,16.728639046477653,21.599999999999998,8.723266010866679,46.07357445790952,56.323,59.280619916606085,58.74,20.898,1.68,19.404,9.81,413.36309943186
t13,0.0,28.16,30.12,-0.0,10.422,25.4,12.718733779262445,21.6,32.824999999999996,46.07357445790952,56.323,59.280619916606085,58.74,20.898,1.68,19.404,9.81,433.4549281537781
t14,0.0,28.16,30.12,11.494575754768702,10.422,25.4,16.728639046477653,21.6,32.824999999999996,46.07357445790952,56.323,44.952986420382764,58.74,20.898,1.68,19.404,9.81,434.6317756795387
t15,0.0,28.16,30.12,21.38479976662734,10.422,25.4,8.941392596479696,21.6,32.824999999999996,46.07357445790952,56.323,59.280619916606085,58.74,20.898,1.68,-0.0,-0.0,421.8483867376227
t16,0.0,28.16,30.12,-0.0,10.422,25.4,12.777420835490727,21.599999999999998,32.824999999999996,46.07357445790952,56.323,59.280619916606085,58.74,20.898,1.68,4.850677995787505,9.81,418.9602932057939
t17,0.0,28.160000000000004,30.12,21.38479976662737,10.422,25.4,16.728639046477653,21.6,32.824999999999996,13.924192260306578,56.323,59.280619916606085,58.74,20.898,-0.0,19.404,9.81,425.0202509900177
t18,0.0,28.16,30.12,21.38479976662737,10.422,25.4,7.076723649423542,21.6,32.824999999999996,46.07357445790952,56.323,59.280619916606085,58.739999999999995,20.898,1.68,19.404,-0.0,439.38771779056657
t19,0.0,28.160000000000004,30.12,21.38479976662737,10.422,25.4,16.728639046477653,21.599999999999998,32.824999999999996,46.07357445790952,56.323,59.280619916606085,58.74,20.898,1.68,19.404,-0.0,449.03963318762067
t20,0.0,28.16,29.20439220614379,21.38479976662737,0.6460480660264498,25.4,16.728639046477653,21.599999999999998,32.824999999999996,46.07357445790953,56.323,59.280619916606085,58.74,20.898,1.68,19.404,-0.0,438.3480734597909
t21,0.0,10.57039036048179,30.12,21.38479976662737,10.422,25.4,16.728639046477653,21.6,32.825,46.07357445790952,56.323,59.28061991660608,58.739999999999995,20.898,1.68,19.404,-0.0,431.4500235481025
t22,0.0,28.16,30.12,21.38479976662737,10.422,25.4,16.728639046477653,5.7172271511337325,32.825,46.07357445790952,56.323,59.280619916606085,58.74,20.898,1.68,19.404,-0.0,433.1568603387544
t23,0.0,28.16,14.4661425487516,21.38479976662737,1.6088345133064375,25.4,16.728639046477653,5.066009605433547,32.824999999999996,44.535336368827735,56.323,59.280619916606085,58.74,20.898,1.68,19.404,-0.0,406.50038176603044
t24,0.0,28.16,30.12,21.38479976662737,2.1668703807364205,25.4,8.44383187980784,4.39749917848967,9.803274079777664,-0.0,56.323,10.303984926977506,20.373559346228948,20.898,1.413461845373652,19.404,-0.0,258.5922814040191
t25,0.0,-0.0,-0.0,-0.0,0.9850503831260843,25.4,2.343168127255812,7.23316027234621,-0.0,46.07357445790952,-0.0,3.4614261836916294,38.17925216666812,14.806524739845473,-0.0,-0.0,-0.0,138.48215633084286
t26,0.0,-0.0,-0.0,-0.0,-0.0,25.4,3.681160619372905,6.463128425755556,-0.0,46.07357445790952,-0.0,4.526484038230895,36.948762008536356,16.035740729504923,-0.0,-0.0,-0.0,139.12885027931014
t27,0.0,-0.0,-0.0,-0.0,1.182162496508154,25.4,1.2047248525018985,7.14765318303702,-0.0,7.391191077270258,-0.0,30.41120059457514,34.6595143263472,15.4152615749709,-0.0,-0.0,-0.0,122.81170810521057
t28,0.0,-0.0,-0.0,-0.0,-0.0,25.4,3.120833781079251,8.099604741771865,-0.0,6.108387593252827,-0.0,26.766065342547847,30.79958612202175,14.895566247763854,-0.0,-0.0,-0.0,115.19004382843738
t29,0.0,-0.0,-0.0,-0.0,0.865452528991192,25.4,1.5608672180639593,7.94704431282137,-0.0,21.63912276338417,-0.0,-0.0,26.927170995593446,12.631642365566995,-0.0,-0.0,-0.0,96.97130018442112
t30,0.0,-0.0,7.816586649155768,-0.0,0.40511221026443495,25.4,2.425054523848026,7.01975388541065,-0.0,-0.0,17.667569020633024,-0.0,5.067722909657464,20.898,1.68,15.698396324634277,-0.0,104.07819552360364
t31,0.0,-0.0,10.311608789765849,-0.0,0.24761247136447875,25.4,2.907588446501039,7.8465815896906,-0.0,-0.0,16.629022346323637,-0.0,4.080973775370302,20.898,1.68,14.826104670249284,-0.0,104.82749208926518
t32,0.0,28.16,-0.0,-0.0,-0.0,25.4,3.916064401699671,7.219069180211135,-0.0,2.8610464131527182,56.323,-0.0,7.451397309498491,20.898,1.68,12.621842959210015,-0.0,166.53042026377207
t33,0.0,28.16,30.12,21.38479976662737,0.4175189255244525,25.4,16.728639046477653,21.6,32.824999999999996,46.07357445790952,56.323,59.280619916606085,58.739999999999995,7.980565311995366,-0.0,19.404,9.81,434.2477174251404
t34,0.0,28.16,30.12,21.38479976662737,10.422,25.4,16.728639046477653,21.600000000000023,32.824999999999996,46.07357445790952,56.323,59.280619916606085,58.74,20.898,1.68,19.404,-0.0,449.0396331876207
t35,0.0,28.16,30.12,21.38479976662737,3.887691891381435,25.4,16.728639046477653,21.6,32.824999999999996,46.07357445790952,56.323,41.81461671891384,58.739999999999995,20.898,1.68,19.404,-0.0,425.03932188130983
t36,0.0,28.16,30.12,17.42457717319436,4.858867487143026,25.4,16.728639046477653,21.59999999999991,32.824999999999996,46.07357445790952,56.323,59.280619916606085,58.739999999999995,20.898,1.68,19.404,-0.0,439.5162780813306
t37,0.0,28.16,30.12,14.817434105308944,10.422,25.4,16.728639046477653,21.6,32.824999999999996,46.07357445790952,56.323,59.28061991660608,58.74,20.898,1.68,19.404,-0.0,442.47226752630223
t38,0.0,28.16,30.12,15.740855673189683,2.301449999859382,25.4,16.728639046477653,21.600000000000023,26.876728817402793,46.07357445790952,56.323,59.280619916606085,58.74,20.898,1.68,19.404,-0.0,429.32686791144516
t39,0.0,28.16,30.12,21.38479976662737,3.608709414249727,25.4,16.728639046477653,21.600000000000023,27.164989764185133,46.07357445790952,56.323,59.280619916606085,58.74,20.898,1.68,19.404,-0.0,436.5663323660556
t40,0.0,28.16,30.12,21.38479976662737,2.90450027736135,25.4,16.728639046477653,21.600000000000023,32.824999999999996,46.07357445790952,56.323,59.280619916606085,58.74,20.898,1.68,19.404,-0.0,441.52213346498206
t41,0.0,28.16,30.12,21.38479976662737,10.422,-0.0,16.728639046477653,21.6,32.824999999999996,46.07357445790952,54.43808961554282,59.280619916606085,58.74,16.75345091174979,-0.0,19.404,-0.0,415.9301737149133
t42,0.0,17.590987290863,-0.0,-0.0,-0.0,25.4,5.104052785882663,7.728240196725515,-0.0,25.24222452434096,-0.0,-0.0,17.50381814542608,20.898,1.68,8.615710374683667,-0.0,129.7630333179219
t43,0.0,28.16,-0.0,-0.0,-0.0,25.4,5.526477574294395,8.310697181373067,-0.0,28.27684749184295,28.200586116087496,-0.0,17.587320033102895,20.898,1.68,5.013338996590998,-0.0,169.05326739329178
t44,0.0,-0.0,-0.0,-0.0,-0.0,25.4,6.159240582363801,8.216424585908063,-0.0,34.73375744753711,-0.0,-0.0,21.294580873021854,20.898,1.68,3.820590739753255,-0.0,122.2025942285841
t45,0.0,-0.0,-0.0,-0.0,-0.0,25.4,5.769025814550616,7.333643518748216,-0.0,32.651930767819955,-0.0,-0.0,19.433375322606356,20.898,1.68,4.888157620071465,-0.0,118.05413304379661
