time,node_0_coord_0,node_0_coord_1,node_1_coord_0,node_1_coord_1,node_2_coord_0,node_2_coord_1
0.0,0.6894137976242853,-0.7243677350940344,0.9868491083539974,0.1616441689047899,-0.8288355951220819,0.5594922307401815
0.02003338898163606,0.692498342103954,-0.7214194662274109,0.9850844813934581,0.1720713913230247,-0.8204403597529435,0.5717321184153339
0.04006677796327212,0.6953098853076872,-0.7187100690886377,0.98333134110175,0.18182264277240967,-0.8124654741238662,0.5830093079634852
0.060100166944908176,0.6978640444463406,-0.7162302531020216,0.9816120268284718,0.19088695569560415,-0.8049449622825992,0.5933494832708562
0.08013355592654424,0.7001772392926455,-0.7139690705239828,0.97994462998744,0.19926997301683047,-0.7978983854358698,0.602791976458
0.1001669449081803,0.7022661201738764,-0.711914528891089,0.9783430070592191,0.20699024249730485,-0.7913328886158107,0.6113855243208789
0.12020033388981635,0.7041471033470736,-0.7100541224514552,0.9768170692432938,0.21407571850543372,-0.7852454878503651,0.6191845635814325
0.14023372287145242,0.7058360300369729,-0.7083752527487647,0.9753732316006642,0.220560783367058,-0.7796252784354725,0.6262462977418287
0.16026711185308848,0.7073479238760575,-0.7068655562498668,0.9740149380524817,0.22648377551325416,-0.7744554665576883,0.6326284301597737
0.18030050083472454,0.7086968289908594,-0.705513149814399,0.9727431978808391,0.23188503811099453,-0.7697151364123749,0.6383875066760131
0.2003338898163606,0.7098957131103333,-0.7043068056419941,0.9715570908813133,0.23680544547817406,-0.7653807205411918,0.6435777749165555
0.22036727879799667,0.7109564193521591,-0.7032360697227911,0.9704542167398621,0.24128533549258208,-0.7614271804051167,0.6482504522262488
0.2404006677796327,0.7118896538405861,-0.7022913360943711,0.9694310803001035,0.24536377193606732,-0.7578289271846692,0.6524533065563852
0.2604340567612688,0.7127049976019313,-0.7014638881486556,0.9684834103238464,0.24907806779654273,-0.7545605166981315,0.6562304675636057
0.28046744574290483,0.7134109340163691,-0.7007459162880723,0.9676064165784137,0.25246350711778476,-0.7515971582788602,0.6596224006137094
0.3005008347245409,0.7140148848984738,-0.70013051934162,0.9667949907851447,0.2555532148820842,-0.7489150717623869,0.6626659905540102
0.32053422370617696,0.7145232507464051,-0.6996116952473028,0.9660438601000866,0.2583781343427939,-0.7464917258383038,0.6653946973035454
0.340567612687813,0.7149414516320695,-0.6991843252763243,0.965347700151256,0.26096708159204507,-0.7443059833276462,0.6678387552200896
0.3606010016694491,0.7152739654834608,-0.6988441559232881,0.9647012157887856,0.26334685123410173,-0.742338178726818,0.6700253936046712
0.3806343906510851,0.7155243614048707,-0.6985877813191527,0.9640991953690479,0.2655423532001475,-0.7405701463401912,0.6719790607789786
0.4006677796327212,0.7156953278688979,-0.6984126270617291,0.963536543590572,0.26757677222855547,-0.7389852106707073,0.6737216474351385
0.42070116861435725,0.7157886945580223,-0.6983169371509598,0.963008297284681,0.2694717409324462,-0.7375681504828564,0.6752727027434098
0.44073455759599334,0.715805446069292,-0.6982997661082099,0.9625096286190501,0.27124751543804265,-0.7363051488276015,0.6766496342382079
0.4607679465776294,0.7157457277624923,-0.6983609762534833,0.9620358381645016,0.27292315022061586,-0.7351837339566332,0.6778678905859189
0.4808013355592654,0.7156088440517692,-0.698501240003877,0.9615823384849842,0.27451667727876633,-0.734192710909839,0.6789411336095182
0.5008347245409015,0.7153932468201935,-0.6987220494381983,0.9611446320483843,0.276045279058351,-0.7333220950451586,0.67988139010444
0.5208681135225376,0.7150965152008368,-0.6990257319317487,0.9607182844609742,0.2775254541554628,-0.7325630482560831,0.6806991846863318
0.5409015025041736,0.7147153258754763,-0.6994154723363837,0.9602988910596765,0.27897318798502513,-0.7319078126279468,0.6814036641051097
0.5609348914858097,0.714245412212362,-0.6998953429461454,0.9598820411705221,0.2804041134294517,-0.7313496539573594,0.6820027003947626
0.5809682804674458,0.713681514439049,-0.7004703390755933,0.9594632787059523,0.2818336683188376,-0.7308828091342678,0.6825029809216028
0.6010016694490818,0.7130173159777158,-0.7011464234480402,0.9590380566182558,0.2832772594993687,-0.7305024358882617,0.6829100898415188
0.6210350584307178,0.7122453699566564,-0.7019305755398844,0.9586016909286285,0.2847504133445459,-0.7302045751432037,0.6832285694445598
0.6410684474123539,0.7113570121378909,-0.7028308482872923,0.9581493080006586,0.28626893539753984,-0.7299861139216478,0.6834619763566827
0.66110183639399,0.7103422577366426,-0.7038564319621321,0.9576757872594122,0.2878490685378855,-0.7298447575819902,0.683612923722391
0.681135225375626,0.7091896888154696,-0.705017719805162,0.9571757014387468,0.28950764469867074,-0.7297790092860832,0.6836831117203664
0.7011686143572621,0.707886319860239,-0.7063263822356672,0.9566432470755699,0.291262248928925,-0.7297881527914055,0.683673351603293
0.7212020033388982,0.7064174519355363,-0.7077954389895617,0.9560721719933629,0.2931313726752699,-0.7298722448157873,0.6835835763732403
0.7412353923205343,0.7047665098054052,-0.7094393326568583,0.9554556947888428,0.2951345711801001,-0.7300321108842069,0.6834128450115032
0.7612687813021702,0.7029148574195878,-0.7112740001841649,0.9547864145643256,0.29729262083430885,-0.7302693476317595,0.6831593368763953
0.7813021702838063,0.7008416053703159,-0.7133169309660201,0.9540562162898201,0.29962766201002083,-0.7305863301811314,0.6828203378529455
0.8013355592654424,0.6985233984343902,-0.7155872147851332,0.9532561651814094,0.30216333891002967,-0.7309862230880049,0.6823922195549921
0.8213689482470784,0.6959341915798155,-0.7181055641102714,0.9523763928175535,0.304924919099541,-0.7314729952555887,0.6818704106152477
0.8414023372287145,0.693045026438327,-0.7208942995857068,0.9514059790754895,0.3079393814896948,-0.7320514360346885,0.6812493630331701
0.8614357262103506,0.689823805887477,-0.7239772903177788,0.9503328273491981,0.31123546884560466,-0.7327271717191319,0.6805225135689134
0.8814691151919867,0.6862350853532856,-0.7273798237239213,0.9491435391203229,0.31484367880498476,-0.73350667977058,0.6796822422306799
0.9015025041736227,0.6822399039570431,-0.7311283838115434,0.9478232966719154,0.31879617020368345,-0.7343972968372271,0.6787198317852189
0.9215358931552587,0.6777956755612181,-0.7352503125057808,0.9463557610259483,0.32312655921938327,-0.7354072172010595,0.6776254308387156
0.9415692821368948,0.6728561783598566,-0.7397733189515405,0.9447230006173185,0.327869565490486,-0.7365454760269903,0.6763880257683438
0.9616026711185308,0.6673716959697537,-0.7447247947052423,0.942905473092839,0.3330604581588101,-0.7378219098689234,0.674995428874453
0.9816360601001669,0.6612893713637894,-0.7501309003671508,0.9408820887144282,0.3387342543396468,-0.7392470862823681,0.6734342916048552
1.001669449081803,0.654553852051331,-0.7560153800384508,0.9386303924915004,0.3449246093171749,-0.7408321923407549,0.6716901535995782
1.021702838063439,0.6471083188798591,-0.7623980744054891,0.9361269123894514,0.35166234350424724,-0.7425888704737296,0.6697475413085705
1.0417362270450752,0.638896006253697,-0.7692931130138461,0.9333477316378704,0.3589735532100308,-0.7445289880825302,0.6675901329305999
1.0617696160267112,0.6298623156000168,-0.7767068069005308,0.9302693468041835,0.36687728517229784,-0.7466643283443892,0.6652010075766122
1.0818030050083471,0.6199575971371591,-0.7846353151424461,0.9268698665403193,0.3753828048322771,-0.749006192300792,0.6625629959422134
1.1018363939899833,0.6091406395065709,-0.7930622179761871,0.9231305946763287,0.3844865473374425,-0.7515649050911359,0.6596591491873641
1.1218697829716193,0.597382796936095,-0.801956230526818,0.9190379930875614,0.3941689588128744,-0.7543492304246194,0.6564733340069575
1.1419031719532553,0.5846725720387015,-0.8112693664025247,0.9145859641419315,0.4043915363530939,-0.7573657068565331,0.6529909538518457
1.1619365609348915,0.571020284628009,-0.8209359500994174,0.9097782933676418,0.41509451499498423,-0.7606179378483036,0.6491997784215393
1.1819699499165275,0.5564622584154799,-0.8308728868553491,0.904630973141802,0.42619573174585984,-0.7641058889323872,0.6450908386554709
1.2020033388981637,0.5410638393813612,-0.8409815250760495,0.8991740412117842,0.43759118490745796,-0.7678252589538206,0.6406593257435326
1.2220367278797997,0.5249205197280146,-0.8511512490750073,0.8934525118766451,0.44915766622493675,-0.7717670049367086,0.6359054095021496
1.2420701168614356,0.5081565155723875,-0.861264741121549,0.8875259862924949,0.46075766238409444,-0.7759170983983219,0.6308348878661068
1.2621035058430718,0.490920539562113,-0.8712043529107228,0.881466706779657,0.4722461680279426,-0.7802565813132908,0.6254595651761531
1.2821368948247078,0.47337905364330185,-0.8808588266213566,0.8753561289384909,0.4834786947164652,-0.7847619358420238,0.6197973084399574
1.3021702838063438,0.4557073697077019,-0.8901296491645398,0.8692801446934751,0.4943197641469976,-0.7894057783947365,0.6138717428477479
1.32220367278798,0.4380802723027902,-0.8989358573048796,0.8633238792021422,0.5046502546016903,-0.7941577975899204,0.6077116027892346
1.342237061769616,0.4206627845172047,-0.9072170767227972,0.8575664134362453,0.5143732573425515,-0.7989858421045108,0.6013498346147996
1.362270450751252,0.4036026641112298,-0.9149343643755686,0.8520764398503471,0.5234173681367458,-0.803857091615317,0.5948224741597545
1.3823038397328882,0.3870251021257225,-0.9220691789062418,0.8469091581980476,0.5317376023436217,-0.808739149673453,0.5881674823267297
1.4023372287145242,0.3710299512171215,-0.928620899779717,0.8421046956824741,0.5393140841606886,-0.8136010222774004,0.5814235771301183
1.4223706176961604,0.3556913110217662,-0.9346034944046177,0.8376879832523242,0.5461491029387818,-0.8184139063516465,0.5746291651203288
1.4424040066777963,0.34105898311162475,-0.9400418983655001,0.8336698184344482,0.5522631924821271,-0.8231517732459197,0.5678214135928534
1.4624373956594323,0.3271611916379663,-0.9449685473007587,0.8300487411375721,0.557690852772048,-0.8277917444013306,0.5610354957042594
1.4824707846410685,0.31400798358131793,-0.9494203426150661,0.8268133472410844,0.5624763894979616,-0.8323142803962551,0.5543040124233461
1.5025041736227045,0.301594820066443,-0.9534361883448013,0.8239447147657373,0.5666701923688705,-0.8367032118921399,0.5476565846844613
1.5225375626043405,0.28990600985231935,-0.9570551218172366,0.8214187039583178,0.5703256198774443,-0.8409456452855539,0.5411195997308141
1.5425709515859767,0.27891777238007076,-0.9603149884285704,0.8192079823698586,0.5734965401047761,-0.8450317754161706,0.5347160910938898
1.5626043405676127,0.26860082941795105,-0.9632515741930803,0.8172837027719422,0.5762354979179175,-0.8489546346344288,0.5284657300835875
1.5826377295492486,0.25892250447913,-0.9658980988781457,0.8156168189001386,0.578592433919272,-0.8527098032490495,0.5223849069294209
1.6026711185308848,0.24984835966298244,-0.9682849776284724,0.8141790612941889,0.5806138613515549,-0.8562951017278853,0.5164868810612593
1.6227045075125208,0.24134342643063775,-0.9704397720737375,0.8129436161478257,0.5823424051093459,-0.8597102805360064,0.5107819819659528
1.6427378964941568,0.2333730970394465,-0.9723872676307699,0.8118855584711546,0.5838166148290707,-0.8629567194362218,0.5052778443094644
1.662771285475793,0.2259037430750522,-0.9741496289099578,0.8109820911828935,0.5850709765229865,-0.8660371445699382,0.4999796633896472
1.682804674457429,0.2189031214208672,-0.9757465982811088,0.8102126373654046,0.5861360610259664,-0.8689553687207903,0.4948904593471874
1.7028380634390652,0.21234061940137117,-0.9771957132301744,0.8095588263470308,0.5870387606090062,-0.8717160578372845,0.490011340780369
1.7228714524207012,0.20618738147387336,-0.9785125264010168,0.8090044067698444,0.5878025770625376,-0.8743245249359652,0.4853417606997616
1.7429048414023371,0.20041635101963684,-0.9797108179899756,0.8085351128314516,0.5884479340631413,-0.8767865512985425,0.48087975944469186
1.7629382303839733,0.19500225344359254,-0.9808027945729082,0.8081385037289098,0.5889924945051234,-0.8791082337692394,0.47662219094956065
1.7829716193656093,0.18992154020572033,-0.9817992713548385,0.8078037909033701,0.5894514697477589,-0.8812958563296127,0.47256493015324885
1.8030050083472453,0.18515230825293252,-0.9827098367976184,0.8075216633805766,0.5898379124338026,-0.883355783743636,0.4687030604970901
1.8230383973288815,0.18067420573131757,-0.9835429995409628,0.8072841186788867,0.5901629872325173,-0.8852943750768163,0.46503104094890674
1.8430717863105175,0.17646833221950356,-0.9843063183539779,0.8070843044756933,0.5904362160701021,-0.8871179148113727,0.4615428526393521
1.8631051752921535,0.17251713617607758,-0.9850065169202228,0.8069163712048892,0.5906657004265535,-0.8888325584543528,0.4582321274727749
1.8831385642737897,0.1688043142755599,-0.9856495848151546,0.8067753380658574,0.5908583194480099,-0.8904442908934266,0.4550922592317511
1.9031719532554257,0.16531471610583068,-0.9862408657156584,0.8066569741076568,0.591019903131251,-0.8919588959561187,0.4521164977329166
1.9232053422370616,0.1620342560577359,-0.986785133910939,0.8065576944341017,0.5911553817116084,-0.8933819352176428,0.44929802743967956
