Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11
9000,1,1.0,1.0,9000,12,24,648.0,1,10791.757953916973,974.3179584212968,737.645373588725,1461.4932043341073,166.66889158224058,903.1692942065466,1608.0075850113342,6142.728643748846,1910.5718042547244,13488.67674638975,53822.69815058372
,2,0.067,0.075,603,,,672.0,2,9979.708792609783,910.2180927356851,689.3236846771641,1365.8354170058965,155.82062053250894,843.0237407713945,1503.4377665995544,5737.6160839637405,1786.226738481948,13008.475159783213,52407.09642376027
,,,,,,,336.0,3,9492.676874696832,866.827414425425,656.7805064306027,1300.7486751124748,148.91717531904337,803.584033600803,1431.4227029763472,5466.55536877906,1701.356296764021,12772.775399351083,51922.077205324495
,,,,,,,672.0,4,9269.412750055195,842.1736199309589,638.0435250159159,1263.274490385959,143.98614302371078,780.9062019777128,1390.9758864208475,5308.8473163079725,1653.9867478982014,12868.620115211452,52335.88328454549
,,,,,,,480.0,5,9219.030137857304,831.3259503533939,629.1681127668536,1246.5097235346232,142.01373010557776,770.0602825058002,1373.2187474452621,5235.907342040095,1633.2625702694054,13220.702744902599,53692.782288502705
,,,,,,,1248.0,6,9425.500058432977,838.2290128118444,634.098897349666,1257.3575138501935,143.98614302371078,775.9762385813889,1385.0568400956524,5278.291381141699,1648.065554289974,13940.516121160057,56255.49296051552
,,,,,,,816.0,7,9971.805637755211,867.8135662052035,656.7805064306027,1300.7486751124748,148.91717531904337,803.584033600803,1434.3822261389448,5454.727264843728,1708.2643559736198,14968.40179839727,59848.86947170434
,,,,,,,1224.0,8,10707.786933587155,923.0380658728075,698.1990969262263,1383.5863466131932,157.79303345064196,853.8696602433072,1526.1274441794687,5800.699304952175,1818.7933033271988,15644.204845943334,62776.30689726309
,,,,,,,648.0,9,11323.245117886885,972.3456548617395,736.6592166721625,1458.5347160662245,166.66889158224058,900.2113161687523,1608.0075850113342,6118.086760550238,1914.5192666602093,16142.010564034428,64482.53521926036
,,,,,,,696.0000000000001,10,12085.899561353006,1012.7778778326638,767.230081085599,1519.6768069358025,173.57233679570615,938.6650306600791,1674.1036023093461,6384.2190990951985,1990.5079179657948,16645.68432595371,66160.85568940318
,,,,,,,816.0,11,12932.525025148947,1070.9608328396034,810.6209854143475,1606.459129460365,183.4344013863713,991.9086353403777,1768.8083435124677,6743.990593794866,2104.984327724859,17106.325766466296,67997.96221320058
,,,,,,,504.0,12,13499.57638596443,1119.2822700487568,847.1087913271588,1678.4490106455132,191.3240530589034,1037.264298586558,1848.7154689026015,7049.5499454575975,2198.736559855127,17294.10316896824,68865.99263984554
,,,,,,,,13,13759.392601808458,1143.936064543223,865.8457727418456,1715.9231953720287,196.25508535423594,1059.9421302096482,1889.1622854581012,7207.257997928685,2247.092974322318,17372.343753344052,69045.95016732071
,,,,,,,,14,13734.695242887923,1153.7975823410093,873.7350280743453,1730.7156367114428,197.24129181330247,1068.8160643230312,1904.946408991955,7269.355543589175,2264.856555147,17412.442052836654,68797.66651978812
,,,,,,,,15,13657.639483055855,1154.783734120788,874.7211849909078,1732.6879622233646,198.22749827236896,1069.8020570022961,1906.9194244336866,7277.240946212729,2267.817151951114,17527.846914790975,68659.08960023505
,,,,,,,,16,13730.743665460637,1159.7144930196812,877.6796557405952,1739.5911015150912,198.22749827236896,1074.7320203986199,1915.7979939214792,7304.839855395169,2278.672673566198,17868.19345682575,69376.99503069751
,,,,,,,,17,14041.930387859378,1176.4790732759182,890.4996956559073,1764.2451704141147,201.1861176495685,1089.5219105875917,1943.420210105723,7406.364414173432,2312.2261040128196,19065.274397775655,72162.00617782673
,,,,,,,,18,15447.70405761623,1239.592787181751,937.8352276509056,1858.9167949863645,212.03438869930014,1147.6954786642143,2048.976536238369,7798.663194695261,2438.5449009883387,21033.02509482729,77728.17911320865
,,,,,,,,19,16576.86730746309,1348.0694829574015,1020.6724086421528,2022.6198124758798,230.77231142156387,1248.2667319492227,2228.5209414359533,8484.69322294449,2651.707870884527,20997.816831858174,79205.3705820557
,,,,,,,,20,16245.922697927921,1346.0971793978442,1019.6862517255904,2019.661324207997,230.77231142156387,1247.280739269958,2224.57491055249,8479.76484630477,2646.773542877671,20509.791186814058,78120.81371860905
,,,,,,,,21,15796.430765574185,1324.4018402427141,1001.935427227466,1986.1317905053252,226.82748558529784,1226.5748930053974,2188.074124880454,8336.841923752847,2602.364590815965,19989.491300714915,76686.92753712233
,,,,,,,,22,15174.057320776703,1283.96961727179,972.350719730592,1926.962025147669,219.92404037183223,1190.0931638726004,2122.9646153033077,8086.480390454995,2525.389073909008,19089.724580393093,74429.27855607012
,,,,,,,,23,14178.259809100731,1225.78666226485,927.973658485281,1838.2073771111848,210.06197578116712,1134.877573833772,2026.2868586584543,7713.895116492052,2411.899529751315,17717.580331902314,70934.06069623139
,,,,,,,,24,12979.943954276374,1139.0053056443296,861.9011450755958,1708.0338933243413,195.26887889516942,1055.0121668133243,1883.2432391329062,7163.8882834991355,2242.1586463154617,16400.204492474604,67369.55437661613
,,,,,,,,25,11678.88708634259,1027.5701545293434,778.0778071677861,1541.372387566943,175.5447497138392,952.4689281697862,1696.7932798892607,6479.829605905795,2016.1664236014471,14362.037269484737,57750.00654430669
,,,,,,,,26,10895.48686138322,952.6226192661667,720.880706007163,1428.9498333873964,162.7240657459745,882.4634479419861,1573.4798147810295,6005.719773164589,1870.1103145985035,13903.351843581548,56119.8030601198
,,,,,,,,27,10404.503366042984,913.1765480750211,691.295998510289,1369.7800680297403,156.80682699157546,845.9817188091889,1508.3703052038836,5758.3152658505705,1792.1479320901753,13646.13592244607,55207.50500639537
,,,,,,,,28,10166.420826049027,889.5089053603336,673.5451740121646,1335.2643715711074,151.87579469624288,824.2898798653636,1469.8965040901153,5608.492616003038,1747.7389800284693,13585.499469554816,55332.60916988079
,,,,,,,,29,10110.110847710206,880.6335393423259,666.6420755962274,1321.4580929876543,150.88958823717638,816.4019384312453,1455.0988882771276,5549.35209632638,1730.9622648051584,13967.900325691591,56742.43685838953
,,,,,,,,30,10363.999697413306,891.481208919891,674.5313309287271,1337.2366970830292,152.8620011553094,825.2758725446283,1473.8425349735787,5612.435317314816,1753.660173636697,15043.708360858987,60797.73643475527
