Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,-0.0,1391.9547781700228,832.6762793800108,976.8851105964338,-152.4936382775213,1000.0,-623.8716619024178,-899.7789283156151,3954.0145092129615,-4300.0,1510.0,3475.0,2014.039534053725,2232.6515015418818,350.0,1320.0,-0.0
t2,-0.0,-363.01245010023297,197.23588071005688,271.7711518238622,-564.5283264316297,1000.0,-994.6556676118375,-709.6493912259994,3454.936291007579,-4300.0,1510.0,3475.0,1073.3000253379914,2580.0,350.0,1320.0,-0.0
t3,-0.0,-1600.0,1200.0,976.8851105964338,-207.36975132886232,1000.0,-591.9498666327509,-999.9775321223585,4253.969224844065,-4300.0,1510.0,931.5676495186208,466.7442771379469,1778.658851335693,350.0,1320.0,-0.0
t4,-0.0,229.29631137320666,-1200.0,425.33156172175836,-458.0809273517168,1000.0,238.0001358484676,-1009.6641187073865,5077.10642869124,-4300.0,1510.0,3475.0,130.07247290388088,2303.4833344937583,350.0,1320.0,600.0
t5,-0.0,-456.21570882868593,-1200.0,102.91782844069125,235.71237716487326,1000.0,-119.56693644378197,-1028.8425771776665,5077.10642869124,-4300.0,1510.0,3145.571157555017,25.811234767061976,2580.0,350.0,1320.0,-600.0
t6,-0.0,-1600.0,-1200.0,128.73759826990525,-54.401225450188576,1000.0,-418.67038418766174,-1121.0831779772204,-2040.5359431678908,2350.385041059162,1510.0,-3475.0,464.9707182301832,2580.0,350.0,1320.0,-0.0
t7,-0.0,-1600.0,-1200.0,199.19422024946766,571.9849447547676,1000.0,197.71045774203708,-1185.869025602729,-2389.2633516137275,3278.040617517419,1510.0,-3475.0,505.9465207021185,2532.332637852485,350.0,1320.0,-0.0
t8,-0.0,-1600.0,-1200.0,122.61247308891647,-157.22724411335366,1000.0,-566.759272606525,-1098.638325748891,-16.757854799107594,1935.854719381903,1510.0,-3475.0,-50.91972484686994,2580.0,350.0,1320.0,-0.0
t9,-0.0,-1600.0,-1200.0,265.205054545066,-423.2044151350383,1000.0,395.3867695633851,-1032.5057864602686,5077.10642869124,-3196.3113432106848,1510.0,2302.822005892606,107.85037297833514,2580.0,350.0,1320.0,-0.0
t10,-0.0,-1600.0,-1200.0,264.8476811807067,-481.93354031236277,1000.0,1313.8850060039304,-446.2883740690779,-674.0950526762217,4300.0,1510.0,-2991.7495513932886,1711.4326089355927,2580.0,350.0,1320.0,-0.0
t11,-0.0,-1600.0,-1200.0,404.2673249641487,-755.6790448676666,1000.0,1313.8850060039304,-940.4087030346457,-243.00734551771882,4300.0,1510.0,-2673.704930754006,2812.0400674379125,2580.0,350.0,1320.0,-0.0
t12,-0.0,-1600.0,-1200.0,472.72013650899345,-843.1258465964918,1000.0,1313.8850060039304,-933.9931911869501,1318.1979399294623,4300.0,1510.0,-1450.0369649378697,3387.943284856512,2580.0,350.0,1320.0,-0.0
t13,-0.0,-1600.0,-1200.0,553.2730289874632,-663.8607832243222,1000.0,1313.8850060039304,-753.0573469106093,-181.17896318213843,4300.0,1510.0,-2380.8082182870007,2448.3733571214016,2580.0,350.0,1320.0,-0.0
t14,-0.0,-1600.0,-1200.0,494.14603967056917,-935.1564669699872,1000.0,1080.370426478928,-456.42852365672013,-918.4517360538994,4300.0,1510.0,-3219.0288537796414,2041.4107057443125,2580.0,350.0,1320.0,-600.0
t15,-0.0,-1600.0,-1200.0,714.513059757146,-828.4398799012806,1000.0,1313.8850060039304,-289.2087328779451,1331.7270013762882,4300.0,1510.0,-937.7393501808946,4300.975879649255,2580.0,350.0,1320.0,-0.0
t16,-0.0,-1600.0,-1200.0,743.8000816060611,-771.5985648911483,1000.0,1313.8850060039304,-350.89546484008554,189.1432128388733,4300.0,1510.0,-2436.4737878904143,2579.8868748000095,2580.0,350.0,1320.0,-0.0
t17,-0.0,-1600.0,-716.0823136608213,976.8851105964338,-427.7166312025313,1000.0,1063.6413141813177,-701.7506190980927,-868.5551995269789,4300.0,1510.0,-2979.8515902126046,2297.529507898549,2580.0,350.0,1320.0,-600.0
t18,-0.0,156.9913435036624,1200.0,976.8851105964338,12.850907017749023,1000.0,-645.5669838408974,-661.8570059018333,-3154.2630854074077,4300.0,1510.0,-2820.473231013949,3919.386896862974,2580.0,350.0,1320.0,-600.0
t19,-0.0,-427.4617024933941,1200.0,976.8851105964338,-417.36263862768124,1000.0,334.42395871917097,-586.8267346521592,-1681.2906477410097,4300.0,1510.0,-2077.5820318173082,4410.41008587251,2580.0,350.0,1320.0,-600.0
t20,-0.0,-831.3762882898608,1200.0,976.8851105964338,-114.12290593455805,1000.0,-864.3398142248923,-900.1662103398259,-691.5328587834985,4300.0,1510.0,-1434.3704818084605,5075.790021917306,2580.0,350.0,1320.0,-600.0
t21,-0.0,-427.9006457080552,1200.0,976.8851105964338,-123.68443063355357,1000.0,662.2783400474345,-894.2387679754811,-2409.360553254459,4300.0,1510.0,-2800.002818125026,3711.7182420606237,2580.0,350.0,1320.0,-600.0
t22,-0.0,489.8228515352546,1200.0,976.8851105964338,121.35235734666207,1000.0,-610.9974253706366,-892.907757369238,3406.1534176659397,-2845.402319192437,1510.0,3475.0,2963.379246621592,2580.0,350.0,1320.0,-600.0
t23,-0.0,-1600.0,1200.0,976.8851105964338,-477.8050139144475,1000.0,-1146.1905291580633,-910.569953207579,5077.10642869124,-3174.7751018522617,1510.0,3475.0,2745.378265221106,2580.0,350.0,1320.0,-600.0
t24,-0.0,1600.0,1200.0,976.8851105964338,-130.8590835661414,1000.0,-720.6076053881845,-801.816698002864,1640.5880542357081,-2845.238243992563,1510.0,3475.0,3188.1661149139054,2580.0,215.046987526133,1320.0,-600.0
t25,-0.0,1501.2020007643507,1200.0,976.8851105964338,-0.0,915.4584884702787,-489.25869958408566,-929.4787902065151,-375.94462463105214,-0.0,1158.7869650829098,338.7209854625015,3355.560156042814,2418.254176090613,-0.0,1320.0,-0.0
t26,-0.0,1600.0,1200.0,976.8851105964338,-183.2528867607984,999.8529090917872,-617.7524143638487,-801.4368730871059,-858.1491147453995,-144.9526200065891,1510.0,-0.0,3350.074338671765,2064.262420383219,-0.0,1114.2191462166597,-0.0
t27,-0.0,1600.0,1200.0,976.8851105964338,-364.8254984533483,1000.0,-767.5672368676169,-571.0776376608399,-874.8199253084281,-468.5508570648054,1510.0,-0.0,2270.4738145332403,2188.014750065742,-0.0,1320.0,-0.0
t28,-0.0,1600.0,1200.0,976.8851105964338,-184.63029055081782,1000.0,-575.9174719369712,-573.4746188024916,-910.2247255020933,-263.8738824661984,1510.0,-0.0,2192.484888466353,2284.810980935266,-0.0,1320.0,-0.0
t29,-0.0,893.3803345754706,608.7370388334822,976.8851105964338,49.301995543899636,1000.0,-316.6172196510406,-581.2898682167496,-264.3673031597511,-0.0,893.4224854516447,-0.0,3625.0599884866842,1497.7458237528367,-0.0,723.1676332145599,-0.0
t30,-0.0,1202.874655296035,156.47917031119223,976.8851105964338,239.1149755436031,1000.0,-135.50112120155796,-623.5610545369273,-582.4447942540465,-0.0,1510.0,-0.0,3508.074311762119,1143.8574010174464,-0.0,348.980012225972,600.0
t31,-0.0,629.3044312741436,1028.4066874708938,976.8851105964338,398.2577381206047,1000.0,117.04080813998053,-682.7585409187549,-0.0,359.30695311836865,1510.0,-0.0,4260.018426259778,2087.966396739726,-0.0,1320.0,-0.0
t32,-0.0,-0.0,-0.0,976.8851105964338,357.93874880551215,1000.0,1313.8850060039304,-657.0373407333242,29.994069099362292,2920.6023543332917,1510.0,-0.0,5588.269831741511,2443.113082487513,-0.0,1320.0,-0.0
t33,-0.0,-0.0,-0.0,976.8851105964338,28.999161737429528,1000.0,667.2911613110576,-630.0679938780831,377.008810824048,4250.956007470059,1510.0,-0.0,6632.865313004104,2538.918255194392,-0.0,1320.0,-0.0
t34,-0.0,-1600.0,-785.4608094963303,702.2821479402851,107.33406743054843,669.4186025295276,1313.8850060039304,-554.455869496387,2975.3832417722992,4300.0,-1510.0,1380.7929679647264,6635.50457545211,2580.0,350.0,1311.6192489539665,-600.0
t35,-0.0,-1600.0,-705.6804625502981,774.862415351463,577.5185118755427,-337.85306736273543,1313.8850060039304,-480.45179445928216,1801.917303824218,4300.0,-1510.0,309.95607136862407,5836.955934248488,2580.0,350.0,1320.0,-600.0
t36,-0.0,-1600.0,-3.4273269313892016,244.45085361901724,-222.54037597384377,710.8832720288965,1313.8850060039304,-415.2054959555424,2976.208408671363,4300.0,-1510.0,459.90997097878363,5948.552794688628,2580.0,350.0,683.6556142181821,-600.0
t37,-0.0,-1600.0,-477.44544088021433,65.48383590542238,-754.7271670596554,1000.0,1313.8850060039304,-356.4124370795527,2513.0899771597788,4300.0,-1510.0,-0.0,5723.127916246039,2580.0,350.0,605.9673594675922,-600.0
