CO2_Cap,CO2_Price
CO2_Cap_1,129684.59405888114
CO2_Cap_2,124122.84048878218
CO2_Cap_3,118328.28284543191
CO2_Cap_4,118328.28284543191
CO2_Cap_5,118328.28284543191
CO2_Cap_6,118328.28284543191
CO2_Cap_7,207417.8362761235
CO2_Cap_8,102386.89791998289
CO2_Cap_9,102386.89791998289
CO2_Cap_10,110598.22032357925
CO2_Cap_11,236117.48460824607
