Constraint,Price
MinCapReq_1,261387.46273167565
MinCapReq_2,0.0
MinCapReq_3,212617.96433113652
MinCapReq_4,0.0
MinCapReq_5,3577.4939995641253
MinCapReq_6,4903.146292921605
MinCapReq_7,0.0
MinCapReq_8,408961.2786349316
MinCapReq_9,0.0
MinCapReq_10,11750.618989436975
MinCapReq_11,101563.70529980908
MinCapReq_12,299279.47811869107
MinCapReq_13,31650.623367848548
