Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11
,,,,,,,,24,13329.384991750461,1175.3422600751455,889.4233670032876,1762.4944108819084,201.53168279659604,1088.7041386388667,1943.2383740082985,7392.842760115714,2313.462010315343,17093.457409232647,70932.8284444161
,,,,,,,,25,11521.563692161502,1017.6123463854075,770.3586828621152,1526.4097091933388,174.05008968796932,943.2044266525508,1679.5931467332073,6421.438682527587,1994.7500344224284,14070.069331482988,55106.03102274111
,,,,,,,,26,10776.9279829032,948.4147068311997,718.45869233904,1422.6138489681916,162.85388508815842,879.1031549382997,1565.584399803438,5983.035376307186,1860.3411500203044,13624.613974107195,53411.89496070266
,,,,,,,,27,10397.508697804284,908.7278253221689,687.9292861489959,1363.5926735460494,155.7290276155515,842.4738568158706,1500.4365444149985,5732.809823336841,1782.9542165766575,13442.15056685258,52591.17115074384
,,,,,,,,28,10239.248247335216,887.3579660480752,671.6469361809723,1331.0292664165913,151.65768048834752,822.1242467478544,1465.8267462398899,5592.439391182746,1742.2242516063168,13490.059953114966,52671.21705319661
,,,,,,,,29,10252.43661820764,879.217067276992,665.5410549429635,1319.8355952158402,150.63984370654654,815.0018832240487,1452.5935881141131,5541.5805389530005,1727.9687638666976,13836.638492034346,53323.74314407745
,,,,,,,,30,10575.04445954843,892.4460277800023,675.7175236729781,1339.1701181989558,152.67551727014853,826.1941687614576,1474.9881634038893,5619.903171386808,1755.4614902216776,15003.792689277556,58157.907708662045
,,,,,,,,31,11650.403930684397,949.4323191775851,719.4763392120416,1424.6490619137828,162.85388508815842,879.1031549382997,1571.6920112461041,5967.7777206382625,1873.578388635665,17204.566411415624,65638.65325054595
,,,,,,,,32,13670.25365429922,1079.6866995149173,817.1704390201829,1620.02950469053,185.24629428778022,999.1658543395953,1787.4942822203102,6781.51935631418,2130.1771679488106,18495.06179456838,70422.15585155283
,,,,,,,,33,14744.59863536808,1194.6768946564682,904.6880700983096,1790.987392120184,204.585193141999,1106.0013071966803,1974.7943664620739,7511.852474333316,2351.137227912908,18615.344934546283,70337.04375274229
,,,,,,,,34,14950.540118991288,1237.4166132046555,936.2351231613553,1856.1142063790999,211.71005061460596,1145.683046829312,2042.9960275718465,7793.610515686103,2429.5424104808135,18673.447807247474,70002.67479312944
,,,,,,,,35,15151.409152278951,1260.8216971715199,954.5527668753818,1891.7304329269446,215.7813977418099,1168.0676179041297,2082.695501949177,7944.152718286148,2476.381870196705,18831.446847048956,69803.06665663328
,,,,,,,,36,15290.39429147294,1277.1034947136864,966.7645293513995,1916.1529882740379,218.83490808721288,1183.3298254551419,2109.1618182007305,8049.939130924017,2506.9293439244607,18803.924433664182,68067.38778446111
,,,,,,,,37,15330.973894157316,1284.2267811383842,972.8704105894084,1926.3290530019935,219.85274486901386,1190.4521889789476,2121.377041086063,8095.712097930787,2521.18483166408,18667.33171538419,68468.63053599653
,,,,,,,,38,15281.263880868955,1278.1211070600718,967.7821762244009,1918.188201219629,218.83490808721288,1184.3473059585426,2111.197688681619,8058.076547280777,2509.9840912972363,18573.55164014718,67704.64812524474
,,,,,,,,39,15286.336331204502,1277.1034947136864,966.7645293513995,1916.1529882740379,218.83490808721288,1183.3298254551419,2109.1618182007305,8051.973485013207,2506.9293439244607,18496.08114321226,66976.12908899735
,,,,,,,,40,15340.1043047613,1278.1211070600718,967.7821762244009,1918.188201219629,218.83490808721288,1184.3473059585426,2111.197688681619,8057.059370236182,2509.9840912972363,18800.866387732538,66727.88546746659
,,,,,,,,41,15580.538450666229,1290.3324552166966,976.9409980814143,1936.505117729949,220.87058165081487,1195.5395914959515,2131.5563934905067,8131.31329449161,2535.440319403699,19701.97058892293,67975.1830107497
,,,,,,,,42,16335.319060595626,1333.0721737648837,1009.5056980174613,1999.5967190432737,227.9954391234218,1235.2213311285832,2201.793925081168,8392.727794952498,2619.9549967171556,21074.013863586126,71261.11796839963
,,,,,,,,43,17148.94009441737,1395.1465268943937,1056.317454175529,2093.216514540465,239.1916437232327,1292.2002393190285,2304.6053843660493,8788.409665299912,2740.1083933796604,21167.793938823135,74314.00789359212
,,,,,,,,44,16953.143511465252,1397.1817515871644,1057.3351010485305,2096.269333958852,239.1916437232327,1294.2352003258302,2307.6591900873823,8802.650143924242,2744.1813898766945,20646.906781800182,73944.17555947487
,,,,,,,,45,16543.289524353055,1365.6357688492167,1033.9292229694968,2047.424223264665,234.10245981422773,1264.7282657272067,2255.7444928247196,8599.214735005262,2682.068193296925,20136.213111216035,72789.0827899032
,,,,,,,,46,15985.319987442881,1324.9312749938006,1003.3998167794525,1988.4030478425225,226.9776023416208,1228.0989676047775,2188.560766955391,8354.075067257892,2600.6082633562437,19160.696459022365,70385.67923777689
,,,,,,,,47,14969.815430266368,1258.786472478749,953.5351200023804,1888.677613508558,215.7813977418099,1167.050137400729,2078.6237609873997,7936.015301929389,2470.272375451154,17825.349735538868,66370.212004608
,,,,,,,,48,13648.949362889924,1172.2894230359893,887.3880732572846,1758.4239849907262,200.51384601479506,1085.6516971286642,1935.0948920847436,7385.72252080355,2300.2247716999823,16481.84822290433,62547.260233034394
,,,,,,,,49,12464.02496450614,1077.6514748221464,816.1527921471815,1616.9766852721434,184.2284575059792,998.1483738361944,1781.386670777644,6788.639595626345,2118.976427581967,15609.285783742593,59699.04464069583
,,,,,,,,50,11700.113943972758,1009.4714476143241,764.2528016241064,1514.198431519792,173.0322529061683,935.0645826253443,1668.3958590883192,6355.322174628918,1985.5857923041017,15196.449582970976,58262.27135363212
,,,,,,,,51,11315.622208538294,971.8197907980641,735.7586891800651,1458.2300755160363,166.92523221536237,900.4702455097167,1606.3018094212127,6117.302746193713,1912.2718553574887,15031.31510266233,57937.02154746325
,,,,,,,,52,11178.666049478525,951.4675438703559,720.493986085043,1427.7018813321695,162.85388508815842,881.1381159451014,1573.727881726993,5989.138438574755,1873.578388635665,15127.1338751871,58429.455833438544
,,,,,,,,53,11193.883400485165,944.3442574456581,714.3881048470341,1416.5082101314183,161.83604830635744,874.0157524212957,1561.5126588416606,5938.279586345011,1858.3046517717873,15520.602451724986,60134.73752746409
,,,,,,,,54,11534.752063033926,957.5732179486683,724.5645735770489,1435.842733114534,163.8717218699594,886.2255184621054,1583.9072341314366,6019.6537499126025,1886.8156272510257,16742.801475737746,64875.68407906571
,,,,,,,,55,12556.343560613095,1011.506672307095,766.2880953701093,1517.2512509381786,173.0322529061683,936.0820631287451,1676.539341011874,6348.201935316754,1999.8412800437209,18916.05278449104,72325.01920353142
,,,,,,,,56,14547.787562348856,1139.7258279516564,862.9645483052492,1710.596480769335,195.4246621057901,1055.12728202664,1889.287806264747,7153.806154635913,2254.403561108349,19955.78840124918,76958.5623923483
,,,,,,,,57,15559.234159256932,1243.522287282968,941.3233575263627,1866.2902711070556,213.74572417820792,1151.7879298497169,2058.265056178512,7814.971233622596,2452.9621403387596,19771.286296706807,76204.71237431206
,,,,,,,,58,15695.175828249592,1276.0858823673009,966.7645293513995,1915.1353818012424,218.83490808721288,1182.3123449517411,2110.179753441175,8031.62994412131,2511.002340421495,19417.57231728026,74206.60453080738
,,,,,,,,59,15735.755430933968,1296.438129295009,981.0115855734201,1944.6459695123135,221.88841843261585,1200.6269940129557,2142.753681135395,8158.777074695671,2550.714056267577,19199.431707489828,72649.25577042873
,,,,,,,,60,15680.97296731006,1302.5438033733215,986.0998199384275,1954.8220342402692,222.90625521441683,1206.7318770333604,2152.933033539838,8204.550041702441,2561.9147966344203,18869.162746872535,70908.5107018988
,,,,,,,,61,15544.01680825029,1298.4733539877798,983.046879319423,1948.7163954034959,222.90625521441683,1203.679435523158,2145.807486856728,8180.137792632165,2552.750554516094,18467.539381183604,69266.0498427096
,,,,,,,,62,15265.032039795204,1284.2267811383842,971.8527637164069,1926.3290530019935,219.85274486901386,1189.4347084755468,2121.377041086063,8085.540327484839,2523.221329912597,18182.121760897055,67898.17682611158
,,,,,,,,63,15090.539748252386,1274.0506576745302,964.7292356053965,1911.06495591006,218.83490808721288,1180.2773839449394,2105.090077238953,8026.544058898335,2503.874596551685,17933.400691790204,66729.9119460097
,,,,,,,,64,14980.974821004571,1269.9802082889885,961.6762949863921,1904.9593170732867,217.8170713054119,1176.2074619313362,2098.9824657962868,7999.080278694272,2496.7468526818757,17993.54226177916,66153.37880049543
,,,,,,,,65,14995.177681944102,1277.1034947136864,966.7645293513995,1915.1353818012424,218.83490808721288,1182.3123449517411,2110.179753441175,8036.7158293442835,2511.002340421495,18518.506813377633,66991.32767807067
,,,,,,,,66,15512.5676161699,1302.5438033733215,986.0998199384275,1953.8044277674735,222.90625521441683,1205.7143965299597,2152.933033539838,8194.378271256493,2562.933045758679,19912.9757582062,70033.07197127606
,,,,,,,,67,16539.231564084617,1347.3187466142795,1019.6821667474761,2020.9664549719805,231.04894946882476,1247.4310971693928,2226.2243708518326,8480.205020787658,2649.4842213206525,20439.979007092435,73252.13313700343
,,,,,,,,68,16490.536040863364,1357.4948700781335,1027.823341731488,2036.2305520639138,233.08462303242675,1257.605902203401,2243.529269939387,8547.338705730923,2669.849203805823,19938.459474303214,72225.72175491913
,,,,,,,,69,16043.145921268117,1318.825600915488,998.3115824144452,1978.226983114567,225.9597655598198,1220.9766040809718,2179.399349791392,8300.164683894362,2594.498768610693,19544.99089776533,71169.92643395976
,,,,,,,,70,15554.161708921385,1282.1915564456133,970.8351168434054,1924.2938400564024,219.85274486901386,1188.4172279721458,2118.32323536473,8079.43726521727,2519.148333415563,18882.41427924298,69606.49823795179
,,,,,,,,71,14753.729045972064,1226.222877394416,928.0939481773436,1839.8325028143709,209.67437705100397,1136.5257222987045,2025.6911284842922,7724.44247665365,2409.1774279956435,17849.814102992,66434.04607871591
,,,,,,,,72,13695.615905976956,1156.0076254938228,875.1763107812669,1734.0014296436327,198.47817245119307,1070.389489577652,1909.6465110736344,7277.901754076491,2271.713796220744,16703.046878626403,63016.390015763944
,,,,,,,,73,11638.230049879085,950.4499315239706,719.4763392120416,1426.684274859374,162.85388508815842,881.1381159451014,1568.6382055247711,6001.344563109894,1863.39589739308,14344.27411668685,53260.9223092411
,,,,,,,,74,10876.348009479922,909.7454376685542,688.9469330219973,1364.6102800188448,155.7290276155515,843.4913373192713,1500.4365444149985,5739.930062649006,1782.9542165766575,13845.812629829272,51302.33079732703
,,,,,,,,75,10445.189730958426,885.3227413553045,669.6116424349693,1326.9588405254092,151.65768048834752,820.0892857410528,1459.7191347972237,5584.301974825987,1734.0782586122489,13608.304395805108,50513.017404786384
,,,,,,,,76,10258.523558610295,873.1113931986796,661.4704674509576,1309.6595304878847,149.62200692474556,808.8970002036439,1441.396300469225,5508.013696481369,1712.6950270028199,13569.569147337646,50461.34220193713
,,,,,,,,77,10194.610684382402,880.2346796233775,666.5587018159649,1320.8532016886359,150.63984370654654,816.0193637274496,1453.6115233545574,5551.752309398949,1726.9505147424393,13864.160905419121,51719.785377207314
,,,,,,,,78,10434.03034022022,935.1857463281895,708.2822236090253,1403.2793259850762,159.80037474275545,866.89338889749,1544.2077597541063,5894.54097342743,1835.9031710381,14944.670467932485,55561.98869494045
,,,,,,,,79,11432.288566255875,1058.3168402408237,801.9057359251608,1588.4837040338678,181.17494716057624,980.8512052783807,1750.848613564313,6659.4581109627925,2085.374206481436,16930.36162621176,62164.255788386945
,,,,,,,,80,13255.327216851474,1154.9900131474374,874.1586639082655,1731.9662166980418,197.4603356693921,1069.372009074251,1909.6465110736344,7260.609744318377,2273.750294469261,17956.845710599457,65471.46877073951
,,,,,,,,81,14330.686687987443,1195.6945070028537,905.7057169713111,1794.0402115385707,204.585193141999,1108.036268203482,1975.8123017025182,7532.196015225215,2351.137227912908,17804.96276266126,65138.11305039822
,,,,,,,,82,14508.22244973159,1211.9763045450202,917.9174794473288,1818.4627668856642,207.63870348740198,1124.3159562578949,2000.242747473183,7651.205729442818,2374.556957770854,17568.473877280976,64708.49959925928
,,,,,,,,83,14584.309204764793,1227.2404897408014,929.111595050345,1841.867715759962,210.69221383280495,1137.5432028021055,2024.673193243848,7748.854725723928,2404.0861823743508,17469.597058824565,64734.843820319686
,,,,,,,,84,14642.13513859003,1226.222877394416,928.0939481773436,1838.8148963415754,209.67437705100397,1136.5257222987045,2021.619387522515,7742.751663456358,2400.0131858773166,17471.635756112326,65010.444902182404
,,,,,,,,85,14663.439429999327,1227.2404897408014,929.111595050345,1840.8501092871666,209.67437705100397,1137.5432028021055,2022.6373227629592,7751.906256857713,2400.0131858773166,17576.62866643202,65053.00095158767
,,,,,,,,86,14585.323694831903,1230.2933267799576,931.146888796348,1845.9381416511444,210.69221383280495,1140.595644312308,2027.726998965181,7773.266974794205,2406.122680622868,17616.38326354336,65096.570240264504
,,,,,,,,87,14581.265734563465,1219.099590969718,923.0057138123361,1829.6564380864154,208.65654026920296,1130.4208392782998,2009.4041646371825,7704.098935761753,2384.739449013439,17311.59801902308,65042.868558872135
,,,,,,,,88,14435.179164899711,1210.958692198635,916.8998325743273,1816.427553940073,207.63870348740198,1122.2809952510934,1996.1710065114057,7645.102667175248,2369.465712149561,17246.359705814728,64914.187171384765
,,,,,,,,89,14338.802608524318,1218.0819786233326,921.9880669393347,1827.6212251408242,208.65654026920296,1129.403358774899,2009.4041646371825,7688.841280092829,2385.7576981376974,17400.28135104069,65049.961233773014
,,,,,,,,90,14489.961628523619,1232.3285514727283,933.1821825423509,1848.990961069531,211.71005061460596,1142.6306053191095,2033.8346104078473,7778.35286001718,2416.305171865453,17564.39648270545,65102.64967589382
,,,,,,,,91,14439.237125168149,1217.0643662769473,921.9880669393347,1826.6036186680287,208.65654026920296,1128.385878271498,2008.3862293967381,7682.738217825259,2385.7576981376974,17277.959513775022,63823.94171519255
,,,,,,,,92,14331.701178054553,1230.2933267799576,931.146888796348,1844.9205351783487,210.69221383280495,1140.595644312308,2027.726998965181,7766.146735482042,2407.1409297471264,17676.524833532312,63640.54540704127
,,,,,,,,93,14818.656410267067,1234.3637761654993,934.1998294153524,1852.0437804879177,211.71005061460596,1144.6655663259112,2035.870480888736,7794.627692730698,2416.305171865453,18067.954712782437,65527.19693067499
,,,,,,,,94,14563.004913355497,1175.3422600751455,890.441013876289,1763.512017354704,201.53168279659604,1090.7390996456681,1937.1307625656323,7429.46113372113,2298.188273451465,17156.65702515324,63070.091697156306
,,,,,,,,95,13578.949548259374,1088.845210632386,824.2939671311933,1634.275995309668,186.2641310695812,1010.3581398770042,1794.6198289034207,6883.23706077367,2129.158918824552,15629.672756620203,58278.48318197698
,,,,,,,,96,12209.387957661678,993.1896500721576,752.0410391480887,1490.7934826454941,169.97874256076534,921.8373360811337,1637.8578018749881,6279.033896284302,1942.8193290852441,14195.449214680293,53494.98058097009
,,,,,,,,97,10487.79831377702,908.7278253221689,687.9292861489959,1362.5750670732536,155.7290276155515,843.4913373192713,1494.3289329723323,5755.1877183179295,1769.7169779612968,13656.213782067493,57227.75405737539
,,,,,,,,98,9687.3656508277,861.9176573884401,652.3116455939443,1293.3778269231557,147.58633336114357,800.7571561764373,1417.9837899390047,5465.292260608383,1679.092805902289,13006.888695915593,54333.942697816885
,,,,,,,,99,9246.062471635109,835.4597363824195,631.9587081339148,1252.6735680113334,142.49714945213861,775.3201435914171,1373.1946393594524,5294.40651711644,1625.125602316588,12601.187935651142,52299.35824053626
,,,,,,,,100,9035.048537676354,824.26600057218,623.817533149903,1236.3918644466044,140.46147588853663,765.145338557409,1354.8718050314537,5223.204123994798,1603.7423707071591,12452.363033644584,51380.350221236695
,,,,,,,,101,8982.295054186665,828.3364499577217,626.8704737689075,1242.4975032833777,141.47931267033763,769.2152605710122,1363.0152869550088,5248.63355010967,1613.9248619497441,12602.207284295022,51697.49411323312
,,,,,,,,102,9224.758180225812,873.1113931986796,660.4528205779561,1309.6595304878847,149.62200692474556,809.9144807070446,1436.3066242670031,5526.322883284077,1701.4942866359763,13510.446925992575,54606.50406186494
,,,,,,,,103,10157.074551899354,973.855015490835,736.7763360530665,1460.2652884616273,166.92523221536237,902.5052065165183,1605.2838741807684,6147.818057531559,1906.1623606119376,15145.48215077695,59874.33503467469
,,,,,,,,104,11778.229679140182,1083.757148900459,821.2410265121888,1626.1351435273036,185.24629428778022,1005.2707373600001,1788.5122174607545,6842.549978989874,2124.0676732032593,16478.790176972685,64184.65489586582
,,,,,,,,105,13041.269812691391,1152.9547884546666,873.141017035264,1728.913397279655,197.4603356693921,1069.372009074251,1900.485093909635,7282.987639299465,2254.403561108349,17151.56028193384,66817.05052336336
,,,,,,,,106,13503.87728329328,1189.5888329245413,900.6174826063037,1783.8641468106152,203.56735636019803,1102.9488656864778,1958.5074026149641,7523.04142182386,2322.62625243367,17527.699931525753,68653.04008341939
,,,,,,,,107,13804.166343157662,1216.0467539305619,920.9704200663332,1824.5684057224375,208.65654026920296,1128.385878271498,2003.2965531945163,7688.841280092829,2375.5752068951124,17885.49130552782,71091.9070100501
,,,,,,,,108,14052.716409599467,1231.310939126343,932.1645356693494,1846.9557481239399,210.69221383280495,1141.6131248157087,2027.726998965181,7782.421568195559,2405.1044314986093,18061.838620919152,72821.50644659293
,,,,,,,,109,14107.498873223374,1235.3813885118846,935.2174762883539,1854.0789934335087,211.71005061460596,1145.683046829312,2035.870480888736,7812.936879533407,2414.2686736169358,18062.857969563032,73915.80485987136
,,,,,,,,110,14027.35415792173,1239.4518378974262,938.2704169073583,1859.1670257974865,212.72788739640694,1149.7529688429152,2041.9780923314022,7837.349128603684,2422.414666611004,18224.93440394004,75139.7978999087
,,,,,,,,111,14017.209257250637,1243.522287282968,941.3233575263627,1865.2726646342599,212.72788739640694,1152.8054103531176,2049.1036390145127,7860.744200629367,2430.560659605072,18376.81735187824,75878.44932887165
,,,,,,,,112,13939.093522083213,1250.6455737076658,946.41159189137,1876.466335835011,213.74572417820792,1159.9277738769233,2061.318861899845,7902.448459457757,2444.816147344691,18665.29301809643,76249.29490226044
,,,,,,,,113,13890.397998861961,1258.786472478749,953.5351200023804,1888.677613508558,215.7813977418099,1168.0676179041297,2076.5878905065106,7953.307311687502,2464.162880705603,18967.020216685065,76744.76890605039
,,,,,,,,114,13974.600674432042,1258.786472478749,952.5174731293789,1887.6600070357622,215.7813977418099,1167.050137400729,2075.5699552660662,7946.187072375338,2464.162880705603,19082.206613443566,75669.7220389315
,,,,,,,,115,13750.398369600864,1216.0467539305619,920.9704200663332,1824.5684057224375,208.65654026920296,1127.3683977680973,2005.332423675405,7679.686686691475,2380.666452516405,18640.828650643296,72740.4473048686
,,,,,,,,116,13383.15296530726,1181.447934153458,894.5116013682949,1771.6528691370686,202.54951957839702,1095.826502162672,1946.2921797296317,7464.045153237356,2309.389013818309,18268.766395626903,70063.46914942269
,,,,,,,,117,13360.834183830853,1199.7649563883954,908.7586575903156,1800.1458503753443,205.6030299238,1113.123670720486,1977.848172183407,7585.089221544149,2346.0459822916155,18694.854128768962,69891.21847325849
,,,,,,,,118,13473.442581279996,1173.3070353823748,888.4057201302861,1760.4591979363174,200.51384601479506,1088.7041386388667,1934.0769568442993,7421.323717364371,2293.097027830173,18101.593218030495,68388.58463354377
,,,,,,,,119,12758.227083967866,1098.0037217498545,831.4174952422036,1647.5048794560103,188.2998046331832,1018.4979839042106,1807.8529870291975,6946.302037538554,2142.3961574399127,16743.820824381626,63614.201185980855
,,,,,,,,120,11651.418420751506,1004.3833858823971,760.1822141321004,1506.0575797374277,172.01441612436733,932.0121411151418,1653.1268304816535,6356.339351673513,1958.0930659491219,15249.455712452764,58266.32431071834
,,,,,,,,121,10516.204035656083,908.7278253221689,687.9292861489959,1363.5926735460494,155.7290276155515,843.4913373192713,1495.3468682127766,5756.2048953625235,1770.7352270855552,13348.370491615571,51041.92830453762
,,,,,,,,122,9637.65563753934,859.8824326956693,650.2763518479413,1289.3074010319735,146.5684965793426,797.704714666235,1413.9120489772272,5446.983073805675,1675.019809405255,12692.929313600389,48469.313794061774
,,,,,,,,123,9150.700405326825,830.3716746504924,628.9057675149104,1245.5503227017643,141.47931267033763,770.2327410744131,1366.0690926763418,5260.839674644809,1616.9796093225198,12268.880277746088,47190.6058333605
,,,,,,,,124,8913.309729623224,817.1427141474821,618.7292987848957,1226.215799718649,139.44363910673565,759.0404555370042,1345.7103878674545,5179.465511077217,1593.559879464574,12116.997329807888,46722.48928990251
,,,,,,,,125,8834.17950438869,824.26600057218,623.817533149903,1236.3918644466044,140.46147588853663,764.1278580540082,1355.8897402718983,5217.101061727229,1606.7971180799345,12309.65422350131,47408.45227674463
,,,,,,,,126,9055.33833901854,861.9176573884401,653.3292924669457,1293.3778269231557,147.58633336114357,799.7396756730366,1420.0196604198934,5457.154844251624,1683.1658023993232,13080.281798274991,50312.39602901867
,,,,,,,,127,9810.118948947938,955.5379932558976,723.5469267040475,1433.8075201689428,163.8717218699594,886.2255184621054,1576.781687448326,6031.859874447741,1872.5601395114065,14515.52468885878,55204.315232081855
,,,,,,,,128,11363.303241692436,1068.4929637046778,809.0292640361712,1603.7478011258013,183.21062072417823,991.0260103123888,1764.0817716900897,6744.900982708764,2094.5384485997624,15907.954936399588,59460.933411880615
,,,,,,,,129,12663.879507726691,1141.761052644427,863.9821951782507,1712.631693714926,195.4246621057901,1058.1797235368422,1881.144324341192,7209.750892088632,2233.0203294989205,16548.105884756562,62078.130450304845
,,,,,,,,130,13178.22597175116,1182.4655464998434,895.5292482412964,1774.7056885554553,202.54951957839702,1097.8614631694738,1948.3280502105204,7483.37151708466,2309.389013818309,17007.832123146683,63817.86227956323
,,,,,,,,131,13592.137919131797,1217.0643662769473,920.9704200663332,1825.586012195233,208.65654026920296,1128.385878271498,2004.3144884349606,7693.927165315803,2376.593456019371,17445.13269137143,65626.4943792873
,,,,,,,,132,13893.44146906329,1237.4166132046555,936.2351231613553,1856.1142063790999,211.71005061460596,1147.7180078361134,2037.9063513696246,7824.1258270239505,2416.305171865453,17739.724449452904,67073.40005906654
,,,,,,,,133,14034.455588391496,1246.575124322124,943.3586512723656,1869.3430905254422,213.74572417820792,1155.85785186332,2052.1574447358457,7882.104918565859,2433.6154069778477,17910.975021624836,68077.52017717666
,,,,,,,,134,14024.310687720403,1248.6103490148948,945.3939450183685,1873.4135164166244,213.74572417820792,1158.9102933735223,2057.247120938068,7899.396928323973,2438.7066525991404,18052.664483124227,69033.00481025217
