Zone,1,2,3,4,5,6,7,8,9,10,11
t1,24.646720905645573,23.442303700242896,23.569234854340273,23.794211223208627,23.475143081650828,23.55509721559268,23.8204,23.97813516604796,24.014129845875797,23.8204,25.664800000000003
t2,24.42589095144058,23.442303700242896,23.56923485434027,23.794211223208627,23.475143081650828,23.55509721559268,23.8204,23.97813516604796,24.014129845875797,23.663697812586104,25.664800000000003
t3,23.97334752934816,23.17425826523223,23.29973805529766,23.52214198549141,23.206722152559564,23.55509721559268,23.8204,23.97813516604796,24.014129845875797,23.63062643274464,24.416191912692543
t4,23.973347529348157,23.17425826523223,23.29973805529766,23.52214198549141,23.20672215255956,23.555097215592678,23.8204,23.97813516604796,24.014129845875797,17.864251902400003,24.244400000000002
t5,23.973347529348157,23.17425826523223,23.29973805529766,23.52214198549141,23.20672215255956,23.555097215592678,23.8204,23.97813516604796,24.014129845875797,17.864251902400003,24.244400000000002
t6,23.973347529348157,23.17425826523223,23.29973805529766,23.52214198549141,23.20672215255956,23.555097215592678,23.8204,23.97813516604796,24.014129845875797,17.864251902400003,24.244400000000002
t7,23.97334752934816,23.17425826523223,23.29973805529766,23.522141985491405,23.20672215255956,23.55509721559268,23.8204,23.97813516604796,24.014129845875797,23.4643617454617,24.244400000000002
t8,18.483956223514333,18.439667587965115,18.539511371154738,18.716477317425497,18.465498977435185,18.742699666438675,18.953800064934363,19.079309325924196,18.970868950780165,17.864251902400003,24.244400000000002
t9,17.42141676067837,17.379674031560498,17.47377835299881,17.64057151487119,17.40402051864496,17.665286487417028,17.864251902400003,17.982546336588662,17.880339593279825,12.0564,24.244400000000002
t10,12.0564,11.553576174108652,11.61613439263887,11.727014349162426,11.569761114780809,11.846058366375894,11.875711522151704,11.954350727575804,11.972295952423739,12.0564,24.244400000000002
t11,12.0564,-0.0,-0.0,11.509745582383463,11.355405810481624,11.626584047011908,11.757535114315342,11.835391773043629,11.853158423142045,12.0564,-0.0
t12,12.0564,-0.0,-0.0,11.509745582383463,11.355405810481622,11.626584047011908,11.757535114315342,11.835391773043629,11.853158423142045,12.0564,-0.0
t13,12.0564,-0.0,-0.0,11.509745582383463,11.355405810481624,11.626584047011908,11.757535114315342,11.835391773043629,11.853158423142045,12.0564,-0.0
t14,12.0564,-0.0,-0.0,11.53626010265847,11.381564784669012,11.65336772317895,11.784620456987884,11.86265647084975,11.880464049238102,12.0564,-0.0
t15,18.483956223514333,-0.0,-0.0,17.487763584553576,17.253261664124995,17.665286487417028,17.864251902400003,17.982546336588666,18.009540762693636,12.0564,-0.0
t16,24.646720905645573,19.742645221624393,23.09790872419173,23.318386124724082,23.00569855314844,23.55509721559268,23.8204,23.97813516604796,24.014129845875797,23.663697812586104,19.247470748800005
t17,24.646720905645573,23.17425826523223,23.29973805529766,23.52214198549141,23.20672215255956,23.55509721559268,23.8204,23.97813516604796,24.014129845875797,23.8204,24.244400000000002
t18,24.646720905645576,23.17425826523223,23.29973805529766,23.52214198549141,23.20672215255956,23.55509721559268,23.8204,23.97813516604796,24.014129845875797,23.8204,25.664800000000003
t19,24.646720905645573,23.174258265232233,23.29973805529766,23.522141985491405,23.20672215255956,23.55509721559268,23.8204,23.978135166047956,24.014129845875797,23.8204,25.664800000000003
t20,24.646720905645573,23.174258265232233,23.299738055297663,23.522141985491405,23.206722152559532,23.55509721559268,23.8204,23.97813516604796,24.014129845875797,23.8204,25.664800000000003
t21,24.646720905645573,23.174258265232233,23.299738055297663,23.52214198549141,23.20672215255956,23.555097215592678,23.8204,23.97813516604796,24.014129845875797,23.8204,25.664800000000003
t22,24.646720905645573,23.17425826523223,23.29973805529766,23.52214198549141,23.20672215255956,23.555097215592678,23.8204,23.97813516604796,24.014129845875797,23.8204,25.664800000000003
t23,24.646720905645573,23.174258265232233,23.29973805529766,23.52214198549141,23.20672215255956,23.55509721559268,23.8204,23.97813516604796,24.014129845875797,23.8204,25.664800000000003
t24,24.646720905645573,23.17425826523223,23.29973805529766,23.52214198549141,23.20672215255956,23.55509721559268,23.8204,23.97813516604796,24.014129845875797,23.8204,25.664800000000003
t25,24.42589095144058,23.174258265232222,23.299738055297656,23.522141985491405,23.20672215255956,23.76092145587028,23.820400000000003,23.97813516604796,24.0141298458758,23.663697812586104,24.416191912692536
t26,24.42589095144058,23.174258265232222,23.299738055297656,23.522141985491405,23.20672215255956,23.76092145587028,23.820400000000003,23.97813516604796,24.0141298458758,23.663697812586104,24.244400000000002
t27,24.42589095144058,23.174258265232226,23.29973805529766,23.522141985491405,23.20672215255956,23.76092145587028,23.820400000000003,23.97813516604796,24.0141298458758,23.663697812586104,24.244400000000002
t28,24.42589095144058,23.174258265232226,23.29973805529766,23.522141985491405,23.20672215255956,23.76092145587028,23.820400000000003,23.97813516604796,24.0141298458758,23.663697812586104,24.244400000000002
t29,24.42589095144058,23.174258265232222,23.29973805529766,23.522141985491405,23.20672215255956,23.76092145587028,23.820400000000003,23.97813516604796,24.0141298458758,23.663697812586104,24.244400000000002
t30,24.42589095144058,23.17425826523223,23.29973805529766,23.522141985491405,23.20672215255956,23.76092145587028,23.820400000000003,23.97813516604796,24.0141298458758,23.663697812586104,25.664800000000003
t31,24.42589095144058,23.17425826523223,23.29973805529766,23.522141985491405,23.20672215255956,23.76092145587028,23.820400000000003,23.97813516604796,24.014129845875793,23.820400000000003,25.664800000000003
