Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Total
AnnualSum,0.0,211410.36347160244,84071.04522838272,80759.56136881908,48707.36444397325,95939.18660722478,36471.942252628134,96514.21722383371,62940.991461150224,128656.0965572398,191814.73850569382,52097.967923962045,267565.6578492053,110777.00950488306,3688.1683089946396,58489.036543627204,71281.19065887635,1.601184537910097e6
t1,0.0,28.16,15.06,-0.0,4.79254230206225,12.7,2.2810698149654485,10.854152395821565,0.4403784259295913,-0.0,28.1615,-0.0,27.01873297140171,12.051529991476837,-0.0,-0.0,9.81,151.3299059016574
t2,0.0,28.16,9.934515102835244,-0.0,4.245914641810458,12.7,1.6450248810115167,10.472934660428328,2.0503124762864107,-0.0,28.1615,-0.0,27.881574968793124,8.827510238554297,-0.0,3.017553466983474,9.81,146.90684043670285
t3,0.0,25.79265744410614,-0.0,-0.0,3.8534476944607516,12.7,1.178638776733777,10.660263057746892,-0.0,-0.0,18.94463358979514,-0.0,23.36062785628073,1.775131600261222,-0.0,14.376639846714259,2.30842012522205,114.95045999132095
t4,0.0,18.857191372233828,-0.0,-0.0,3.122606586222143,12.7,-0.0,9.74556826150087,-0.0,5.001941061947496,-0.0,4.420351014905295,21.64398726115895,1.1428711220486862,-0.0,14.376639846714259,9.81,100.82115652673153
t5,0.0,4.567328432931376,-0.0,-0.0,4.231252897705935,12.7,2.4202816523051065,10.105204503946345,-0.0,8.72407642859086,-0.0,13.96250796199596,20.30019069968199,0.6365150943234865,-0.0,14.376639846714259,9.81,101.83399751819532
t6,0.0,2.3582957774603654,-0.0,-0.0,3.3768859684707926,12.7,1.0345075135789354,11.007353088619489,-0.0,8.650926369681024,-0.0,15.886591792390384,19.832111630765098,0.5112544813638972,-0.0,14.376639846714259,9.81,99.54456646904424
t7,0.0,4.685006511675392,-0.0,-0.0,4.474346228358046,12.7,2.9120838645469824,9.738276757837676,-0.0,9.869016099916376,-0.0,16.859014459859132,19.978570101860072,0.5067971539441903,-0.0,14.376639846714259,7.9691747246963605,104.06892574940848
t8,0.0,-0.0,0.7620003871080939,6.639178168688589,4.176305275456609,12.7,2.6632883787977417,9.675017765443938,-0.0,1.2991693584345367,28.1615,17.20741029793978,16.741279670109364,-0.0,1.2657462075393056,14.376639846714259,9.81,125.47753535623222
t9,0.0,-0.0,0.24894795893178517,4.455856629206515,3.6604946050517633,12.7,2.0494588267348126,9.592545062216725,-0.0,6.831363557208941,28.1615,5.006120017158121,15.129578945345271,-0.0,1.2657462075393056,14.376639846714259,9.81,113.2882516561075
t10,0.0,20.555023810249278,-0.0,-0.0,7.409096785460234,12.7,8.424071144286751,8.03537371265489,7.943708358268991,22.992683453433102,28.1615,-0.0,17.92514458544382,7.49929409849392,-0.0,-0.0,9.81,151.455895948291
t11,0.0,28.16,4.314516620931929,-0.0,10.056017237489032,2.0463025800300456,12.35,6.786740480602173,28.757198151491625,27.09,28.1615,16.983609573783667,22.312384125263847,16.713183379586546,-0.0,14.376639846714259,9.81,227.9180919958931
t12,0.0,28.16,12.55052117526843,-0.0,10.062877134901413,8.948114157117532,12.35,5.944588325615086,32.149214424993744,27.09,28.1615,20.15026396145325,22.18043303720765,17.161792167266213,-0.0,14.376639846714259,9.81,249.09594423053758
t13,0.0,28.16,0.12962047780685335,-0.0,10.11888413789815,12.7,12.35,6.840027969890286,32.824999999999996,27.09,28.1615,20.1794471689305,23.964830105017445,18.33068433974005,-0.0,14.376639846714259,9.81,245.03663404599754
t14,0.0,28.16,-0.0,-0.0,10.422,12.7,12.35,8.521836249841138,27.200375373181146,27.09,28.1615,14.688694457451366,23.57774124967037,15.06573287590355,-0.0,9.785146159998435,9.81,227.53302636604602
t15,0.0,28.16,15.06,1.3810612507877758,10.422,11.375239321145049,12.35,9.856901561256764,23.231240212703256,27.09,28.1615,10.136489340045634,25.212448878632326,2.7792826947953224,-0.0,14.376639846714259,9.81,229.40280310608037
t16,0.0,28.16,15.06,-0.0,10.422,4.8016990155294135,11.970501328469254,10.040590751518327,17.869858417961154,27.09,28.1615,19.884389191591474,27.561042597633445,4.720945701955274,-0.0,10.988432906188171,9.81,226.5409599108465
t17,0.0,28.16,15.06,-0.0,5.185327846238017,12.7,2.9016238134110526,11.622726449510322,-0.0,15.660133182641301,-0.0,-0.0,28.593400856649684,12.226067352383613,-0.0,-0.0,-0.0,132.109279500834
t18,0.0,28.16,15.06,19.476088743518137,3.7325659280218413,12.7,-0.0,17.478575970825577,-0.0,7.575894996554435,28.1615,-0.0,31.77757013975582,18.5912460683778,-0.0,-0.0,9.81,192.52344184705362
t19,0.0,28.16,15.06,11.14038033773634,4.340770003107544,12.7,-0.0,16.953658649294912,-0.0,5.46304657030723,28.1615,-0.0,33.93024357819173,17.420074001935877,-0.0,-0.0,9.81,183.13967314057365
t20,0.0,28.16,15.06,5.249385110952954,4.158829550015933,12.7,-0.0,18.085366620538835,-0.0,4.41184127260008,28.1615,2.9074262801834063,35.46703035327435,16.18109758595368,-0.0,-0.0,9.81,180.35247677351924
t21,0.0,28.16,15.06,-0.0,4.4085083502663,12.7,-0.0,17.079483576619317,-0.0,4.128218536402849,28.1615,8.13639803729174,32.871502370459375,14.314661211440644,-0.0,-0.0,9.81,174.83027208248023
t22,0.0,28.16,15.06,-0.0,4.215927020376003,12.7,-0.0,16.196641854346705,-0.0,2.0388634464906135,28.1615,8.922215039458058,33.24558509888731,13.202123821387238,-0.0,-0.0,9.81,171.7128562809459
t23,0.0,28.16,15.06,-0.0,4.016548957321744,12.7,-0.0,14.263432918250928,-0.0,4.573064913829974,28.1615,-0.0,33.668614010396546,12.626641874180962,-0.0,-0.0,9.81,163.03980267398015
t24,0.0,28.16,15.06,-0.0,3.6925837370644694,12.7,-0.0,15.497309132215603,-0.0,7.102418848535559,28.1615,-0.0,28.672324258999854,11.672688080369323,-0.0,-0.0,9.81,160.5288240571848
t25,0.0,28.16,11.145626574229844,-0.0,3.5947023709955164,12.7,-0.0,12.70830124350187,3.254715548903533,1.6463536239032197,27.70816091342,-0.0,28.848556240055785,6.207432271632361,-0.0,10.304976086509024,-0.0,146.27882487315117
t26,0.0,28.16,-0.0,-0.0,3.2315215408488904,12.7,-0.0,11.759585238895813,2.1762573710869577,13.970471754609461,-0.0,-0.0,23.01492777958558,3.183411621017439,-0.0,11.579119299767948,-0.0,109.77529460581209
t27,0.0,28.16,-0.0,-0.0,2.9506974628808655,12.7,-0.0,15.697327198475582,1.7333798081014375,19.30183541245601,-0.0,-0.0,21.452620583575357,0.9852738926851591,-0.0,14.376639846714259,-0.0,117.35777420488867
t28,0.0,28.16,-0.0,-0.0,2.8258195077044266,12.7,-0.0,17.589251099641043,1.3874837877407067,21.55848852109838,-0.0,-0.0,20.69106720223905,0.8193927386846709,-0.0,14.376639846714259,-0.0,120.10814270382254
t29,0.0,28.16,-0.0,-0.0,3.413935789807238,12.7,1.105985181946368,16.064268380804645,0.9075864297214522,23.394192366522088,-0.0,-0.0,19.65517720141765,0.43891855934045493,-0.0,14.376639846714259,-0.0,120.21670375627413
t30,0.0,28.16,0.547317372239605,-0.0,4.598473423069519,12.7,3.1629714181478126,17.324947541738602,0.7043732551530302,17.519036605419355,28.1615,-0.0,20.010879238222163,5.885942644251202,-0.0,4.57435442899845,9.81,153.15979592723974
t31,0.0,28.16,-0.0,-0.0,5.534302898355056,12.7,4.504813427641725,18.132176947803348,0.8359826833071704,18.14135736347169,28.1615,-0.0,20.594074394560124,9.084762739683356,-0.0,-0.0,9.81,155.65897045482248
t32,0.0,28.16,12.463757522232552,-0.0,6.449243425592917,12.7,6.337466967793493,17.02181006743831,0.7843460613655553,19.623109424783703,28.1615,-0.0,20.816683876759175,5.362541724705632,-0.0,6.085450053552227,9.81,173.77590912422357
t33,0.0,28.16,-0.0,-0.0,5.310642694238111,12.7,4.280930069235462,17.132802548150767,0.9343745508274804,21.740761031328496,28.1615,-0.0,20.689215905507375,2.1505639955145393,-0.0,12.084971826403226,9.81,163.15576262120547
t34,0.0,28.16,-0.0,-0.0,6.714890502994339,12.7,5.981432882601408,16.156384511258825,8.331009728255005,27.09,28.1615,7.183579707016933,23.359298400617323,7.132619428988594,-0.0,3.794790312453213,-0.0,174.76550547418566
t35,0.0,28.16,15.06,-0.0,6.511085306648433,12.7,5.298655912117739,14.87830218975906,11.5619671184394,27.09,28.1615,9.533233481092044,27.602818909313804,6.126025189313474,-0.0,8.169640235457617,-0.0,200.8532283421416
t36,0.0,28.16,15.06,-0.0,7.7152798369789,12.7,7.257952580223095,14.640737381515047,12.640526791569698,27.09,28.1615,10.391668720439815,27.586105175463693,12.259330906892046,-0.0,-0.0,-0.0,203.6631013930823
t37,0.0,28.16,15.06,-0.0,7.154776271438495,12.7,6.095255742508703,12.451580494903041,11.741169859401802,27.09,28.1615,8.713731383791918,28.577528431599198,11.67253257742459,-0.0,-0.0,-0.0,197.57807476106774
