region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049445017531335e8,0.0,0.0,0.0,5.053288986133573e7,0.0,0.0,0.0,1.049445017531335e8,5.6797387599999994e7,4.814711415313351e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.195616459197361e8,0.0,0.0,0.0,1.6952651271600363e8,0.0,0.0,0.0,3.195616459197361e8,1.295391149e8,1.9002253101973608e8
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.314196161274295e6,0.0,0.0,0.0,3.0403433009621e6,0.0,0.0,0.0,5.314196161274295e6,3.3676233e6,1.9465728612742955e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3262694406715278e8,0.0,0.0,0.0,8.106586108902472e7,0.0,0.0,0.0,1.3262694406715278e8,4.30715296e7,8.955541446715277e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5474485627104953e7,0.0,0.0,0.0,1.3234097865849052e7,0.0,0.0,0.0,2.5474485627104953e7,1.4608994600000001e7,1.0865491027104951e7
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159290663689432e7,0.0,0.0,0.0,2.35156750429478e7,0.0,0.0,0.0,6.159290663689432e7,3.0430972e7,3.1161934636894323e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.939465670011254e7,0.0,0.0,0.0,4.2364471994725e7,0.0,0.0,0.0,7.939465670011254e7,8.02164678e7,-821811.0998874605
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.9607026e7,0.0,0.0,8.1109920283200005e6,0.0,0.0,0.0,0.0,0.0,1.0064850409062244e8,0.0,0.0,0.0,5.635861630274309e7,0.0,0.0,0.0,1.0064850409062244e8,4.771801802832e7,5.293048606230244e7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,6.940971310000001e7,0.0,0.0,8.86563726048001e7,6.301040801223152e8,0.0,0.0,0.0,0.0,4.5157702368479717e8,0.0,0.0,0.0,4.789066986693597e8,0.0,0.0,0.0,4.5157702368479717e8,7.881701658271153e8,-3.365931421423181e8
