Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11
9000,1,1.0,1.0,9000,12,24,672.0,1,10889.297981745689,994.3350146559185,752.8117320275968,1491.4961708557437,170.13883007041218,921.727492702282,1641.1649339789387,6268.3674612929335,1950.1263169719039,13926.54112426579,56011.261382635545
,2,0.067,0.075,603,,,744.0,2,10069.909210142343,928.9182373759238,703.4965249830083,1393.8746266094502,159.06470503624334,860.3460767035492,1534.4388707876703,5854.969029554905,1823.2069389045175,13430.751413417871,54538.09780928618
,,,,,,,552.0,3,9578.475311844959,884.6361112171583,670.2842426876731,1327.4517202150648,152.01753455995407,820.0959678519212,1460.93884613708,5578.36423946255,1736.5794268902696,13187.400455547506,54033.35651698972
,,,,,,,576.0,4,9353.193240820194,859.4758122633141,651.1620195479346,1289.208228654661,146.9838413626046,796.9521552622351,1419.6580103744195,5417.430543408816,1688.2291876265035,13286.356446714708,54463.988968750586
,,,,,,,960.0,5,9302.355251341154,848.4052807236227,642.1041243764796,1272.0992982197436,144.9703640836648,785.8833753280373,1401.5347166249587,5342.998708983964,1667.0759579486057,13649.868251002388,55876.062822199
,,,,,,,504.0,6,9510.691325872906,855.450164430699,647.1362883606213,1283.1697826188079,146.9838413626046,791.9208916557816,1413.6169124579326,5386.249639798405,1682.1854077185326,14393.047939768312,58542.979610662194
,,,,,,,744.0,7,10061.934623557396,885.642523175312,670.2842426876731,1327.4517202150648,152.01753455995407,820.0959678519212,1463.9593950953233,5566.29421225852,1743.630503449569,15454.300457285955,62282.47164525536
,,,,,,,624.0,8,10804.567999280624,942.0015928319227,712.5544201544633,1411.9899647170098,161.0781823151831,871.414856637747,1557.5964128008702,5919.342507976398,1856.4477283983567,16152.04117051592,65328.94587375895
,,,,,,,1392.0000000000002,9,11425.588929583402,992.322190739611,751.8052992307685,1488.476947837817,170.13883007041218,918.7087345384099,1641.1649339789387,6243.221571284538,1954.1555035772176,16666.006471578225,67104.55363415898
,,,,,,,552.0,10,12195.136535030828,1033.5850810239153,783.004715932447,1550.8742235416337,177.18600054670142,957.9525906687472,1708.6238607130424,6514.7971833752135,2031.7173457295091,17186.030302711988,68851.11874083559
,,,,,,,792.0,11,13049.414122943319,1092.9633865549872,827.2877589928938,1639.4380987341474,187.25338694140038,1012.2902376184451,1805.2814273768327,6881.927177497794,2148.563757283611,17661.624913321702,70762.92653249021
,,,,,,,648.0,12,13621.590710413297,1142.2775725045217,864.5257724755423,1712.905858837028,195.30729605715953,1058.5778627978173,1886.8362492494057,7193.736213601904,2244.256939159815,17855.497875608464,71666.25321036998
,,,,,,,,13,13883.755244393442,1167.4378714583659,883.6479956152807,1751.1493503974318,200.340989254509,1081.7216753875034,1928.1170850120661,7354.669909655638,2293.6144750749095,17936.278276561283,71853.52825334505
,,,,,,,,14,13858.83466131548,1177.5019910399035,891.6994579899074,1766.2454654870648,201.3477278939789,1090.7779498791197,1944.2266794560312,7418.037552476795,2311.745814798822,17977.678232049602,71595.14878228852
,,,,,,,,15,13781.082442112245,1178.5084029980571,892.7058907867358,1768.2582808323493,202.3544665334488,1091.7842026004105,1946.240378761527,7426.084237279482,2314.7677047528073,18096.829323455007,71450.93698448954
,,,,,,,,16,13854.847368023007,1183.540462788826,895.7251891772208,1775.3031345408447,202.3544665334488,1096.815466206864,1955.3020256362572,7454.247634088885,2325.84796791742,18448.224067599767,72198.03421475373
,,,,,,,,17,14168.846714805311,1200.64946607744,908.8088155359892,1800.4633263568996,205.3746824518585,1111.9092570262244,1983.493815913196,7557.848700923477,2360.096054062588,19684.16420217788,75096.29076218615
,,,,,,,,18,15587.326303602833,1265.059831399281,957.1175897837494,1897.0784629305513,216.4488074860273,1171.2781675823758,2091.226728757212,7958.171269857139,2489.030025432631,21715.791286141248,80888.79797377877
,,,,,,,,19,16726.695361927195,1375.7651467961948,1041.6579447173299,2064.142136589157,235.5768416359553,1273.9159451540272,2274.4733655573145,8658.232847690882,2706.606102119579,21679.440105712478,82426.05567948325
,,,,,,,,20,16392.759548682523,1373.7523228798873,1040.6515119205014,2061.12291357123,235.5768416359553,1272.9096924327366,2270.4459669463236,8653.203669689203,2701.5696188629367,21175.572354769276,81297.39806754257
,,,,,,,,21,15939.204936663638,1351.6112598005045,1022.5357215775914,2026.9050527013953,231.54988707807573,1251.7783852856319,2233.192529794654,8507.357507640507,2656.241269553156,20638.382688433037,79805.20654865028
,,,,,,,,22,15311.206243099028,1310.3483695162001,992.3427376727412,1966.5205923428632,224.50271660178646,1214.5470345978758,2166.7404527132985,8251.875265155204,2577.672130749536,19709.408077475633,77455.75600950845
,,,,,,,,23,14306.408333395655,1250.9700639851283,947.053261815466,1875.943901805065,214.43533020708753,1158.1968822055967,2068.0691867440123,7871.669408228257,2461.833015846763,18292.721795765592,73818.41399835623
,,,,,,,,24,13097.261642453004,1162.405811667597,879.6222644279674,1743.0980890162941,199.3342506150391,1076.69041178105,1922.0759870955792,7310.41314324086,2288.577991818267,16932.581794722522,70108.96608830453
,,,,,,,,25,11320.922480655969,1006.4119581537636,761.8696271990518,1509.6115089633033,172.15230734935196,932.7962726364797,1661.3019270338953,6349.8401449201365,1973.2941399524584,13937.648429396802,54465.991910386685
,,,,,,,,26,10589.254161487042,937.9759449993077,710.5415545608066,1406.9579263537987,161.0781823151831,869.4023511951656,1548.53476592614,5916.325001175391,1840.3309819771014,13496.385489192035,52791.53270260956
,,,,,,,,27,10216.442238640751,898.7258786313109,680.3485706559565,1348.586281340551,154.03101183889385,833.1772532287004,1484.0963881502796,5668.889443492775,1763.776436476138,13315.639342060105,51980.341339990264
