region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6084860689409263e7,0.0,0.0,0.0,1.6701322464781535e8,0.0,0.0,0.0,1.6084860689409263e7,5.6797387599999994e7,-4.071252691059073e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3087320127233945e7,0.0,0.0,0.0,5.432802286818026e8,6.003855047758299e6,0.0,0.0,4.3087320127233945e7,1.295391149e8,-8.645179477276605e7
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.040104758059805e6,0.0,0.0,0.0,9.25589863120444e6,99632.56627922878,0.0,0.0,1.040104758059805e6,3.3676233e6,-2.3275185419401946e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6708919504345115e7,0.0,0.0,0.0,2.4112967178099322e8,2.7371235827523703e6,0.0,0.0,2.6708919504345115e7,4.30715296e7,-1.6362610095654886e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.663368826264912e6,0.0,0.0,0.0,4.234020639334922e7,482271.7521721458,0.0,0.0,5.663368826264912e6,1.4608994600000001e7,-8.94562577373509e6
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7666187952288866e7,0.0,0.0,0.0,8.46030406697585e7,0.0,0.0,0.0,1.7666187952288866e7,3.0430972e7,-1.2764784047711134e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7326811783966698e7,0.0,0.0,0.0,1.3005950334753607e8,0.0,0.0,0.0,2.7326811783966698e7,8.02164678e7,-5.28896560160333e7
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,-5.140179837326286e-9,0.0,0.0,-9.127368551887131e-10,0.0,0.0,0.0,0.0,0.0,-1.8174512745911504e-9,0.0,0.0,0.0,-2.6544596127584266e-8,-0.0,-2.5047896185505985e-7,0.0,-1.8174512745911504e-9,-2.5653187854757484e-7,2.547144272729837e-7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,3.2320311319294806e-9,2.3095488379098532e-8,0.0,0.0,0.0,0.0,2.6559028069422936e-9,0.0,0.0,0.0,0.0,0.0,1.4771029548173136e-7,0.0,2.6559028069422936e-9,1.7403781499275935e-7,-1.7138191218581705e-7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,11,0.0,0.0,0.0,-2.0130755729041994e-8,0.0,0.0,-2.3676159243272747e-8,-1.754632407801545e-7,0.0,0.0,0.0,0.0,-2.4411850462086723e-8,0.0,0.0,0.0,-8.494270760826965e-7,-0.0,-1.122198704629876e-6,0.0,-2.4411850462086723e-8,-1.341468860382345e-6,1.3170570099202584e-6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,-5.457289040446341e-10,-3.6829285891955192e-9,0.0,0.0,0.0,0.0,-3.8685347011230917e-10,0.0,0.0,0.0,0.0,-0.0,-2.3554664063329004e-8,0.0,-3.8685347011230917e-10,-2.7783321556569158e-8,2.7396468086456848e-8
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0,1.5355114185055308e-9,1.275214816483154e-8,0.0,0.0,0.0,0.0,1.0884853564533867e-9,0.0,0.0,0.0,0.0,0.0,8.155807500302826e-8,0.0,1.0884853564533867e-9,9.584573458636533e-8,-9.475724922991195e-8
NENG_Rest,NENG_Rest_nuclear_1,1,1,14,0.0,0.0,0.0,8.492267175e8,0.0,0.0,6.0390302164419234e7,1.4185681978422052e8,0.0,0.0,0.0,0.0,8.776858345772451e7,0.0,0.0,0.0,1.566942912498189e9,0.0,0.0,0.0,8.776858345772451e7,1.0514738394486396e9,-9.637052559909151e8
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1927692063988548e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.563929309405082e-10,0.0,0.0,1.7832062300449675e-10,-1.7832062300449675e-10
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,17,0.0,0.0,0.0,2.048846418911444e6,0.0,0.0,81732.6553689701,1.597248398039959e6,0.0,0.0,0.0,0.0,211858.62682774625,0.0,0.0,0.0,1.4907881760018619e7,0.0,1.1391912914525988e7,0.0,211858.62682774625,1.511974038684636e7,-1.4907881760018613e7
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,18,0.0,0.0,0.0,2.6501822958380217e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.998526368807758e-9,0.0,0.0,0.0,0.0,2.6501822958380217e-10,-2.6501822958380217e-10
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,20,0.0,0.0,0.0,-8.244001037382986e-10,0.0,0.0,-1.9438345688649113e-10,-1.3932295427012907e-8,0.0,0.0,0.0,0.0,-1.95076142711671e-9,0.0,0.0,0.0,-5.998526368807758e-9,-0.0,-9.231148222535419e-8,0.0,-1.95076142711671e-9,-1.0726256121299188e-7,1.0531179978587517e-7
NY_Z_B,NY_Z_B_nuclear_1,3,1,21,0.0,0.0,0.0,2.2609256589999998e8,0.0,0.0,9.509671639274951e6,2.2338218680656932e7,0.0,0.0,0.0,0.0,9.464019653508596e6,0.0,0.0,0.0,2.4537182654170728e8,0.0,0.0,8.480666436207959e7,9.464019653508596e6,2.5794045621993187e8,-2.4847643656642327e8
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,22,0.0,0.0,0.0,-3.5256562114227563e-9,0.0,0.0,-2.6388709866500005e-9,-1.64953582316367e-8,0.0,0.0,0.0,0.0,-2.7245800284107917e-9,0.0,0.0,0.0,-9.597642190092413e-8,-0.0,-1.103341708632049e-7,0.0,-2.7245800284107917e-9,-1.3299405629291437e-7,1.3026947626450358e-7
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,23,0.0,0.0,0.0,0.0,0.0,0.0,-8.85947259795302e-11,-2.993265878905381e-9,0.0,0.0,0.0,0.0,-8.502511147771823e-10,0.0,0.0,0.0,0.0,-0.0,-2.0021360208397147e-8,0.0,-8.502511147771823e-10,-2.3103220813282058e-8,2.2252969698504877e-8
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,24,0.0,0.0,0.0,7.52680857e8,0.0,0.0,4.893468074280694e7,1.1494756506485364e8,0.0,0.0,0.0,0.0,7.726952388119927e7,0.0,0.0,0.0,1.1721960473186324e9,0.0,0.0,4.051403869490711e8,7.726952388119927e7,9.165631028076606e8,-8.392935789264613e8
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,26,0.0,0.0,0.0,2.6501822958380217e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.998526368807758e-9,0.0,0.0,0.0,0.0,2.6501822958380217e-10,-2.6501822958380217e-10
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,27,0.0,0.0,0.0,0.0,0.0,0.0,7.948704750016835e-9,4.9156059746362806e-8,0.0,0.0,0.0,0.0,1.1276370459136998e-8,0.0,0.0,0.0,0.0,0.0,3.314799914763201e-7,0.0,1.1276370459136998e-8,3.8858475597269975e-7,-3.7730838551356275e-7
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,28,0.0,0.0,0.0,1.0600729183352087e-9,0.0,0.0,2.9779313620158666e-9,1.7094790558176234e-8,0.0,0.0,0.0,0.0,3.302528316660622e-9,0.0,0.0,0.0,2.399410547523103e-8,0.0,1.1527736473900351e-7,0.0,3.302528316660622e-9,1.3641015957753082e-7,-1.331076312608702e-7
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,33,0.0,0.0,0.0,391071.2,0.0,0.0,105054.61535999992,745676.6040000004,0.0,0.0,0.0,0.0,123260.60181120563,0.0,0.0,0.0,1.0468297433742201e7,0.0,5.072367852754704e6,0.0,123260.60181120563,6.314170272114704e6,-6.190909670303498e6
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,8,1,34,0.0,0.0,0.0,0.0,0.0,0.0,2.885420118435929e-9,1.4848441779368653e-8,0.0,0.0,0.0,0.0,4.2050198949536225e-9,0.0,0.0,0.0,0.0,0.0,8.545605934771528e-8,0.0,4.2050198949536225e-9,1.0318992124551986e-7,-9.898490135056624e-8
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,8,2,35,0.0,0.0,0.0,-5.032688932260498e-9,0.0,0.0,-8.005797536680216e-9,-5.4305835225451895e-8,0.0,0.0,0.0,0.0,-1.520013575951413e-8,0.0,0.0,0.0,-1.9195284380184825e-7,-0.0,-3.125420664949253e-7,0.0,-1.520013575951413e-8,-3.798863881893179e-7,3.646862524298038e-7
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,8,1,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,8,2,37,0.0,0.0,0.0,-2.9046987037872896e-9,0.0,0.0,-3.885016713479125e-9,-2.263149225528935e-8,0.0,0.0,0.0,0.0,-5.041385550498547e-9,0.0,0.0,0.0,-9.597642190092413e-8,-0.0,-1.3024923248058128e-7,0.0,-5.041385550498547e-9,-1.5967044015313705e-7,1.5462905460263852e-7
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,9,1,38,0.0,0.0,0.0,0.0,0.0,0.0,2.2074796476617361e-10,1.3050302316681309e-9,0.0,0.0,0.0,0.0,4.678887977713428e-10,0.0,0.0,0.0,0.0,0.0,7.521445401944897e-9,0.0,4.678887977713428e-10,9.0472235983792e-9,-8.579334800607858e-9
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,9,2,39,0.0,0.0,0.0,0.0,0.0,0.0,5.185364748533082e-10,2.6179849405055167e-9,0.0,0.0,0.0,0.0,8.587573285962731e-10,0.0,0.0,0.0,0.0,0.0,1.508856294306412e-8,0.0,8.587573285962731e-10,1.8225084358422944e-8,-1.736632702982667e-8
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,9,1,40,0.0,0.0,0.0,0.0,0.0,0.0,-1.7530710159960283e-9,-1.5902586970643712e-8,0.0,0.0,0.0,0.0,-2.3419355762429312e-9,0.0,0.0,0.0,0.0,-0.0,-9.165338606484788e-8,0.0,-2.3419355762429312e-9,-1.0930904405148762e-7,1.0696710847524469e-7
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2,41,0.0,0.0,0.0,-1.7927277440321632e-9,0.0,0.0,-3.581285033174406e-9,-2.1562502321737937e-8,0.0,0.0,0.0,0.0,-4.767665846340136e-9,0.0,0.0,0.0,-4.798821095046206e-8,-0.0,-1.2427389037183914e-7,0.0,-4.767665846340136e-9,-1.5121040547078364e-7,1.464427396244435e-7
PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,10,1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1,43,0.0,0.0,0.0,4.240291673340835e-9,0.0,0.0,7.157135836577887e-9,4.395263240460086e-8,0.0,0.0,0.0,0.0,1.1467708256445027e-8,0.0,0.0,0.0,9.515938189090541e-8,0.0,2.946008994152434e-7,0.0,1.1467708256445027e-8,3.4995095932976297e-7,-3.3848325107331794e-7
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,10,2,44,0.0,0.0,0.0,2.3450411390513182e-8,0.0,0.0,4.913270738425558e-8,3.186013580995378e-7,0.0,0.0,0.0,0.0,1.0016508453489147e-7,0.0,0.0,0.0,7.612750551272433e-7,0.0,2.1354863523763975e-6,0.0,1.0016508453489147e-7,2.5266708292507042e-6,-2.4265057447158128e-6
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,10,3,45,0.0,0.0,0.0,0.0,0.0,0.0,1.7616648120650804e-9,3.0900064140735185e-8,0.0,0.0,0.0,0.0,3.5740437344192323e-9,0.0,0.0,0.0,0.0,0.0,2.0711357181182945e-7,0.0,3.5740437344192323e-9,2.397753007646297e-7,-2.3620125703021048e-7
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,1,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2607587784430051e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.450476109278319e-11,0.0,0.0,9.711234887721324e-11,-9.711234887721324e-11
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,2,47,0.0,0.0,0.0,-5.325546226231381e-9,0.0,0.0,-1.3685571713951397e-8,-9.065781014956282e-8,0.0,0.0,0.0,0.0,-1.890479811426793e-8,0.0,0.0,0.0,-1.9031876378181081e-7,-0.0,-6.076512588192976e-7,0.0,-1.890479811426793e-8,-7.173201869090432e-7,6.984153887947753e-7
PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,10,1,48,0.0,0.0,0.0,0.0,0.0,0.0,-2.1487855496453531e-10,-8.897259974513452e-9,0.0,0.0,0.0,0.0,-1.5360549599567455e-9,0.0,0.0,0.0,0.0,-0.0,-5.96355814754007e-8,0.0,-1.5360549599567455e-9,-6.874772000487869e-8,6.721166504492194e-8
PJM_EMAC,PJM_EMAC_nuclear_1,10,1,49,0.0,0.0,0.0,1.6058324873e9,0.0,0.0,1.4721910665613058e8,3.458176815352505e8,0.0,0.0,0.0,0.0,4.316018817629469e8,0.0,0.0,0.0,3.0751255129109e9,0.0,0.0,0.0,4.316018817629469e8,2.098869275491381e9,-1.667267393728434e9
PJM_EMAC,PJM_EMAC_nuclear_2,10,2,50,0.0,0.0,0.0,3.6467366e8,0.0,0.0,2.416191118565992e7,5.675632937511511e7,0.0,0.0,0.0,0.0,7.111902307310888e7,0.0,0.0,0.0,4.905000341782565e8,0.0,0.0,0.0,7.111902307310888e7,4.4559190056077504e8,-3.7447287748766613e8
PJM_Rest,PJM_Rest_conventional_steam_coal_1,11,1,51,0.0,0.0,0.0,2.652413968462497e-7,0.0,0.0,-9.406357379191347e-9,-9.882338388151396e-8,0.0,0.0,0.0,0.0,-3.349263587966052e-8,0.0,0.0,0.0,1.5225501102544865e-6,-0.0,-2.075310810380376e-6,0.0,-3.349263587966052e-8,-1.9182991547948316e-6,1.8848065189151711e-6
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,11,1,52,0.0,0.0,0.0,-8.48058334668167e-9,0.0,0.0,-1.0749285292714935e-8,-7.562247077632565e-8,0.0,0.0,0.0,0.0,-1.5464477167899108e-8,0.0,0.0,0.0,-1.9031876378181081e-7,-0.0,-4.938176675699536e-7,0.0,-1.5464477167899108e-8,-5.886700069856758e-7,5.732055298177768e-7
