Constraint,CapRes_1,CapRes_2,CapRes_3
t1,0.0,0.0,0.0
t2,0.0,0.0,0.0
t3,0.0,0.0,0.0
t4,0.0,0.0,0.0
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,0.0,0.515752407065943,0.0
t9,0.0,0.515752407065943,0.0
t10,0.0,0.22421556496067988,0.0
t11,0.0,0.22421556496067988,0.0
t12,0.0,0.22421556496067988,0.0
t13,0.0,0.22421556496067976,0.0
t14,0.0,0.22421556496067976,0.0
t15,0.0,0.22421556496067988,0.0
t16,0.0,0.22421556496067988,0.0
t17,0.0,0.515752407065943,0.0
t18,6.212599584549145e-17,0.5157524070659432,-8.124246276708277e-16
t19,-0.0,0.515752407065943,-8.124246276708277e-16
t20,-0.0,0.515752407065943,0.0
t21,6.212599584549145e-17,0.515752407065943,-0.0
t22,6.212599584549145e-17,0.5157524070659432,0.0
t23,0.0,0.515752407065943,0.0
t24,0.0,0.0,0.0
t25,0.0,0.0,0.0
t26,0.0,0.0,0.0
t27,0.0,0.0,0.0
t28,-0.0,0.0,0.0
t29,0.0,0.0,0.0
t30,-6.005840367337665e-17,0.0,0.0
t31,0.0,0.0,0.0
t32,2.4562226948893278,-0.0,-2.676599101563853e-16
t33,2.456222694889328,2.456222694889328,0.0
t34,2.456222694889328,0.515752407065943,0.0
t35,2.456222694889328,0.515752407065943,0.0
t36,2.532422229560411,0.515752407065943,0.0
t37,2.6334062222254797,0.515752407065943,0.0
t38,2.6334062222254793,0.515752407065943,0.0
t39,2.6334062222254793,0.515752407065943,0.0
t40,0.28533607912322545,0.515752407065943,0.0
t41,0.28533607912322545,0.515752407065943,0.0
t42,2.456222694889328,2.2962889264749773,0.0
t43,2.4562226948893278,2.2962889264749777,0.0
t44,2.456222694889328,2.2962889264749764,-2.676599101563853e-16
t45,2.456222694889328,2.2962889264749773,-0.0
t46,2.4185383139015877,2.287503854314244,0.0
t47,2.3690641968647097,2.2875038543142434,0.0
t48,0.0,1.882187011492277,0.0
t49,0.0,0.0,0.0
t50,0.0,0.0,0.0
t51,0.0,0.0,0.0
t52,0.0,0.0,0.0
t53,0.0,0.0,0.0
t54,0.0,0.0,0.0
t55,0.0,0.0,0.0
