Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t8,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0
t9,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0
t10,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.21300478671264586,-0.0,-0.0
t11,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.489964786712646,-0.21300478671264586,-0.0,-0.0
t12,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.489964786712646,-0.21300478671264586,-0.0,-0.0
t13,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264576,-0.48996478671264576,-0.48996478671264576,-0.48996478671264587,-0.48996478671264587,-0.21300478671264578,-0.0,-0.0
t14,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.2130047867126458,-0.0,-0.0
t15,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.489964786712646,-0.21300478671264586,-0.0,-0.0
t16,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.2130047867126459,-0.0,-0.0
t17,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0
t18,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.2130047867126458,12.056400000000002,12.056400000000002
t19,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,3.430498428681269,12.056400000000002,12.056400000000002
t20,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,6.287229089116959,12.056400000000002,12.056400000000002
t21,-0.0,-0.48996478671264576,-0.48996478671264576,-0.48996478671264576,-0.48996478671264576,-0.48996478671264576,-0.48996478671264576,-0.48996478671264587,3.430498428681269,12.056400000000002,12.056400000000002
t22,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,3.430498428681269,12.056400000000002,12.056400000000002
t23,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.0,12.056400000000002,12.056400000000002
t24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.056400000000002,12.056400000000002
t25,11.303321153527893,11.51745700416097,11.568052986362755,11.614929701074953,11.459179464209283,11.50402580677859,11.590640370656407,11.667391877073916,11.684906334813563,11.66849791902396,12.0564
t26,11.034709232424527,11.51745700416097,11.568052986362755,11.458676023565598,11.305021068196206,11.343524908856864,11.315200600831893,11.39012818582787,11.407226430308013,11.240763702829453,12.0564
t27,9.29017102434601,9.986066393361105,9.932286839632022,9.83837619024013,9.70644862275243,9.739507875707096,9.715188731234838,9.779521274252946,9.794201762735417,9.939242578644562,12.0564
t28,8.717175500734438,9.986066393361105,9.932286839632022,9.83837619024013,9.70644862275243,9.739507875707096,9.715188731234838,9.779521274252946,9.794201762735417,9.939242578644562,12.0564
t29,11.428279128839716,11.5057537082872,11.568052986362755,11.614929701074953,11.459179464209283,11.63120256776988,11.762205653810732,11.840093240160837,11.857866947847448,12.03346826163716,12.0564
t30,11.54878310402924,11.5057537082872,11.568052986362755,11.63706384587982,11.481016801509941,11.753846242276731,11.784620456987888,11.862656470849751,11.880464049238102,12.0564,12.0564
t31,11.596014425835143,11.485238755052055,11.547426952462343,11.657651073083688,11.501327964579461,11.753846242276731,11.805468727829439,11.883642795857607,11.901481877782166,12.0564,12.0564
t32,9.29017102434601,11.5057537082872,11.568052986362755,11.657651073083688,11.501327964579461,11.753846242276731,11.805468727829439,11.883642795857607,11.901481877782166,12.0564,12.0564
t33,9.29017102434601,9.184908641036309,9.234641426217895,9.32423951293883,9.199206254011912,9.418892328739304,9.486921379897716,9.54974237027328,9.56407792709102,12.0564,12.0564
t34,9.281840562014972,-0.48996478671264587,-0.48996478671264587,10.643217874536164,10.500497793775063,10.75125998774066,10.872352216082069,10.944347324566207,11.394074227713661,12.0564,-0.0
t35,6.383763940589575,-0.48996478671264587,-0.48996478671264587,7.876544191607616,7.770923782780496,7.956501070179641,8.046115724228326,8.099395912629957,8.419655162360137,9.0379332237104,-0.0
t36,6.2389848247145165,-0.48996478671264587,-0.48996478671264587,7.876544191607617,7.770923782780498,7.956501070179642,7.976417852485403,8.029236511887834,8.041289567536493,8.410334914307583,-0.0
t37,6.0471152386508855,-0.48996478671264587,-0.48996478671264587,7.85608717473597,7.750741083989572,7.93583638873148,7.955701443027881,8.008382921430593,8.020404672796973,8.389754787476608,-0.0
t38,6.0471152386508855,-0.48996478671264587,-0.48996478671264587,7.85608717473597,7.750741083989572,7.93583638873148,7.955701443027881,8.008382921430593,8.020404672796973,8.389754787476608,-0.0
t39,6.0471152386508855,-0.48996478671264587,-0.48996478671264587,7.85608717473597,7.750741083989572,7.93583638873148,7.955701443027881,8.008382921430593,8.020404672796973,8.389754787476608,-0.0
t40,8.318617626253838,-0.48996478671264587,-0.48996478671264587,7.876544191607616,7.770923782780496,7.956501070179641,7.976417852485402,8.029236511887833,8.041289567536491,8.410334914307583,-0.0
t41,8.693560715589703,-0.48996478671264587,-0.48996478671264587,8.241243686378938,8.130732844793524,8.324902725760243,8.418666714626408,8.474413880590625,8.515188927329632,9.0417695184,-0.0
t42,9.290171024346009,-0.48996478671264587,9.386578506211528,9.476176592932461,9.349105935863092,9.572371762125503,9.68018608607543,9.744286846753766,9.758914443219075,12.0564,-0.0
t43,9.29017102434601,9.336027470075551,9.386578506211528,9.47617659293246,9.34910593586309,9.572371762125503,9.68018608607543,9.744286846753766,9.758914443219075,12.0564,12.0564
t44,9.290171024346009,9.336027470075551,9.386578506211528,9.476176592932461,9.349105935863092,9.572371762125504,9.68018608607543,9.744286846753765,9.758914443219073,12.0564,12.0564
t45,9.290171024346009,9.336027470075553,9.386578506211528,9.476176592932461,9.349105935863092,9.572371762125503,9.604785048482956,9.668386514641266,9.714906417678835,12.0564,12.0564
t46,9.290171024346009,9.344328342562438,9.39492432476422,9.484522411485157,9.357339841279,9.580717580678199,9.604785048482956,9.668386514641266,9.723191342037493,12.0564,12.0564
t47,9.29017102434601,9.344328342562441,9.394924324764222,9.484522411485157,9.357339841279,9.533299893849069,9.604785048482956,9.668386514641266,9.723191342037493,12.0564,12.0564
t48,9.29017102434601,9.729379343243307,9.779975325445092,9.767045493856939,9.636074434341598,9.66889399941591,9.64475117484412,9.708617290780683,9.723191342037493,11.66849791902396,12.0564
t49,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,32.792125519848774
t50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29.324695040000005
t51,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29.324695040000005
t52,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29.324695040000005
t53,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,34.973600000000005
t54,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,34.973600000000005
t55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,34.973600000000005
t56,-0.0,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.0,32.640188439855145
t57,-0.0,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.0,32.640188439855145
t58,-0.0,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.0,-0.0
t59,-0.0,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.0,-0.0
t60,-0.0,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.0,-0.0
t61,-0.0,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.0,-0.0
t62,-0.0,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.0,-0.0
t63,-0.0,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.0,-0.0
t64,-0.0,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.0,-0.0
t65,-0.0,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.4899647867126458,-0.0,-0.0
t66,12.056399999999998,4.0582353861806775,11.942405673052997,12.056399999999998,11.894729873354851,12.178787697874263,12.315958275324174,12.397512729640557,12.416123205320787,32.49833867373356,24.112799999999996
t67,12.056399999999998,11.8780903338344,11.942405673052997,12.056399999999998,11.894729873354855,12.178787697874263,12.315958275324174,12.397512729640557,12.416123205320787,32.7928,32.792125519848774
t68,12.056399999999998,11.878090333834406,11.942405673053003,12.056399999999996,11.894729873354851,12.178787697874263,12.315958275324174,12.397512729640557,12.416123205320782,32.7928,32.792125519848774
t69,12.056399999999998,11.8780903338344,11.942405673052997,12.056399999999998,11.894729873354851,12.178787697874263,12.315958275324176,12.39751272964056,12.416123205320789,32.7928,32.792125519848774
t70,12.056399999999998,11.8780903338344,11.942405673052997,12.056399999999998,11.894729873354851,12.178787697874263,12.315958275324176,12.39751272964056,12.416123205320789,32.7928,32.792125519848774
t71,12.056399999999998,11.878090333834404,11.942405673053,12.056399999999998,11.894729873354851,12.178787697874263,12.315958275324176,12.39751272964056,12.416123205320789,32.7928,33.1543644554145
t72,12.056399999999998,12.211714962614737,12.277836752244864,12.161748721245782,11.998665922401166,12.178787697874263,12.315958275324174,12.397512729640557,12.416123205320787,32.7928,34.973600000000005
t73,11.101577865956813,11.074977838874887,11.134944629539605,11.241231465993387,11.090492330367947,11.25698077019417,11.383768968732157,11.45915060331993,11.476352460520632,11.646303985398136,11.668497919023958
t74,11.101577865956815,11.074977838874887,11.134944629539605,11.241231465993387,11.090492330367947,11.25698077019417,11.383768968732157,11.45915060331993,11.476352460520632,11.30888099462531,11.668497919023958
t75,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.668497919023958
t76,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.668497919023958
t77,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.668497919023958
t78,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.668497919023958
t79,-0.0,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.668497919023958
t80,-0.0,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t81,-0.0,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t82,-0.0,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t83,-0.0,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t84,-0.0,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t85,-0.0,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t86,-0.0,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t87,-0.0,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t88,-0.0,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t89,-0.0,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t90,-0.0,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t91,-0.0,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t92,11.316786685727886,11.074977838874887,11.134944629539605,11.241231465993385,11.090492330367946,11.35534417297015,11.483240245714788,11.559280564388127,11.614898594369146,12.056400000000002,11.668497919023958
t93,11.060586181023453,11.074977838874887,11.134944629539605,11.241231465993387,11.090492330367947,11.256980770194168,11.383768968732156,11.45915060331993,11.476352460520632,12.056400000000002,11.668497919023958
t94,11.060586181023455,11.074977838874887,11.134944629539605,11.241231465993387,11.090492330367947,11.25698077019417,11.383768968732157,11.45915060331993,11.476352460520632,12.056400000000002,11.668497919023958
t95,11.060586181023455,11.074977838874887,11.134944629539605,11.241231465993387,11.090492330367947,11.25698077019417,11.383768968732157,11.45915060331993,11.47635246052063,12.056400000000002,11.668497919023958
t96,11.060586181023455,11.074977838874887,11.134944629539605,11.241231465993387,11.090492330367947,11.25698077019417,11.383768968732157,11.45915060331993,11.47635246052063,11.646303985398134,11.668497919023958
t97,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t98,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t99,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t100,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t101,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t102,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t103,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0
t104,-0.27696000000000004,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.27696000000000004,-0.0,-0.0
t105,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0
t106,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0
t107,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0
t108,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0
t109,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0
t110,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0
t111,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0
t112,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264615,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0
t113,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0
t114,-0.0,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0
t115,-0.0,-0.48996478671264587,-0.48996478671264587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t117,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3272211720226843,0.3272211720226843
t118,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3272211720226843,0.3272211720226843
t119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3272211720226843,0.3272211720226843
t120,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3272211720226843
t121,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3166931724899035,0.3272211720226843
t122,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
