region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.348487590488787e7,0.0,0.0,0.0,6.727598203508149e7,2.9722090894849546e7,0.0,0.0,8.348487590488787e7,5.6797387599999994e7,2.6687488304887876e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.300838444057046e8,0.0,0.0,0.0,1.9434388762617597e8,2.1067775846950662e8,0.0,0.0,1.300838444057046e8,1.295391149e8,544729.5057045966
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.717825264770146e6,0.0,0.0,0.0,3.5277545949385017e6,3.5628169665562953e6,0.0,0.0,2.717825264770146e6,3.3676233e6,-649798.0352298538
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8211769165837906e7,0.0,0.0,0.0,9.109521833459105e7,9.491140129626171e7,0.0,0.0,1.8211769165837906e7,4.30715296e7,-2.4859760434162095e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4458456837072268e7,0.0,0.0,0.0,1.734032431965743e7,1.7597689699985024e7,0.0,0.0,1.4458456837072268e7,1.4608994600000001e7,-150537.76292773336
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.568918587780339e7,0.0,0.0,0.0,3.965343362094813e7,0.0,0.0,0.0,6.568918587780339e7,3.0430972e7,3.525821387780339e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.335857977076723e7,0.0,0.0,0.0,5.2274883288913995e7,0.0,0.0,0.0,6.335857977076723e7,8.02164678e7,-1.685788802923277e7
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.9607026e7,0.0,0.0,7.290141274080001e6,0.0,0.0,0.0,0.0,0.0,6.706753666636008e7,0.0,0.0,0.0,5.931237411758429e7,0.0,0.0,0.0,6.706753666636008e7,4.689716727408e7,2.017036939228008e7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,4.349411623119144e6,0.0,0.0,5.5554624885907965e6,3.948412819269815e7,0.0,0.0,0.0,0.0,1.780652743009435e7,0.0,0.0,0.0,3.1582474874313798e7,0.0,0.0,0.0,1.780652743009435e7,4.938900230440809e7,-3.158247487431374e7
