Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Total
AnnualSum,0.0,127629.59980205269,92368.51878179597,77290.45285796233,29889.952992713694,144260.96339632702,41452.662588414925,91879.27140146283,30289.980503933533,139402.65874906705,139162.21629143553,77248.6455736674,266432.7376585368,70589.51836336059,3814.54464829512,117479.73963050406,58071.497290899,1.5072629605304284e6
t1,0.0,15.372819005527589,-0.0,-0.0,-0.0,25.4,6.242536154256618,13.540604471309186,-0.0,7.982625121423006,-0.0,4.7288919168526355,28.277036329777275,0.20572179696301904,-0.0,19.404,-0.0,121.15423479610932
t2,0.0,-0.0,-0.0,-0.0,0.06103534601912355,25.4,5.274111691867689,12.989722630346964,-0.0,11.121148850261905,-0.0,16.111844719542024,21.733502911672336,-0.0,0.5432161478893813,19.404,1.4726924623241082,114.11127475992352
t3,0.0,3.7146579763448764,-0.0,-0.0,1.0012199427896027,25.4,3.5858488418064973,16.590399875815795,-0.0,17.6833907811759,-0.0,13.903974988911848,19.616239403068903,-0.0,0.84,19.404,9.81,131.54973180991342
t4,0.0,8.31607840582457,-0.0,-0.0,0.9652999318702001,25.4,3.198241436782359,16.679307314436844,-0.0,18.355070471566467,-0.0,11.337663955149557,18.696860922948197,-0.0,0.84,18.048766720532512,9.81,131.6472891591107
t5,0.0,5.835884150436738,-0.0,-0.0,-0.0,25.4,4.8101065831609375,15.153977648029914,-0.0,16.073373202141404,-0.0,12.915823202807102,18.48747525724708,-0.0,0.84,17.422196099925788,-0.0,116.93883614374897
t6,0.0,6.769544401067201,-0.0,-0.0,-0.0,25.4,4.895380211910807,16.415003756534404,-0.0,16.76573177450512,-0.0,12.543639505062442,18.589123143731594,-0.0,0.84,17.6817057664195,-0.0,119.90012855923108
t7,0.0,-0.0,-0.0,-0.0,1.0424785187524321,25.4,3.228653966897299,16.807363658942915,-0.0,17.62417769405491,-0.0,16.677752509649054,20.34635276030359,4.791999387963123,-0.0,6.775406191596691,-0.0,112.69418468816
t8,0.0,6.289956779456254,-0.0,-0.0,0.6662480896904451,25.4,3.7074500176052787,17.500707136263355,-0.0,17.68110641420839,-0.0,12.81603085414853,19.282218605582308,-0.0,0.84,18.21943359178351,2.5954380085407576,124.9985894972788
t9,0.0,9.47859358398886,-0.0,-0.0,1.300394216420595,25.4,2.596584064256712,16.74470126848568,-0.0,22.27167590593413,-0.0,10.610396840089338,20.030306096862304,-0.0,0.84,19.404,-0.0,128.67665197603762
t10,0.0,12.232349763678478,-0.0,-0.0,-0.0,25.4,2.1328151488188856,15.818473758985562,-0.0,27.09,12.779630235036626,8.464367473935951,20.876042826350567,-0.0,0.7987554075203078,19.404,-0.0,144.99643461432638
t11,0.0,1.660073726608441,-0.0,-0.0,-0.0,25.4,1.522346070122765,14.56859004790209,-0.0,27.09,22.000845038687277,14.824119168431936,25.964126559967553,0.48984740701381174,-0.0,18.435123549010296,-0.0,151.95507156774414
t12,0.0,-0.0,-0.0,-0.0,-0.0,25.4,0.8877357757463439,14.307995970339825,-0.0,27.09,20.004558801220785,15.29114103346492,27.16388921685118,7.733385211166043,-0.0,6.072695893963127,-0.0,143.95140190275225
t13,0.0,18.4803169699217,-0.0,-0.0,-0.0,25.4,0.3687583756641898,13.524908458802196,-0.0,27.09,21.95261538047038,3.016787627399892,28.32323106828312,9.361397541425738,-0.0,3.784532001515229,-0.0,151.30254742348245
t14,0.0,-0.0,-0.0,-0.0,-0.0,25.4,0.36381972665113727,9.851498860837841,-0.0,27.09,10.926611607727349,14.58563047785191,29.408759676969566,3.1326022988811073,-0.0,15.037507157127855,-0.0,135.79642980604677
t15,0.0,15.673287868761758,-0.0,-0.0,-0.0,25.4,1.5091843255291708,10.637793194233979,-0.0,27.09,2.9154110955022636,3.8272054385240315,32.082256101027106,12.777952993196642,-0.0,1.090718882001856,-0.0,133.00380989877678
t16,0.0,18.4803169699217,15.06,19.759999999999998,-0.0,23.062444150304323,2.9198755711522537,12.904679882590951,-0.0,25.155589603578985,-0.0,1.3695143076544223,34.470511804540365,12.777952993196642,0.84,8.727904136269538,9.81,185.33878941920918
t17,0.0,18.4803169699217,15.06,19.759999999999998,5.019650560668018,-0.0,4.022687509497282,11.809853336875998,-0.0,26.259646692663544,17.98538580415123,1.6169872455675616,35.1211772309571,12.777952993196642,0.84,9.371541880110303,9.81,187.93520022360937
t18,0.0,18.4803169699217,15.06,19.759999999999998,10.422,25.127939272905817,10.430936747503738,10.536422372921411,1.183675790120282,27.09,28.1615,2.244281629546599,37.23331504567949,12.777952993196642,0.6059425942282366,15.528367058246344,9.81,244.45265047427023
t19,0.0,18.4803169699217,15.06,19.759999999999998,9.955293915847573,19.275082428716377,9.130390527083211,11.315534687664476,1.772664606602433,27.09,28.1615,3.0146681495305443,37.23331504567949,12.777952993196642,0.84,9.931115663888619,9.81,233.60783498813103
t20,0.0,18.4803169699217,15.06,19.759999999999998,10.422,25.4,9.883302105699798,15.514516500907042,2.6530300859894425,27.09,28.1615,3.578654545308095,37.23331504567949,12.777952993196642,-0.0,12.919242638841943,9.81,248.74383088554413
t21,0.0,18.4803169699217,15.06,19.759999999999998,10.422,25.4,9.880222997544202,15.349007840087037,0.567491981162938,27.09,28.1615,3.1062899757381848,37.23331504567949,12.777952993196642,0.84,19.404,9.81,253.34209780333018
t22,0.0,18.4803169699217,15.06,19.759999999999998,10.422,25.4,10.264704183809027,13.471954884955656,-0.0,25.658707819131262,28.1615,3.5700574520038764,37.23331504567949,12.777952993196642,0.652598328607856,18.410916728049354,9.81,249.13402440535486
t23,0.0,18.4803169699217,15.06,19.759999999999998,10.422,25.4,10.557165197872498,13.770323134244371,0.3702722156280219,27.09,28.1615,1.548142939223603,37.23331504567949,12.777952993196642,0.84,13.330078187359662,9.81,244.61106668312598
t24,0.0,18.4803169699217,15.06,19.759999999999998,9.543667666422074,21.127226454049033,9.36570586952796,12.123766942809393,-0.0,25.95605180124517,28.1615,1.6301899960493687,34.959407912835864,12.777952993196642,0.84,9.298349316859877,9.81,228.8941359229171
t25,0.0,18.4803169699217,15.06,19.759999999999998,1.4214926976433722,25.4,3.7301733570797198,14.437838822418723,-0.0,-0.0,17.113321075105336,2.696226971783885,28.45975991832287,7.025530926707984,-0.0,19.404,3.258521843137667,176.2471825821212
t26,0.0,18.4803169699217,15.06,4.123651819725091,1.6863287088265975,25.4,2.7698623639356645,12.67250110087175,-0.0,4.706619003872821,-0.0,3.9253290682512474,23.42187299057839,0.16989293512343492,-0.0,19.404,9.81,141.6303749611067
t27,0.0,18.4803169699217,15.06,-0.0,0.7986779003480904,25.4,3.7965278269945633,9.658425989477989,-0.0,2.135074597552488,-0.0,4.528526742575022,20.216378739634855,-0.0,0.84,19.404,9.81,130.1279287665047
t28,0.0,18.4803169699217,5.813290117656366,0.877963770898802,-0.0,25.4,5.1493863118044905,9.472919518644515,-0.0,-0.0,-0.0,4.440774880881858,19.657682256930112,-0.0,0.84,19.404,9.81,119.34633382673785
t29,0.0,18.4803169699217,0.5337634766262208,2.08839495333541,1.165964862761733,25.4,2.97215795437718,9.512353524182506,-0.0,2.449734700570014,-0.0,4.865131285290218,18.98721013680068,-0.0,0.84,19.404,9.81,116.50902786386567
t30,0.0,18.4803169699217,10.702672478137256,-0.0,2.130368953223086,25.4,1.3333031879467196,10.090612757251135,3.606683782642528,-0.0,28.1615,0.8475171704101724,20.88033546231485,2.867007456647106,-0.0,10.697839927049422,9.81,145.00815814554397
t31,0.0,18.4803169699217,15.06,17.98696446895381,2.3387205057038303,25.4,1.3553453189223967,10.910881858271038,3.8336043000465296,-0.0,28.1615,0.05229602915940938,23.408201004681416,12.777952993196642,0.3093440746148407,3.6467989022070935,9.81,173.53192642567868
t32,0.0,18.4803169699217,15.06,-0.0,2.916828042471804,25.4,1.1975790992000255,11.092990398314623,-0.0,1.9648850623162921,3.300385648141504,3.3694485246950663,27.768413983703795,9.518641940320995,-0.0,3.6566544505350986,-0.0,123.7261441196209
t33,0.0,18.4803169699217,15.06,19.759999999999998,6.334277556925291,11.528691109022228,4.622442129185913,10.870368808920515,-0.0,12.726263598030727,-0.0,2.9591358838533153,30.57689977870905,11.805847172331488,-0.0,12.62524321116706,-0.0,157.34948621806728
t34,0.0,18.4803169699217,15.06,19.759999999999998,4.490696667307889,14.322510057868882,3.1976579924875157,10.832040797361119,-0.0,17.47741748528483,-0.0,2.7086917839245017,31.91082465645591,12.777952993196642,0.2687842963922865,10.50261276866626,-0.0,161.78950646886753
t35,0.0,18.4803169699217,15.06,19.759999999999998,4.71239060530851,5.838061554178306,4.439654965426659,10.053504806768151,-0.0,23.73191977261511,-0.0,1.8107124271330535,34.050382501862856,12.777952993196642,0.24567296065306554,11.972002083455768,-0.0,162.9325716405198
t36,0.0,18.4803169699217,15.06,19.759999999999998,2.1198064384633724,17.954406091115967,1.0232341357983332,9.19063351151504,-0.0,20.13224081481876,-0.0,1.8748091111240544,33.31226476251315,11.603795546931787,-0.0,14.801772226654771,-0.0,165.31327960885696
t37,0.0,18.4803169699217,15.06,19.759999999999998,1.7975677918513124,16.381423641241195,-0.0,8.382064857698865,-0.0,23.38690199177042,-0.0,1.5666513310153791,33.747302554802154,12.777952993196642,-0.0,13.526455402098483,-0.0,164.86663753359613
t38,0.0,18.4803169699217,15.06,19.759999999999998,9.083750130427365,25.4,12.047436646277944,7.2575251195384745,15.013247410314117,27.09,28.1615,17.160341581559376,37.23331504567949,12.777952993196642,0.7877852791160415,11.788528079798423,9.81,266.91169925582955
t39,0.0,18.4803169699217,15.06,19.759999999999998,9.01497314921571,25.4,11.836788202590759,7.629376461886588,14.017482779888175,27.09,28.1615,16.504052377745076,37.23331504567949,12.777952993196642,0.84,12.064409963629256,9.81,265.68016794375336
t40,0.0,18.4803169699217,15.06,19.759999999999998,9.58710767570417,25.4,11.97536593337684,9.13796635278935,9.967855139739589,27.09,28.1615,11.132911605700663,37.23331504567949,12.777952993196642,0.5905496251770652,12.102045299166592,9.81,258.26688664045207
t41,0.0,18.4803169699217,15.06,19.759999999999998,7.706562926186057,10.093524112771648,8.249482814219059,10.138933464785623,4.621915303878194,27.09,28.1615,5.889228342393665,37.2333150456795,12.777952993196642,-0.0,14.367128392749178,9.81,229.43986036578124
t42,0.0,18.4803169699217,15.06,19.759999999999998,10.422,17.795553532630805,10.202545763428683,10.434089448426835,-0.0,22.472886874998945,28.1615,6.82463286341926,37.23331504567949,12.777952993196642,-0.0,18.880052210072247,9.81,238.3148457017746
t43,0.0,18.4803169699217,15.06,19.759999999999998,10.422,19.48901804518078,9.929570609051666,10.445795264840795,-0.0,21.208519243070256,28.1615,8.667070057996026,37.23331504567949,12.777952993196642,0.84,19.404,9.81,241.68905822893734
t44,0.0,18.4803169699217,15.06,19.759999999999998,10.422,14.953357657037177,9.670638745915994,10.31698441957181,-0.0,20.52167635452733,28.1615,9.245053366010916,37.23331504567949,12.777952993196642,0.84,19.404,9.81,236.65679555186105
t45,0.0,18.4803169699217,15.06,19.759999999999998,10.422,19.33830422374136,9.82665919379473,10.56974888069895,-0.0,21.05547944843139,28.1615,8.646885004047588,37.23331504567949,12.777952993196642,0.84,19.404,9.81,241.38616175951185
t46,0.0,18.4803169699217,15.06,19.759999999999998,10.422,23.10988415285549,10.254913394448378,10.528810852433685,-0.0,22.86823140605872,28.1615,5.996428164424605,37.23331504567949,12.777952993196642,0.7121192179764758,18.49192568475068,9.81,243.6673978817458
t47,0.0,18.4803169699217,15.06,19.759999999999998,10.422,25.4,10.675320947850295,10.406750663893428,-0.0,24.15173180483954,28.1615,3.8621723839861013,37.23331504567949,12.777952993196642,-0.0,14.148825123983334,9.81,240.3498859333505
t48,0.0,18.4803169699217,15.06,19.759999999999998,10.422,17.697472858094613,10.903101049861029,9.798302203322452,-0.0,23.63754120834428,28.1615,1.6378823275767063,34.21038899808003,12.777952993196642,0.3331845992800688,12.131400588654913,9.81,224.8210437963324
t49,0.0,18.4803169699217,15.06,0.15684885210212274,1.3921276747293072,25.4,4.1360168546144225,10.258057756435615,2.4806472177229475,3.3138889516927663,8.543539112677795,-0.0,29.266923687537478,1.4373872521332958,-0.0,19.404,9.81,149.13975432956747
t50,0.0,18.4803169699217,15.06,-0.0,0.8951501159212556,25.4,4.584232400697122,9.995156032083925,3.1132142124596385,9.102325185436955,28.1615,-0.0,26.86978869977104,1.5662100435915602,-0.0,17.086746308994655,9.81,170.12463996887786
t51,0.0,18.4803169699217,15.06,-0.0,2.281777861370975,25.4,1.6499409903890854,10.481734993850775,3.5594042451841155,2.5122646554084214,28.1615,-0.0,23.89256253797466,10.107909876988247,-0.0,0.12581478511357408,9.81,151.52322691620154
t52,0.0,18.4803169699217,15.06,-0.0,1.7523643996648297,25.4,2.577857211742886,10.6810066510953,3.5375225987306864,3.4441114626664056,28.1615,-0.0,23.65758556637869,9.913431855225692,-0.0,-0.0,9.81,152.4756967154262
t53,0.0,18.4803169699217,15.06,-0.0,0.7021337714197307,25.4,4.211339890681726,10.823900793165791,3.630794588472305,4.084975794272016,28.1615,-0.0,22.741105060620445,9.546426083744437,-0.0,-0.0,9.81,152.6524929522982
t54,0.0,18.4803169699217,15.06,-0.0,1.3604654153755016,25.4,3.137288995251808,10.91583490624374,3.7794479696678986,2.14784383957586,28.1615,-0.0,23.753007478513858,9.976189378965508,-0.0,-0.0,9.81,151.98189495351588
t55,0.0,18.4803169699217,6.01217073374323,-0.0,2.3323366253006426,25.4,1.6660448773104821,11.336081257943434,3.7812032415206764,-0.0,28.1615,-0.0,25.43021268545434,12.777952993196642,0.84,7.171315313253447,2.1575489091719082,145.54668360681652
t56,0.0,18.4803169699217,11.252800651140067,-0.0,2.2364396312266854,25.4,2.0538497677098078,11.801215220884615,3.4506880833729014,-0.0,28.1615,-0.0,25.91045070811067,10.022151865300886,-0.0,1.2835937499282442,9.81,149.8630066475956
t57,0.0,18.4803169699217,15.06,-0.0,1.059001173981016,25.4,2.25717151695444,11.132677187824001,-0.0,7.367606601850472,28.1615,2.866578740158895,29.324496410555696,10.473313709531634,-0.0,2.3123454595095065,9.81,163.70500777028735
t58,0.0,18.4803169699217,15.06,-0.0,-0.0,25.4,2.871626774867137,10.665468308396322,-0.0,21.780614901248498,-0.0,2.334809547956024,30.693702391361697,6.846546308464215,-0.0,10.08671460084899,-0.0,144.21979980306457
t59,0.0,18.4803169699217,15.06,19.759999999999998,-0.0,25.4,2.354707377048946,10.406429562296632,-0.0,24.554786145399476,-0.0,1.6378146890349912,31.98263196316342,10.807183847451586,-0.0,15.564344874996266,-0.0,176.00821542931303
t60,0.0,18.4803169699217,15.06,-0.0,-0.0,25.4,2.022537059183833,9.580662055423435,-0.0,24.330313940140258,-0.0,2.077764387957725,31.554074223289472,2.1628900619661118,-0.0,19.404,-0.0,150.07255869788253
t61,0.0,18.4803169699217,15.06,-0.0,0.2656671809632681,25.4,1.5588139136194,9.421984797174908,-0.0,22.60464683583239,-0.0,1.9566083001053611,31.387443813316054,1.924137586480039,-0.0,19.404,7.909194297589389,155.3728136950025
t62,0.0,18.4803169699217,15.06,2.108407752601152,-0.0,25.4,2.044339760224579,8.706154939498576,-0.0,20.80648767959708,-0.0,2.484135849556143,30.20950099461835,2.1448504837574394,-0.0,19.404,9.81,156.65819442977502
t63,0.0,18.4803169699217,15.06,-0.0,-0.0,25.4,1.8584523362439582,10.49247698529478,-0.0,23.633881381791767,-0.0,2.590790381898586,28.977025209621946,1.080330049817621,-0.0,19.404,9.81,156.78727331459035
t64,0.0,18.4803169699217,15.06,6.852575794980282,-0.0,25.4,3.0564332452277103,12.193445077282194,-0.0,18.958673128173476,-0.0,1.6978815290172378,34.25785579388267,5.143278721513506,-0.0,19.404,0.27865401602560425,160.78311427602435
t65,0.0,18.4803169699217,15.06,19.759999999999998,7.143215721016131,7.041707666385619,7.196698288926919,12.038249400485352,4.197030352395403,27.09,28.1615,5.590661924125068,37.23331504567949,12.777952993196642,0.84,11.29587172624023,9.81,223.71652008837253
t66,0.0,18.4803169699217,15.06,19.759999999999998,10.422,17.447033395711745,10.55837083520538,12.33038145335212,-0.0,26.14412587560527,28.1615,2.183918482663737,37.23331504567949,12.777952993196642,0.7741612922346481,13.986304988449477,9.81,235.12938133202022
t67,0.0,18.4803169699217,15.06,19.759999999999998,10.422,13.560257841739167,10.262613050681637,12.434022001469227,-0.0,24.07993941076224,28.1615,5.253647140846562,37.23331504567949,12.777952993196642,0.2444086247517584,18.33855932187321,9.81,235.87853240092164
t68,0.0,18.4803169699217,15.06,19.759999999999998,10.422,19.08793666536363,9.918611920983764,11.505785210619122,-0.0,23.211410236809993,28.1615,6.160611846227996,37.23331504567949,12.777952993196642,0.84,19.070643108094256,9.81,241.5000839968966
t69,0.0,18.4803169699217,15.06,19.759999999999998,10.422,23.410655315763897,10.327694727102605,11.226154084235672,-0.0,25.277523342732174,28.1615,4.755326505749839,37.23331504567949,12.777952993196642,0.25928221182527084,17.01837487162458,9.81,243.98009606783188
t70,0.0,18.4803169699217,15.06,19.759999999999998,10.422,18.416339034892545,10.55455654911986,11.320182946924353,-0.0,25.63795833045252,28.1615,2.770120587114084,37.23331504567949,12.777952993196642,0.6412530187902088,12.547972521651428,9.81,233.5934679977428
t71,0.0,18.4803169699217,15.06,19.759999999999998,10.422,21.107575822533157,10.507037802740358,11.640433308477508,-0.0,26.566098656026732,28.1615,1.247009484597146,37.222209513695105,12.777952993196642,0.84,11.11686901411041,9.81,234.71900356529878
t72,0.0,18.4803169699217,15.06,19.759999999999998,8.823003241713298,13.042791056728536,8.233973493684498,10.560740231332506,-0.0,23.784290866989814,28.1615,1.7854504242009532,34.16146324125738,12.777952993196642,0.84,8.684992482854922,9.81,213.9664750018802
t73,0.0,18.4803169699217,15.06,19.759999999999998,6.309947271342797,-0.0,4.101947997575664,15.15184967187549,-0.0,19.812902934442974,15.551906870475145,2.117071399527166,32.658556203142545,12.777952993196642,0.84,8.232602650601498,9.81,180.66505496210164
t74,0.0,18.480316969921695,15.06,4.286439663692239,-0.0,25.4,6.665285038165294,16.12186785166267,-0.0,2.504794473736541,-0.0,2.604197496831119,28.48028662069627,8.209265998436418,-0.0,9.03072075720325,-0.0,136.8431748703455
t75,0.0,18.4803169699217,15.06,-0.0,-0.0,25.4,6.082961630403762,13.886934448093397,-0.0,-0.0,5.639235926427646,2.6056034702718556,27.423760322632667,8.35785327581638,-0.0,5.756224290770207,9.81,138.50289033433762
t76,0.0,18.4803169699217,15.06,13.017012642656528,-0.0,25.4,5.896178026723237,13.92310084521068,-0.0,-0.0,7.881992149755853,3.212807337439996,25.3440543693019,11.905902985160674,-0.0,4.983504033539168,9.81,154.91486935970974
t77,0.0,18.4803169699217,15.06,13.552456202547804,0.6110877609251435,25.4,4.7505995421161336,15.279393918979734,-0.0,-0.0,17.057833753886605,3.506091353896859,24.84262146167099,12.777952993196642,-0.0,3.590986108440971,9.81,164.7193400655826
t78,0.0,18.4803169699217,15.06,-0.0,1.7036354982319009,25.4,2.907190087105793,14.485128650690637,-0.0,2.6949851794147595,28.1615,3.7041980023480763,26.354342043046135,12.777952993196642,0.84,6.438481944839346,4.416105914784714,163.4238372835797
t79,0.0,18.4803169699217,15.06,2.485313691476449,2.4306825139423864,25.4,1.9111947191756533,15.482606570696893,-0.0,7.723049119671994,28.1615,3.42151140655152,28.306052582860854,12.777952993196642,0.84,11.159082120690998,9.81,183.4492626881851
t80,0.0,18.4803169699217,15.06,19.759999999999998,3.4074784680659964,25.4,0.5243347746605147,15.430035039602666,-0.0,7.65033772954099,28.1615,3.4221995922664457,30.030555508860388,12.777952993196642,0.84,19.404,9.81,210.1587110761153
t81,0.0,18.4803169699217,15.06,19.759999999999998,1.9743543508439536,25.4,0.289775004910225,14.224967880794816,-0.0,18.741755421009348,28.1615,2.733288901055251,30.794217578329405,12.777952993196642,0.5061675572445967,9.845890994077266,9.81,208.56018765138322
t82,0.0,18.4803169699217,15.06,19.759999999999998,0.5073904987205529,25.4,-0.0,13.065354847036078,-0.0,27.09,21.051343660853373,2.083422557137029,33.72038169419217,12.777952993196642,0.84,8.806437587096692,-0.0,198.6426008081542
t83,0.0,18.4803169699217,15.06,19.759999999999998,-0.0,25.4,0.11279891899448392,13.584060674296257,3.102734763836075,27.09,28.1615,4.953839199895856,33.97342177662137,12.777952993196642,0.84,9.198628074091026,-0.0,212.49525337085342
t84,0.0,18.4803169699217,15.06,19.759999999999998,-0.0,25.4,0.7606162277525271,12.510278089060916,5.1513322891512345,27.09,28.1615,7.0257163003526415,34.25134772166549,12.777952993196642,0.84,9.678247370897525,-0.0,216.94730796199866
t85,0.0,18.4803169699217,15.06,19.759999999999998,0.04737880398480968,25.4,0.8498743700179251,11.412161718959364,5.908498469359426,27.09,28.1615,8.236551245292777,33.76168972143161,12.777952993196642,0.84,9.114524199830186,-0.0,216.90044849199447
