Constraint,Price
MinCapReq_1,270932.68238378
MinCapReq_2,0.0
MinCapReq_3,219500.6657536372
MinCapReq_4,0.0
MinCapReq_5,5658.27034076415
MinCapReq_6,6078.628631433108
MinCapReq_7,0.0
MinCapReq_8,119772.46545141836
MinCapReq_9,0.0
MinCapReq_10,9130.562161953849
MinCapReq_11,118121.98030730136
MinCapReq_12,327391.41958484426
MinCapReq_13,42637.64201167478
