BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.0024363508016188e8,3.5228280694324067e6,-4.697379672183979e6,2.6830093043002686e6,-2.68300930430027e6,80209.61366344239,0.0,1.820595804515262e7,-193533.13622640533,-1.1716171799999997e8,1.709562810439144e7,231492.44853962245,-308674.706968972,183196.8037349302,-183196.80373493,0.0,0.0,-6.703969717088275e6,-59743.12887381392,-1.0254733000000004e7,1.5190756437382058e6,0.0,0.0,138372.06243282327,-138372.06243282344,0.0,0.0,6.276470928235131e6,-31860.571973341546,-7.763686000000004e6,3.1731581227084227e7,0.0,0.0,273788.70680837973,-273788.70680837985,0.0,0.0,-1.6075932535652654e7,-272436.6914315649,-1.5383212e7,8.909577998433143e6,0.0,0.0,32093.822572968395,-32093.822572968416,0.0,0.0,-7.103977810324074e6,-48830.18810906708,-1.75677e6,2.1169928141349673e7,991218.4889520683,-1.3217021917980094e6,166348.76826432755,-166348.76826432758,0.0,0.0,-1.114618198002573e7,-190163.4584780234,-9.503099000000002e6,5.625009632563898e7,0.0,0.0,301670.35512263793,-301670.3551226377,4455.261080735278,0.0,-3.8978723795329854e7,-345637.7913898159,-1.6930189999999996e7,2.423487107506438e7,0.0,0.0,1.1137474186735458e6,-1.1137474186735458e6,131778.02881450285,0.0,4.041948087061459e7,-134531.97449351795,-6.465159799999998e7,6.684005534122755e6,0.0,0.0,382503.5954772936,-382503.59547729377,29189.180716372917,0.0,1.3535459417567467e7,-126193.13240659062,-2.0122461000000004e7,1.5670152265275374e8,1.5698141722826706e6,-2.0932083646009506e6,3.277876492155169e6,-3.277876492155169e6,385792.10975399864,0.0,-2.9852277670246265e6,-63615.80316498328,-1.5351507700000012e8,5.71127890063621e8,1.3782489359343324e6,-1.837773063932194e6,1.0899039019427037e7,-1.0899039019427044e7,112231.29139975754,0.0,4.556644343875361e6,-170629.57089895708,-5.75166612e8
t1,10126.949770580077,0.0,-0.0,101.68149417194124,-461.7481399477675,0.0,0.0,1306.0593388128311,-11.493322181552914,-11061.449141435529,2260.4912314216485,0.0,-0.0,7.198725768638713,-78.19838218947508,0.0,0.0,-1178.7433783322172,-8.182607121496986,-1002.5655895470983,135.90855,0.0,-0.0,5.46158713978552,-59.238566052203,0.0,0.0,678.7433783322173,-1.832607121496987,-759.0423422983026,1893.3137500000003,0.0,-0.0,10.792845858523739,-117.19757328421261,0.0,0.0,-267.9604878405398,-15.069513048826158,-1503.8790216849454,1216.10672,0.0,-0.0,1.2467256314117716,-13.526249971643637,0.0,0.0,-1025.3917222552304,-6.921394125222806,-171.51407927931467,2292.5326000000005,0.0,-0.0,6.6040129623689054,-52.091734914450136,0.0,0.0,-1306.0593388128311,-11.493322181552914,-929.4922170535352,5472.27642871082,0.0,-0.0,12.216899700939042,-132.59827178109796,0.0,0.0,-3672.7047884205685,-25.006033911867,-1654.1842342982268,2429.4388,0.0,-0.0,43.77115367484636,-475.1034181226722,0.0,0.0,4339.487807636697,-14.320309765201099,-6323.27403342367,661.6660999999999,0.0,-0.0,14.903407558069102,-161.82522024962694,0.0,0.0,1458.733544589133,-8.65401322282731,-1964.8238186747483,15277.866208041858,0.0,-0.0,111.70438415341303,-541.8270114715327,0.0,0.0,-832.164353709491,-6.116407999764759,-14009.462819014481,59576.86671834217,0.0,-0.0,487.9350079707611,-4321.43695540892,0.0,0.0,500.0,-6.35,-56237.01477090401
t2,10072.984869661794,0.0,-660.5661083100429,70.09230708719676,-636.415300717848,0.0,0.0,1395.2892613730644,-12.278545500082968,-10229.10648359408,2239.3225116793155,0.0,-0.0,5.022561057243464,-0.0,0.0,0.0,-1299.2298251318093,-8.507920527855886,-936.6073270768944,135.88,0.0,-0.0,3.811604871012329,-0.0,0.0,0.0,572.8605500164672,-3.2331745846537614,-709.3189803028256,1881.0300300000004,0.0,-0.0,7.53068706917191,-0.0,0.0,0.0,-464.83388596927193,-18.279837150069614,-1405.4469939498308,1150.80153,0.0,-0.0,0.870037411620348,-0.0,0.0,0.0,-984.6745730604345,-6.6465533681579325,-160.3504409830279,2298.72486858567,0.0,-0.0,4.608307132126513,-28.17165096170924,0.0,0.0,-1395.2892613730644,-12.278545500082968,-867.5937178829395,3622.240383170913,0.0,-0.0,8.52505274276472,-0.0,0.0,0.0,-2061.05457498843,-23.099343704083115,-1546.6115172211641,2429.4388,0.0,-0.0,30.543571657378042,-0.0,0.0,0.0,3457.682497361705,-11.410352241293625,-5906.254516777789,661.6660999999999,0.0,-0.0,10.398919378057728,-0.0,0.0,0.0,1172.5798061453788,-7.696937196321681,-1836.947888327115,14995.575508479038,0.0,-0.0,78.86302708876947,-397.0683982063588,0.0,0.0,-1155.7918436919977,-10.857226695001717,-13510.721066974449,54385.152197451986,0.0,-0.0,310.6832135436632,-689.7423972861201,0.0,0.0,762.4618493183926,-10.64125123635572,-54757.91361179157
t3,10198.886071492921,0.0,-1830.0,27.493863804673012,-15.141968525332986,0.0,0.0,1360.6390623271893,-11.973623748479266,-9729.903405350971,2275.663651454778,0.0,-0.0,1.9729036296822806,-4.260701924536376,0.0,0.0,-1372.7108766957817,-8.70631936707861,-891.9586570970641,135.88,0.0,-0.0,1.4968243069316078,-3.239002993652653,0.0,0.0,545.6040735115314,-3.9100766822037993,-675.8318181426064,1913.9303075000005,0.0,-0.0,2.9579214330918893,-6.391052886804562,0.0,0.0,-548.322441570203,-23.70210991303263,-1338.472624563052,1438.5847199999998,0.0,-0.0,0.3416823394918428,-2.5059869742830374,0.0,0.0,-1274.5707552455467,-8.60335259790744,-153.24630752175452,2275.95542858567,0.0,-0.0,1.8099187465555424,-3.9128895225334066,0.0,0.0,-1434.4608937065457,-12.387026004203662,-827.0045380989424,2699.9639534363782,0.0,-0.0,3.3482062799846,-0.0,0.0,0.0,-1205.353945603239,-25.42979450163481,-1472.528419611489,2429.4388,0.0,-0.0,11.99607385067159,-25.93376222434641,0.0,0.0,3222.359534492132,-10.633786463824036,-5627.226859654633,661.6660999999999,0.0,-0.0,4.084475500663746,-8.82573970082535,0.0,0.0,1100.1462368640687,-7.4035812407323744,-1749.6674914231746,14948.09950847904,0.0,-0.0,31.891626681778455,-509.269021453193,0.0,0.0,-1193.3299943736051,-11.470975458645999,-13265.921143875372,54053.038550519326,0.0,-0.0,135.90739795138091,-726.5529887475818,0.0,0.0,800.0,-11.254999999999999,-54251.137959723135
t4,10222.501484650888,0.0,-1830.0,36.1083757799608,-315.68690754216914,0.0,0.0,1400.4609066498524,-12.324055978518702,-9501.059803560012,2161.03436,0.0,-0.0,2.6042955779134265,-11.282102988620508,0.0,0.0,-1277.3177001902554,-8.448757790513689,-866.5900946085242,135.85145,0.0,-0.0,1.9761002441198987,-8.537296053469547,0.0,0.0,530.532066199557,-3.2709895519695067,-656.5513308382377,1880.8533275000002,0.0,-0.0,3.904667893189746,-16.90422477992971,0.0,0.0,-545.0137818724884,-22.928364733744235,-1299.9116240070277,1441.28248,0.0,-0.0,0.4510771104558501,-0.0,0.0,0.0,-1284.8886323640108,-8.672998268457073,-148.17192647798782,2298.7807685856696,0.0,-0.0,2.3893085661877187,-0.0,0.0,0.0,-1484.708475067058,-12.795842361655053,-803.665759723144,2549.0920500665306,0.0,-0.0,4.420043300079241,-24.457990913600103,0.0,0.0,-1073.7761546675981,-24.357843269767255,-1430.9201045156442,2429.4388,0.0,-0.0,15.836220496425142,-33.82914017777418,0.0,0.0,3063.5473213520618,-10.109706160461803,-5464.883495510251,661.6660999999999,0.0,-0.0,5.391822238465766,-23.340323800283706,0.0,0.0,1064.4944443335446,-7.259191480983752,-1700.9528512907427,14928.500095247247,0.0,-190.88536989104517,43.02673591286559,-210.37415061659055,0.0,0.0,-1193.3299943736051,-11.470975458645999,-13365.466340820225,53733.355102462774,0.0,-0.0,161.40597311239074,-0.0,0.0,0.0,800.0,-11.254999999999999,-54683.50607557517
t5,10231.039015341456,0.0,-1830.0,42.52430376599377,-20.863996076207243,0.0,0.0,1035.8341230624324,-9.115340282949406,-9449.418105810724,1972.3052975248247,0.0,-0.0,3.105964441036995,-1.5461132643990234,0.0,0.0,-1110.4390361901828,-7.998185397713494,-855.4279271135666,135.8229,0.0,-0.0,2.359268914277299,-1.175361614262523,0.0,0.0,512.5249384926672,-2.113277361776693,-647.4184684309052,1948.8787075000002,0.0,-0.0,4.6580349102903895,-2.3191698965985346,0.0,0.0,-648.1235448154291,-20.43337762419322,-1282.6606500740695,1323.75004,0.0,-0.0,0.5384362137709697,-0.26820332137534075,0.0,0.0,-1169.98072891176,-7.89736992015438,-146.14217406048112,2321.59492858567,0.0,-0.0,2.8511882502687347,-1.4198999366929803,0.0,0.0,-1518.7030752017708,-11.819406414929702,-792.5037352825448,2162.135760508844,0.0,-0.0,5.274607087870649,-4.5266696170202545,0.0,0.0,-725.0503069618219,-25.18035166625776,-1412.6530393516146,2429.4388,0.0,-0.0,18.897254867354086,-44.088236230075395,0.0,0.0,2995.436812437238,-9.884941481042885,-5389.799689593474,661.6660999999999,0.0,-0.0,6.432350733017184,-3.2026631905408336,0.0,0.0,1021.8308124622324,-7.086403771904938,-1679.6401962328039,14975.976095247248,0.0,-16.000396743564057,51.33993435020292,-75.37208852643829,0.0,0.0,-1193.3299943736051,-11.470975458645999,-13731.142574495196,55184.53016459222,0.0,-0.0,212.32783938021532,-84.33171130103304,0.0,0.0,800.0,-11.254999999999999,-56101.271292671394
t6,10117.436495308377,0.0,-1652.7034739994117,94.07622517980536,-39.02207672823107,0.0,0.0,1151.392896076859,-10.132257485476359,-9661.047808351921,2195.784497524824,0.0,-0.0,6.715240843595996,-0.0,0.0,0.0,-1331.3739042166778,-8.59470954138503,-862.5311246103579,135.79435,0.0,-0.0,5.0975229515775915,-0.0,0.0,0.0,515.3462488323064,-3.7458409044607945,-652.4922808794232,1923.7540175000004,0.0,-0.0,10.069291688956259,-0.0,0.0,0.0,-616.7377996756704,-23.26246454142048,-1293.823044971866,1372.4593,0.0,-0.0,1.1635045962907964,-0.0,0.0,0.0,-1217.2345449399581,-8.216333178344717,-148.17192647798782,2344.42026858567,0.0,-0.0,6.162249916672029,-0.0,0.0,0.0,-1539.6837201519006,-12.306686100296591,-798.5921122501443,2319.0633720035926,0.0,-0.0,11.399805388199479,-0.0,0.0,0.0,-878.3051711341096,-27.32692346338112,-1424.831082794301,2429.4388,0.0,-0.0,40.842855960000634,-0.0,0.0,0.0,2972.9585760482355,-9.810763300959177,-5433.429468707277,661.6660999999999,0.0,-0.0,13.904532413046693,-0.0,0.0,0.0,1025.3653204834645,-6.072431622322442,-1694.8635212741888,15023.452095247249,0.0,-0.0,118.7281731572698,-77.42934810988476,0.0,0.0,-581.7279013225489,-4.275700074720734,-14478.747318897362,58659.02090170816,0.0,-0.0,455.51157876605845,-829.2453912586644,0.0,0.0,500.0,-6.35,-58778.93708921554
t7,10185.925904542713,0.0,-1601.6212930269696,230.60265118484347,-97.57845221756806,0.0,0.0,1517.0268509287564,-13.349836288173057,-10221.005825123602,2365.91329495035,0.0,-0.0,16.551797845296424,-18.16123781827348,0.0,0.0,-1462.3820239161944,-8.948431464573725,-892.9733995966058,136.1178,0.0,-0.0,12.563391753710032,-13.806247116952798,0.0,0.0,545.5353267818114,-4.578453275962045,-675.8318181426064,1842.57078,0.0,-0.0,8.302044199134045,-10.72550096061434,0.0,0.0,-468.13188866464884,-33.5428100108193,-1338.472624563052,1439.20236,0.0,-0.0,0.9575706075149013,-1.4232378457501949,0.0,0.0,-1276.8715025974773,-8.618882642532972,-153.24630752175452,2352.8872798533243,0.0,-0.0,15.188108451129967,-10.69416298858259,0.0,0.0,-1517.0268509287564,-13.349836288173057,-827.0045380989424,4400.581200494017,0.0,-0.0,28.097070954388965,-30.85557241574014,0.0,0.0,-2898.3529751553106,-23.89679340519538,-1475.5729304721606,2432.2527999999998,0.0,-0.0,100.66557693268149,-110.54263631224623,0.0,0.0,3203.2460787833534,-10.570712059985066,-5615.051107343804,662.6261,0.0,-0.0,11.462956884134691,-14.81140608846742,0.0,0.0,1101.956984768466,-4.462925788312305,-1756.771709775821,15548.649654288576,0.0,-0.0,302.5741134765536,-0.0,0.0,0.0,-300.0,-4.905,-15546.318767765128,60679.26708885124,0.0,-0.0,1125.3321627971814,-800.7623552433136,0.0,0.0,1555.0,-25.33575,-62533.50114640511
t8,11048.297118713188,0.0,-1830.0,257.1204234726536,-0.0,0.0,0.0,1513.2789578297766,-13.316854828902034,-10975.379645186718,2225.80683,0.0,-0.0,25.570892399813275,-0.0,0.0,0.0,-1293.087406830436,-8.491335998442178,-949.7989795709352,181.7018,0.0,-0.0,19.402296749480875,-0.0,0.0,0.0,520.7825301234775,-3.4347841628002307,-718.4518427101581,1883.5936400000003,0.0,-0.0,38.33866015689166,-0.0,0.0,0.0,-467.1435938616023,-31.075975239973772,-1423.712731055316,1376.8325100000002,0.0,-0.0,4.4289121425444105,-0.0,0.0,0.0,-1210.708943374234,-8.172285367776112,-162.38019340053458,2385.025839853324,0.0,-0.0,23.459660831937406,-3.1339457030442084,0.0,0.0,-1513.2789578297766,-13.316854828902034,-878.7557423235387,3917.8060736516227,0.0,-0.0,43.39860469480138,-0.0,0.0,0.0,-2371.549032621073,-19.702878572370828,-1569.9527671529797,2796.6657999999998,0.0,-0.0,155.48954370611173,-0.0,0.0,0.0,3029.0323254032605,-9.99580667383076,-5971.191862435541,786.9460999999999,0.0,-0.0,52.94049670374025,-0.0,0.0,0.0,1036.3957911797627,-5.843184465341252,-1870.4392034181617,16587.215419873926,0.0,-0.0,468.29083737779115,-0.0,0.0,0.0,-798.7216700191555,-8.570604274640793,-16248.213982957921,62325.669180978955,0.0,-0.0,1736.9207582678007,-0.0,0.0,0.0,1555.0,-25.33575,-65592.25418924676
