CO2_Cap,CO2_Price
CO2_Cap_1,49822.43718281872
CO2_Cap_2,56584.98629547487
CO2_Cap_3,56018.18451988242
CO2_Cap_4,56042.40462796829
CO2_Cap_5,55998.776589210174
CO2_Cap_6,56058.71499937949
CO2_Cap_7,93232.23969814037
CO2_Cap_8,49877.36166094007
CO2_Cap_9,49877.36166094007
CO2_Cap_10,39260.92782209509
CO2_Cap_11,79740.64640159477
