Fuel,AnnualSum
No_fuel,0.0
new_england_coal,4.675137911424013e7
new_england_naturalgas,5.3199703328830236e8
new_england_uranium,0.0
middle_atlantic_naturalgas,1.3010709399275804e9
middle_atlantic_uranium,6.310018046494442e8
middle_atlantic_coal,0.0
east_north_central_coal,2.175083590099799e9
east_north_central_naturalgas,1.3956325470568779e9
east_north_central_uranium,24.356747772940103
new_england_naturalgas_ccs100,0.0
middle_atlantic_naturalgas_ccs100,0.0
east_north_central_naturalgas_ccs90,0.0
east_north_central_naturalgas_ccs100,0.0
None,0.0
