Zone,1,2,3,4,5,6,7,8,9,10,11,Total
AnnualSum,2.286357711474806e7,92234.49795578406,1.7788532114804623e-10,2.9065817382431766e6,389359.0986969599,6.742975973119191e6,1.652181636127938e6,9.986615801553335e6,1.3984362617436263e6,3.4539291681633815e7,2.672380358875461e8,3.47809289691368e8
t1,2378.291446842106,8.447104246,2.0202876638109045e-14,331.80156829260005,44.44738569600001,745.0630845336001,163.34924569054,1122.8582330277202,151.15210753271992,3196.168362684364,27620.00810019681,35761.58663874246
t2,2378.291446842106,8.447104246,2.0202876638109045e-14,331.80156829260005,44.44738569600001,745.0630845336001,163.34924569054,1122.8582330277202,151.15210753271992,3196.168362684364,21424.715130854394,29566.293669400045
t3,2378.291446842106,8.447104246,2.0202876638109045e-14,331.80156829260005,44.44738569600001,745.0630845336001,163.34924569054,1122.8582330277202,151.15210753271992,3196.168362684364,22316.840596823236,30458.419135368888
t4,2378.291446842106,8.447104246,2.0202876638109045e-14,331.80156829260005,44.44738569600001,745.0630845336001,163.34924569054,1122.8582330277202,151.15210753271992,3196.168362684364,21839.70228343217,29981.28082197782
t5,2378.291446842106,8.447104246,2.0202876638109045e-14,331.80156829260005,44.44738569600001,745.0630845336001,163.34924569054,1122.8582330277202,151.15210753271992,3196.168362684364,22990.881458385164,31132.459996930815
t6,2378.291446842106,8.447104246,2.0202876638109045e-14,331.80156829260005,44.44738569600001,745.0630845336001,163.34924569054,1122.8582330277202,151.15210753271992,3196.168362684364,25260.368682112658,33401.94722065831
t7,2378.291446842106,8.447104246,2.0202876638109045e-14,331.80156829260005,44.44738569600001,745.0630845336001,163.34924569054,1122.8582330277202,151.15210753271992,3196.168362684364,29843.286973340695,37984.865511886346
t8,2378.291446842106,8.447104246,2.0202876638109045e-14,331.80156829260005,44.44738569600001,745.0630845336001,163.34924569054,1122.8582330277202,151.15210753271992,3196.168362684364,31304.165319002932,39445.74385754858
t9,2378.291446842106,8.447104246,2.0202876638109045e-14,331.80156829260005,44.44738569600001,745.0630845336001,163.34924569054,1122.8582330277202,151.15210753271992,3196.168362684364,29257.803369047087,37399.38190759274
t10,2378.291446842106,8.447104246,2.0202876638109045e-14,331.80156829260005,44.44738569600001,745.0630845336001,163.34924569054,1122.8582330277202,151.15210753271992,3196.168362684364,22207.311176396124,30348.889714941775
t11,2378.291446842106,8.447104246,2.0202876638109045e-14,331.80156829260005,44.44738569600001,745.0630845336001,163.34924569054,1122.8582330277202,151.15210753271992,3196.168362684364,19909.758414612334,28051.336953157985
t12,2378.291446842106,8.447104246,2.0202876638109045e-14,331.80156829260005,44.44738569600001,745.0630845336001,163.34924569054,1122.8582330277202,151.15210753271992,3196.168362684364,19909.758414612334,28051.336953157985
t13,2378.291446842106,8.447104246,2.0202876638109045e-14,331.80156829260005,44.44738569600001,745.0630845336001,163.34924569054,1122.8582330277202,151.15210753271992,3196.168362684364,19909.758414612334,28051.336953157985
t14,2378.291446842106,8.447104246,2.0202876638109045e-14,331.80156829260005,44.44738569600001,745.0630845336001,163.34924569054,1122.8582330277202,151.15210753271992,3196.168362684364,19909.758414612334,28051.336953157985
t15,2378.291446842106,8.447104246,2.0202876638109045e-14,331.80156829260005,44.44738569600001,745.0630845336001,163.34924569054,1122.8582330277202,151.15210753271992,3196.168362684364,19909.758414612334,28051.336953157985
