Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-1.2403247561238435e-15,-15.37801407698013,-15.37801407698013,-15.37801407698013,-15.37801407698013,-15.37801407698013,-15.37801407698013,-15.37801407698013,-15.37801407698013,-0.0,24.244400000000002
t2,-1.4470940621366162e-15,-15.37801407698013,-15.37801407698013,-15.378014076980135,-15.37801407698013,-15.37801407698013,-15.37801407698013,-15.37801407698013,-15.37801407698013,-0.0,24.244400000000002
t3,-1.2403247561238435e-15,-15.37801407698013,-15.37801407698013,-15.37801407698013,-15.37801407698013,-15.37801407698013,-15.37801407698013,-15.37801407698013,-15.37801407698013,-0.0,24.244400000000002
t4,-1.4470940621366162e-15,-15.37801407698013,-15.37801407698013,-15.37801407698013,-15.378014076980135,-15.37801407698013,-15.37801407698013,-15.378014076980135,-15.37801407698013,-0.0,24.244400000000002
t5,-1.2403247561238435e-15,-15.378014076980131,-15.378014076980131,-15.378014076980131,-15.378014076980135,-15.378014076980131,-15.37801407698013,-15.378014076980135,-15.37801407698013,-0.0,24.244400000000002
t6,-1.2403247561238435e-15,-15.37801407698013,-15.37801407698013,-15.378014076980135,-15.37801407698013,-15.37801407698013,-15.37801407698013,-15.37801407698013,-15.37801407698013,-0.0,24.244400000000002
t7,-1.2403247561238435e-15,-15.378014076980131,-15.378014076980131,-15.378014076980131,-15.378014076980131,-15.378014076980131,-15.37801407698013,-15.378014076980135,-15.37801407698013,-0.0,24.244400000000002
t8,-1.4470940621366162e-15,-15.378014076980131,-15.378014076980131,-15.378014076980131,-15.378014076980131,-15.378014076980131,-15.37801407698013,-15.378014076980135,-15.37801407698013,-0.0,24.244400000000002
t9,-1.4470940621366162e-15,-15.378014076980135,-15.378014076980135,-15.37801407698013,-15.378014076980135,-15.37801407698013,-15.378014076980135,-15.378014076980135,-15.378014076980135,-0.0,24.244400000000002
t10,-0.0,-15.378014076980135,-15.37801407698013,-15.378014076980131,-15.378014076980131,-15.378014076980131,-15.378014076980131,-15.378014076980131,-15.378014076980131,-0.0,24.244400000000002
