Line,New_Trans_Capacity,Cost_Trans_Capacity
1,-0.0,-0.0
2,800.0,1.3364e7
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,1383.9939369090189,8.613978263321733e6
14,505.579046495763,3.8884084465989135e6
15,0.0,0.0
16,87.76395355697387,1.2267645428193808e6
17,300.0,9.3117e6
