BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.187801006561843e8,5.088508542640051e6,-6.775140733734031e6,2.861316358158208e6,-2.8613163581582075e6,0.0,0.0,404857.3386514602,-336607.803741776,-1.1716171799999999e8,1.3224294756660877e7,573540.7434641137,-764765.857549115,180230.1804456078,-180230.18044560772,0.0,0.0,-2.632792910270153e6,-145543.73230572598,-1.0254733000000007e7,2.9101869548999984e6,0.0,0.0,140598.41608463827,-140598.4160846383,0.0,0.0,4.945988212857816e6,-92489.1677578166,-7.763686000000002e6,1.7216732804815654e7,0.0,0.0,274853.50379071414,-274853.5037907142,0.0,0.0,-1.2325044950319547e6,-601016.3097836963,-1.5383211999999989e7,9.916954885311376e6,893661.1116188669,-1.0558377972812697e6,31105.58691963433,-31105.58691963431,0.0,0.0,-7.911753743708122e6,-86254.45594085353,-1.7567700000000002e6,4.272037593664588e7,9.367330795854354e6,-1.1626296219528327e7,164908.34072420656,-164908.34072420653,0.0,0.0,-3.0546165958878133e7,-412145.5540937814,-9.503098999999998e6,5.906743746671388e7,4.8341297455443125e6,-5.71140092810055e6,292676.8113462791,-292676.81134627905,0.0,0.0,-4.056191977067701e7,-698056.5134806519,-1.6930190000000004e7,2.4709176612149242e7,0.0,0.0,1.049571221100078e6,-1.0495712211000777e6,0.0,0.0,4.017307070547201e7,-230649.3176212602,-6.465159799999999e7,10160.364298626784,0.0,0.0,373920.0640784876,-373920.0640784874,0.0,0.0,2.0402606391295727e7,-290305.7555943601,-2.0122461000000004e7,1.5092097395450884e8,1.3969680378340041e7,-1.6913508230303947e7,3.246069227445105e6,-3.2460692274451056e6,0.0,0.0,5.68377275704861e6,-145841.85959362818,-1.5351507699999997e8,5.719563117052904e8,3.640246480658695e7,-4.4053140106899284e7,1.1770075079316193e7,-1.177007507931619e7,0.0,0.0,1.127484147323972e7,-413865.8782179368,-5.751666119999999e8
t1,13517.386184251338,0.0,-1830.0,101.68149417194124,-1115.5307399125036,0.0,0.0,428.91907331739213,-44.655854855957,-11057.800156972211,1488.6265621086868,0.0,-240.0,7.198725768638713,-0.0,0.0,0.0,-242.49655826468643,-17.911,-995.4177296126394,340.80654999999996,0.0,-0.0,5.46158713978552,-3.0970868499031607,0.0,0.0,423.1696941135374,-12.73819531419416,-753.6025490892255,2484.0654850000005,0.0,-0.0,10.792845858523739,-0.0,0.0,0.0,-925.2775017205395,-76.44619531419416,-1493.13463382379,1754.6559214045349,25.162637141800587,-0.0,1.2467256314117716,-0.0,0.0,0.0,-1600.0,-10.8,-170.26528417774693,163.9937079999979,1166.7,-0.0,6.6040129623689054,-0.0,0.0,0.0,-359.5185631540912,-54.81469964934683,-922.964458158929,5904.155364898309,872.5733031366981,-0.0,12.216899700939042,-0.0,0.0,0.0,-5055.79495707723,-91.35844714040972,-1641.792163518306,4887.82410659194,0.0,-0.0,43.77115367484636,-113.20341812267228,0.0,0.0,1491.3837129226467,-28.822247491062896,-6280.953307575697,0.0,0.0,-0.0,14.903407558069102,-38.52522024962694,0.0,0.0,2009.6150998629705,-36.506854855957,-1949.4864323154559,13563.538735947475,0.0,-0.0,111.70438415341303,-185.48896548311632,0.0,0.0,720.0,-19.512,-14190.242154617774,57135.18206799266,0.0,-0.0,487.9350079707611,-4067.426012476064,0.0,0.0,3110.0,-50.6715,-56615.01956348736
t2,10889.330645102224,0.0,-1830.0,70.09230708719676,-0.0,0.0,0.0,1140.9649775231162,-44.655854855956974,-10225.73207485658,1692.4447121086869,0.0,-240.0,5.022561057243464,-7.216489393825256,0.0,0.0,-502.41006268661295,-17.911,-929.929721085492,340.77799999999996,0.0,-0.0,3.811604871012329,-0.0,0.0,0.0,372.38412762682947,-12.73819531419416,-704.2355371836478,2461.2739650000003,0.0,-0.0,7.53068706917191,-10.82473409073788,0.0,0.0,-986.1278739152872,-76.44619531419416,-1395.4058487489533,1589.8172131799051,179.29567781133835,-0.0,0.870037411620348,-0.0,0.0,0.0,-1600.0,-10.8,-159.182928402864,148.6185266666667,1166.7,-0.0,4.608307132126513,-6.627388218819112,0.0,0.0,-396.98407810760955,-54.81469964934683,-861.5006678230178,5907.497739031323,0.0,-0.0,8.52505274276472,-12.260668204815355,0.0,0.0,-4277.378365262055,-91.35844714040972,-1535.025311166809,5294.168876206875,0.0,-0.0,30.543571657378042,-0.0,0.0,0.0,570.8346397099515,-28.822247491062896,-5866.724840083141,0.0,0.0,-0.0,10.398919378057728,-0.0,0.0,0.0,1848.716635111667,-36.50685485595697,-1822.608699633768,12994.858516109558,0.0,-0.0,78.86302708876947,-89.14494788430648,0.0,0.0,720.0,-19.512,-13685.064595314023,62775.051485537726,0.0,-11019.086775608874,310.6832135436632,-0.0,0.0,0.0,3110.0,-50.6715,-55125.97642347252
t3,8981.916713998166,0.0,-1830.0,27.493863804673012,-0.0,0.0,0.0,2591.9389522953356,-44.655854855957,-9726.693675242217,1809.7617113152187,0.0,-240.0,1.9729036296822806,-19.723257562702464,0.0,0.0,-648.5009805304678,-17.911,-885.5993768517308,340.77799999999996,0.0,-0.0,1.4968243069316078,-3.239002993652653,0.0,0.0,344.6907399012148,-12.73819531419416,-670.9883659002996,2496.944145,0.0,-0.0,2.9579214330918893,-29.551793630022313,0.0,0.0,-1064.9941031207386,-76.44619531419416,-1328.9099743681368,1816.7115630414228,0.0,-51.24544716098569,0.3416823394918428,-2.8772780374451754,0.0,0.0,-1600.0,-10.8,-152.13052018248396,171.4326866666667,1166.7,-0.0,1.8099187465555424,-18.068621861133465,0.0,0.0,-445.8627408901575,-54.814699649346835,-821.1965430125842,5907.504139031324,514.8470510178413,-0.0,3.3482062799846,-33.423641171693774,0.0,0.0,-4839.4201121489095,-91.35844714040972,-1461.4971958681363,5737.99994442463,0.0,-0.0,11.99607385067159,-145.69629430391052,0.0,0.0,14.087196789059306,-28.8222474910629,-5589.564673269387,0.0,0.0,-0.0,4.084475500663746,-49.62905610151686,0.0,0.0,1818.0610477046644,-36.506854855957,-1736.0096122478544,13062.434030748935,0.0,-0.0,31.891626681778455,-357.7079048706703,0.0,0.0,720.0,-19.512,-13437.105752560044,56951.02954331144,0.0,-3775.83299150468,135.90739795138091,-1754.6380402675914,0.0,0.0,3110.0,-50.6715,-54615.794409490554
t4,10328.74190811271,0.0,-1830.0,36.1083757799608,-42.79297741046188,0.0,0.0,1050.5241134479186,-44.65585485595699,-9497.925565074172,1969.6101113152188,240.0,-0.0,2.6042955779134265,-1.1182328164897755,0.0,0.0,-1332.7734928122757,-17.911,-860.4116812643664,340.74944999999997,0.0,-0.0,1.9761002441198987,-4.433926474173643,0.0,0.0,326.29262670565004,-12.73819531419416,-651.8460551614022,2474.3749650000004,0.0,-0.0,3.904667893189746,-1.6773492247346629,0.0,0.0,-1109.5316174175032,-76.44619531419416,-1290.6244709367577,1886.7680430414227,43.37414647705829,-170.73001961594366,0.4510771104558501,-1.9701612736379603,0.0,0.0,-1600.0,-10.8,-147.09308573935536,194.2580266666667,12.326781630262758,-1154.3732183697373,2.3893085661877187,-1.0269485049395897,0.0,0.0,1799.262420907491,-54.814699649346835,-798.0216712465849,5907.510539031324,0.0,-0.0,4.420043300079241,-1.8998547341382408,0.0,0.0,-4398.471697290713,-91.35844714040972,-1420.2005831661422,5737.99994442463,0.0,-0.0,15.836220496425142,-9.410781247081811,0.0,0.0,-287.295287241526,-28.8222474910629,-5428.307848941384,0.0,0.0,-0.0,5.391822238465766,-3.2026631905408336,0.0,0.0,1721.9929337009576,-36.50685485595699,-1687.6752378929257,13112.502396432243,0.0,-0.0,43.02673591286559,-318.08164289755587,0.0,0.0,720.0,-19.512,-13537.935489447555,55627.32566526219,0.0,-3693.0,161.40597311239074,-103.99139155814844,0.0,0.0,3110.0,-50.6715,-55051.06874681644
t5,9248.238904127049,801.1108225959681,-1028.889177404032,42.52430376599377,-169.0488738320311,0.0,0.0,597.0207786481114,-44.65585485595702,-9446.300903045101,1763.9367113152186,0.0,-240.0,3.105964441036995,-0.0,0.0,0.0,-659.8025805503294,-17.911,-849.3290952059261,340.7209,0.0,-0.0,2.359268914277299,-0.0,0.0,0.0,312.4366712113149,-12.73819531419416,-642.7786448113982,2537.29731,0.0,-0.0,4.6580349102903895,-0.0,0.0,0.0,-1192.0124038786398,-76.44619531419416,-1273.4967457174564,1836.6752830414232,144.5058886029347,-224.6766324937659,0.5384362137709697,-1.1648634022587243,0.0,0.0,-1600.0,-10.8,-145.0781119621039,202.47262,0.0,-1166.7,2.8511882502687347,-0.0,0.0,0.0,1803.1289283227934,-54.81469964934683,-786.9380369237157,5907.516939031323,0.0,-0.0,5.274607087870649,-0.0,0.0,0.0,-4419.362736023273,-91.35844714040972,-1402.0703629555105,5731.663671278954,0.0,-0.0,18.897254867354086,-0.0,0.0,0.0,-368.0121109655614,-28.822247491062893,-5353.726567689683,0.0,0.0,-0.0,6.432350733017184,-0.0,0.0,0.0,1696.6034532355843,-36.506854855957016,-1666.5289491126443,13141.190598850095,0.0,-0.0,51.33993435020292,-41.253461219154616,0.0,0.0,775.6554034516479,-18.602034153565555,-13908.330441279224,57131.86334555516,0.0,-3693.0,212.32783938021532,-177.41058044512053,0.0,0.0,3054.344596548352,-49.761534153565556,-56478.363666885045
t6,8684.447798065714,994.444157869681,-835.555842130319,94.07622517980536,-31.16930333754404,0.0,0.0,796.2736117454092,-44.655854855957,-9657.860792536789,1987.4159113152186,240.0,-0.0,6.715240843595996,-8.696447238141918,0.0,0.0,-1351.1420549502845,-17.911,-856.3816499703881,340.69235,0.0,-0.0,5.0975229515775915,-6.6110746861384975,0.0,0.0,321.37549205460004,-12.73819531419416,-647.8160950058449,2512.1726200000003,0.0,-0.0,10.069291688956259,-13.044670857212875,0.0,0.0,-1148.1716540699567,-76.44619531419416,-1284.5793914475926,1864.8814230414227,190.16630174272376,-297.5099324929709,1.1635045962907964,-0.8082111481112233,0.0,0.0,-1600.0,-10.8,-147.09308573935536,225.29796000000002,0.0,-1166.7,6.162249916672029,-7.986533177885433,0.0,0.0,1791.0246785558406,-54.81469964934683,-792.9836556452807,5907.523339031323,0.0,-0.0,11.399805388199479,-14.775086379088052,0.0,0.0,-4398.632434470759,-91.35844714040972,-1414.157176429265,5373.529319036007,0.0,-0.0,40.842855960000634,-43.5221858707922,0.0,0.0,55.03659759368077,-28.822247491062896,-5397.064339227833,0.0,0.0,-0.0,13.904532413046693,-0.0,0.0,0.0,1704.23576354147,-36.506854855957,-1681.6334410985596,13236.556169644478,0.0,-0.0,118.7281731572698,-0.0,0.0,0.0,1320.0,-9.702,-14665.58234280175,56360.21262973467,0.0,-0.0,344.6766308686084,-0.0,0.0,0.0,2510.0,-40.8615,-59174.027760603276
t7,8987.814163676974,251.59294171107376,-1578.4070582889262,230.60265118484347,-279.2073763579747,0.0,0.0,2649.8946215859087,-44.655854855957,-10217.634088655941,2199.635061315218,240.0,-0.0,16.551797845296424,-0.0,0.0,0.0,-1551.6689744852895,-17.911,-886.6068846752253,340.6638,0.0,-0.0,12.563391753710032,-0.0,0.0,0.0,330.4993694607838,-12.73819531419416,-670.9883659002996,2421.15961,0.0,-0.0,24.81839996592992,-0.0,0.0,0.0,-1040.6218402835989,-76.44619531419416,-1328.9099743681368,1864.5905630414231,245.27462762213435,-348.0893133836037,2.867625356055921,-1.7129824535255669,0.0,0.0,-1600.0,-10.8,-152.13052018248396,248.11212,1855.3212525353747,-1166.7,15.188108451129967,-0.0,0.0,0.0,-75.91023832457358,-54.81469964934683,-821.1965430125842,5906.761143252382,0.0,-0.0,28.097070954388965,-0.0,0.0,0.0,-4378.980867829785,-91.35844714040972,-1464.518899236575,5428.944530540705,0.0,-0.0,100.66557693268149,-0.0,0.0,0.0,76.68255146246372,-28.822247491062896,-5577.470411444787,0.0,0.0,-0.0,34.27125770494805,-14.81140608846742,0.0,0.0,1760.1053784140913,-36.506854855957,-1743.0583751746149,13756.075700294856,377.98201340557824,-0.0,302.5741134765536,-0.0,0.0,0.0,1320.0,-9.702,-15746.92982717699,61844.08778781454,0.0,-2230.4654879905347,871.0678342091863,-0.0,0.0,0.0,2510.0,-40.8615,-62953.82863403319
t8,9909.275409587035,0.0,-1830.0,366.5444390143462,-0.0,0.0,0.0,2570.5950598450017,-44.655854855956974,-10971.759053590426,1968.2303113152184,240.0,-0.0,25.570892399813275,-0.0,0.0,0.0,-1272.8628809241102,-17.911,-943.0273227909215,340.6638,0.0,-0.0,19.402296749480875,-0.0,0.0,0.0,365.9750460983653,-12.73819531419416,-713.302947533652,2381.76438,0.0,-0.0,38.33866015689166,-0.0,0.0,0.0,-930.1157576262485,-76.44619531419416,-1413.541087216449,1843.3310330414229,258.80094900094304,-334.56299200479503,4.4289121425444105,-0.0,0.0,0.0,-1600.0,-10.8,-161.19790218011545,225.34268,162.52156556397028,-1004.1784344360298,23.459660831937406,-0.0,0.0,0.0,1520.253529835356,-54.814699649346835,-872.584302145887,5904.978108688269,2097.65203744436,-0.0,43.39860469480138,-0.0,0.0,0.0,-6396.478600028848,-91.35844714040972,-1558.1917036581715,5731.331610953808,0.0,-0.0,155.48954370611173,-0.0,0.0,0.0,73.22866264548583,-28.8222474910629,-5931.227569814342,0.0,0.0,-0.0,52.94049670374025,-0.0,0.0,0.0,1839.4049401549983,-36.50685485595697,-1855.8385820027815,14726.814543728793,29.908326723856135,-0.0,468.29083737779115,-77.42934810988476,0.0,0.0,1320.0,-9.702,-16457.882359720556,63752.61142234874,0.0,-657.5382228805455,1736.9207582678007,-1267.990953597326,0.0,0.0,2510.0,-40.8615,-66033.14150413866
