Constraint,CapRes_1,CapRes_2,CapRes_3
t1,0.0,0.0,0.0
t2,0.0,0.0,0.0
t3,0.0,0.0,0.0
t4,0.0,0.0,0.0
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,0.0,0.0,-1.7837037734772123e-16
t9,0.0,0.5743553303823427,0.0
t10,0.0,0.0,0.0
t11,0.0,0.0,8.598896227127099e-18
t12,0.0,0.0,8.598896227127099e-18
t13,0.0,0.0,0.0
t14,0.0,0.0,0.0
t15,0.0,0.0,-0.0
t16,0.0,0.0,0.0
t17,0.0,2.2962889264749777,0.0
t18,0.0,5.964516778349146e-17,52.445089935330635
t19,0.0,-0.0,52.445089935330635
t20,0.0,0.0,52.445089935330635
t21,0.0,0.0,52.445089935330635
t22,0.0,-0.0,50.148801008855656
t23,0.0,0.0,50.148801008855656
t24,0.0,0.0,48.812329159456866
t25,1.8809284597820484,9.392683995906166,23.650269109819316
t26,-1.975353669485656e-15,7.8003168083707,23.650269109819316
t27,0.0,7.8003168083707,23.650269109819316
t28,0.0,7.8003168083707,23.650269109819316
t29,0.0,7.8003168083707,23.650269109819313
t30,0.0,7.8003168083707,23.650269109819316
t31,0.0,5.974200742645603,23.650269109819313
t32,0.0,14.683371365688187,23.650269109819316
t33,8.489310856659253,14.683371365688187,23.650269109819316
t34,8.489310856659252,14.683371365688187,33.99176492645933
t35,8.489310856659252,14.683371365688187,33.99176492645933
t36,8.489310856659253,14.683371365688187,33.99176492645933
t37,8.489310856659252,14.683371365688187,33.991764926459325
t38,8.489310856659252,14.683371365688187,33.991764926459325
t39,8.48931085665925,14.683371365688187,33.991764926459325
t40,8.489310856659252,14.683371365688185,33.991764926459325
t41,8.489310856659252,14.683371365688187,33.991764926459325
t42,8.489310856659253,14.683371365688187,33.99176492645933
t43,1.8809284597820493,14.683371365688187,33.99176492645933
t44,3.177232071020813,10.484426576550064,33.99176492645933
t45,3.177232071020813,10.484426576550064,33.99176492645933
t46,3.177232071020813,10.484426576550064,33.991764926459325
t47,3.1705114823179983,10.484426576550064,33.991764926459325
t48,1.8809284597820486,9.392683995906149,33.991764926459325
t49,283.90591943844316,283.55259591253207,88.99385626503631
t50,198.59949119878948,224.9818574412994,71.88804242148166
t51,167.32742373347938,166.8844349318787,64.89941752173314
t52,167.3274237334793,166.8844349318787,64.89941752173316
t53,167.23775845778982,166.8844349318787,64.89941752173314
t54,167.23775845778982,166.8844349318787,64.89941752173314
t55,66.32461731952401,66.17091957797543,64.89941752173316
t56,66.23065381815421,90.45767649445122,64.89941752173316
t57,78.26327623498084,90.45767649445122,64.89941752173314
t58,78.56319390899145,90.45767649445122,77.5903648901542
t59,86.73222444382262,90.45767649445122,77.5903648901542
t60,86.73222444382262,90.45767649445122,77.5903648901542
t61,139.98910895815484,90.45767649445122,77.5903648901542
t62,179.360046150306,90.45767649445122,77.5903648901542
t63,179.360046150306,90.45767649445122,77.5903648901542
t64,225.57254383036837,189.65651154768602,77.5903648901542
t65,225.57254383036837,191.20807380643572,88.9938562650363
t66,243.9095256415241,243.3143347239668,242.39317037574602
t67,284.26613907778466,283.55259591253207,242.39317037574602
t68,555.1783758493964,554.421070286156,534.0418594103678
t69,360.8543392162702,297.7281756770785,242.39317037574602
t70,298.1890525115533,297.4317469483129,241.02640248878853
t71,284.2977456670947,283.7025547495374,241.02640248878853
t72,262.86907910340943,262.82531025746044,241.02640248878853
t73,0.0,0.0,0.0
t74,0.0,0.0,0.0
t75,0.0,0.0,0.0
t76,0.0,0.0,0.0
t77,0.0,0.0,0.0
t78,0.0,0.0,0.0
t79,0.0,0.0,0.0
t80,0.0,-3.7584794291918813e-17,0.0
t81,0.0,4.756011752641804,0.0
t82,0.0,3.6284611676831795,0.0
t83,0.0,2.96237504707908,0.0
t84,0.0,2.9623750470790804,0.0
t85,0.0,2.962375047079079,0.0
t86,0.0,2.9623750470790804,0.0
t87,0.0,2.962375047079079,0.0
t88,0.0,2.962375047079081,0.0
t89,0.0,2.2962889264749777,0.0
t90,0.0,1.1672335809994448e-16,0.0
t91,0.0,0.0,0.0
t92,0.0,-0.0,0.0
t93,0.0,0.0,0.0
t94,0.0,-0.0,0.0
t95,0.0,-0.0,0.0
t96,0.0,0.0,0.0
