Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,-0.0,-1141.3883177864725,-282.3148636960817,-0.0,529.8834789139124,732.5251803116353,90.90484891401987,-1076.6616151957808,-0.0,1571.0039139296318,-0.0,248.8966068058647,3814.5066639869738,23.382021979236402,-0.0,-1263.1044501288711,-0.0
t2,-0.0,-598.0498729719782,-0.0,-0.0,1136.7482878835763,-0.0,666.7798917582386,-891.5022461848697,458.44203914169816,2150.0,-586.323747982914,1298.1688545046904,3384.7760495232487,902.0468475577194,-0.0,-248.13333558539307,-300.0
t3,-0.0,-1021.9149444574655,-0.0,-0.0,955.4001010226169,-0.0,508.1279189324988,-1046.2723134141443,819.5714623778507,2150.0,-891.8160448262225,1234.499900602984,3203.807286040019,1079.1740529275069,-0.0,-0.0,-300.0
t4,-0.0,-1141.3883177864725,-0.0,-0.0,918.2425242863717,-0.0,511.4254783297056,-1056.8621157805346,406.4054540642869,2150.0,-406.47843291834937,731.8099280319248,2871.3671662341894,988.7126155114865,-0.0,-0.0,-300.0
t5,-0.0,-1141.3883177864725,-0.0,-0.0,1126.6751728955446,-0.0,724.8323257289237,-1075.7189904741335,319.3079329621925,2150.0,-0.0,676.3498237881497,2815.6427137666087,989.656062700689,-0.0,-0.0,-92.19868465451256
t6,-0.0,-0.0,-0.0,-0.0,333.86169958613885,1000.0,-66.52731517586427,-1169.1498949493593,-0.0,410.58799122199287,1318.5499008506806,1523.6355239575073,2845.9905784416233,81.11284196466474,-0.0,-905.8490978506011,-0.0
t7,-0.0,-318.24467955063074,-0.0,-0.0,323.25241381566565,1000.0,-90.61489487467736,-1230.5118515073016,-0.0,147.59216373487564,1510.0,1207.508266137957,2972.4100678836103,1020.2532492508152,-0.0,-0.0,300.0
t8,-0.0,-305.0513960563889,-0.0,-0.0,292.51309800811504,1000.0,-130.64221903897632,-1197.3220575556143,-0.0,-0.0,1510.0,1244.803418129437,2988.569083939257,216.29086604148108,-0.0,-807.1098483762019,300.0
t9,-0.0,-512.2218895833939,-0.0,-0.0,244.94522981831102,1000.0,-209.25888962538804,-1209.0097665429244,-0.0,-0.0,1510.0,1999.9232882523136,2982.058262761758,-0.0,-226.81394620065973,-1320.0,300.0
t10,-0.0,-810.5803619693569,-0.0,-0.0,212.09131917044826,1000.0,-167.43378465777465,-1243.7879716013058,-0.0,-0.0,1510.0,2714.26293630775,3552.6753747649077,-0.0,-83.3927216998961,-1320.0,300.0
t11,-0.0,-1141.3883177864725,-129.7805713108584,-0.0,141.64075518743812,1000.0,-16.00420208032657,-1151.4452969579543,-0.0,-0.0,1510.0,2650.151491722023,3880.333629934201,-0.0,-0.0,-1320.0,300.0
t12,-0.0,-1141.3883177864725,-230.53085291813758,-0.0,158.1248181747667,1000.0,-0.0,-1249.158634604646,-68.1471940813411,-0.0,1510.0,2732.895927105023,4103.5336717480695,43.16236441389519,-0.0,-1320.0,300.0
t13,-0.0,-1141.3883177864725,-369.04005603119134,-0.0,177.33594809634715,1000.0,-0.0,-1200.9108812599984,-103.84331076988693,-0.0,1510.0,2548.592435518013,4320.6278713793845,428.6310016765535,-0.0,-1014.5481282160756,300.0
t14,-0.0,-1141.3883177864725,-0.0,-0.0,95.05284065486532,1000.0,-94.00799129363557,-786.8134716714719,-863.7994304868146,-0.0,1510.0,1683.1933772949806,4585.95228793713,298.0048177429137,-0.0,-1144.963893103665,300.0
t15,-0.0,-1141.3883177864725,-600.0,-420.1802945441522,-0.0,1000.0,-203.15082161195198,-814.2891004898049,-773.2764219771174,-0.0,1510.0,1831.0241979761608,4463.0120893974845,655.393599172809,-0.0,-1320.0,300.0
t16,-0.0,-1141.3883177864725,-600.0,-760.0,-0.0,1000.0,-275.79115557437444,-880.3934661469851,-954.4890000462665,-0.0,1510.0,1038.7063038354368,4880.226201218873,2563.7282027442952,-0.0,204.5451898376443,-0.0
t17,-0.0,-1141.3883177864725,-600.0,36.80030716133387,9.47759872265449,1000.0,-251.04136938702558,-877.1848931919099,-926.7634781061184,-0.0,1302.4913437361379,200.06665257909413,5278.968686731928,2580.0,350.0,1320.0,-300.0
t18,-0.0,-1141.3883177864725,-600.0,-0.0,361.5525619728443,626.8437903693379,81.48198448043111,-842.1686801717834,-0.0,654.1179637527455,-0.0,32.13138194806398,5663.745517433419,2580.0,350.0,1170.3595152347677,-300.0
t19,-0.0,-1141.3883177864725,-600.0,-760.0,970.4955827493625,-0.0,593.6467509094484,-891.5122674451153,17.215387840114538,1304.32035983143,-0.0,-0.0,6138.6478967657495,2580.0,330.9744472090594,225.88990859687036,-300.0
t20,-0.0,-1141.3883177864725,-600.0,-760.0,1016.0839985173542,-0.0,605.892180115988,-1192.916562229515,7.081314004633019,1321.0968728393984,-0.0,-0.0,6138.6478967657495,2580.0,242.14322942986223,118.338694527818,-300.0
t21,-0.0,-1141.3883177864725,-600.0,-0.0,1248.3062689854517,42.30434531683397,879.0301904711707,-1100.8692848819064,9.24038805925569,1308.3429619554665,-0.0,-0.0,6138.6478967657495,2580.0,318.0081697806049,972.4508315682648,-300.0
t22,-0.0,-1141.3883177864725,-600.0,-381.3320808559573,1223.5511777258696,58.65441496553654,876.4581416770725,-959.8500395189285,-0.0,1078.6169353518028,-0.0,-0.0,5968.68589324093,2580.0,350.0,687.5802420695775,-300.0
t23,-0.0,-1141.3883177864725,-600.0,-0.0,481.76714036328593,635.8532955146193,185.1227129830459,-984.7579554808358,-0.0,549.5604063308721,-0.0,36.38874840330501,5583.992426051119,2580.0,350.0,1193.3684087937277,-300.0
t24,-0.0,-1141.3883177864725,-600.0,-0.0,-0.0,1000.0,-257.94306484796857,-864.2119934285475,-0.0,70.17555211830201,40.75342795941246,86.19587617058569,5239.170921957333,2580.0,350.0,1284.786391163671,-68.05957383593663
t25,-0.0,-1141.3883177864725,-600.0,-760.0,205.78800207478537,1000.0,-0.0,-587.5557870375825,-105.44783727312783,-0.0,195.3531769334834,-0.0,5083.08686485233,2580.0,350.0,672.7202227950545,-300.0
t26,-0.0,-1141.3883177864725,-600.0,-760.0,263.4119061100287,1000.0,-0.0,-593.2830535312668,-191.68412827186003,-0.0,464.20109325319123,-0.0,4289.645944137288,2580.0,350.0,730.6188504531283,-0.0
t27,-0.0,-1141.3883177864725,-600.0,-760.0,181.1318719733339,1000.0,-0.0,-572.7288583776411,-247.50374269439905,-0.0,733.6797929729256,-0.0,4096.575689808446,2580.0,350.0,906.8935974434434,-0.0
t28,-0.0,-1141.3883177864725,-600.0,-760.0,92.08137145754571,1000.0,-0.0,-663.1215067677152,-290.8319578609939,-0.0,942.6408239828903,-0.0,3857.652997850602,2580.0,350.0,953.9061164768302,-0.0
t29,-0.0,-1141.3883177864725,-600.0,-734.3570514153678,133.5157941135781,1000.0,-0.0,-760.6598775389161,-293.5268235730323,-0.0,1054.8410199364887,-0.0,3788.2898111880545,2580.0,350.0,996.937211264404,-0.0
t30,-0.0,-1141.3883177864725,-600.0,-760.0,315.30706462056054,1000.0,-0.0,-882.8936322311419,-309.6331045521616,-0.0,1245.8798282286916,-0.0,3822.6403412445643,2580.0,350.0,958.8177961509248,-252.35775232626798
t31,-0.0,-1141.3883177864725,-600.0,-312.11340917544993,446.54587696812996,1000.0,-0.0,-930.127521107677,-290.70835279802503,-0.0,1279.1548848145414,-0.0,4132.249128913367,2580.0,350.0,1320.0,-300.0
t32,-0.0,-1141.3883177864725,-600.0,-184.5714308335306,619.1579759637133,1000.0,442.62958764792677,-944.2848941886867,-252.94351667558607,-46.16100679483208,1510.0,-0.0,4573.238655892252,2580.0,350.0,1320.0,-300.0
t33,-0.0,-1141.3883177864725,-600.0,-760.0,361.37471364299796,1000.0,-0.0,-875.5873892665153,-986.255272990974,-0.0,1510.0,19.691155229331585,4875.800178680446,2580.0,350.0,619.3094155107857,-0.0
t34,-0.0,-1141.3883177864725,-600.0,-760.0,237.9337362640344,1000.0,-0.0,-750.1681473498152,-1227.743325769535,-0.0,1510.0,955.9643845324861,5182.653974590946,2580.0,350.0,591.2217936342689,-0.0
t35,-0.0,-1141.3883177864725,-600.0,-760.0,254.3563299215143,1000.0,-0.0,-698.3557730235177,-1330.3433915790717,-0.0,1510.0,1403.9701105719182,5270.744490275137,2580.0,350.0,526.3129507188894,-0.0
t36,-0.0,-1141.3883177864725,-600.0,-760.0,238.30865426598075,1000.0,-96.83867138216861,-627.1657357394362,-143.31721963445065,-0.0,257.5586723058501,2987.706460444779,4979.22259810727,2580.0,-0.0,173.22869927499312,-0.0
t37,-0.0,-1141.3883177864725,-600.0,-760.0,1005.6547997067988,-0.0,324.4641186730223,-568.321879912093,-0.0,536.1534545114696,-0.0,3390.257873202233,4858.24637408823,2580.0,-0.0,129.8708205697732,-300.0
