region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0078474189667706e8,0.0,0.0,0.0,3.741879648478232e7,0.0,0.0,0.0,1.0078474189667706e8,5.6797387599999994e7,4.398735429667707e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0605170228876156e8,0.0,0.0,0.0,1.860750297386734e8,0.0,0.0,0.0,3.0605170228876156e8,1.295391149e8,1.7651258738876155e8
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.021290176419644e6,0.0,0.0,0.0,3.451828385143225e6,0.0,0.0,0.0,5.021290176419644e6,3.3676233e6,1.6536668764196439e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2976361979522201e8,0.0,0.0,0.0,8.779617114382759e7,0.0,0.0,0.0,1.2976361979522201e8,4.30715296e7,8.669209019522202e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3748999703711603e7,0.0,0.0,0.0,1.5048199017601747e7,0.0,0.0,0.0,2.3748999703711603e7,1.4608994600000001e7,9.140005103711601e6
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.233911572672802e7,0.0,0.0,0.0,2.968472417886707e7,0.0,0.0,0.0,5.233911572672802e7,3.0430972e7,2.1908143726728022e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.649881554225948e7,0.0,0.0,0.0,5.441104617351362e7,0.0,0.0,0.0,7.649881554225948e7,8.02164678e7,-3.7176522577405125e6
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.8948274e7,0.0,0.0,8.134185600000001e6,0.0,0.0,0.0,0.0,0.0,9.7233613512158e7,0.0,0.0,0.0,5.904158357741159e7,0.0,0.0,0.0,9.7233613512158e7,4.70824596e7,5.0151153912158005e7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,6.940971310000001e7,0.0,0.0,8.865637260480048e7,5.942318181351621e8,0.0,0.0,0.0,0.0,4.3625552300711316e8,0.0,0.0,0.0,5.0170518245837486e8,0.0,0.0,0.0,4.3625552300711316e8,7.522979038399626e8,-3.1604238083284944e8
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,11,0.0,0.0,0.0,1.163506911e8,0.0,0.0,1.6691869068276462e8,1.1659270544191084e9,0.0,0.0,0.0,0.0,1.0575819068840793e9,0.0,0.0,0.0,1.4171732434347062e9,0.0,0.0,0.0,1.0575819068840793e9,1.449196436201873e9,-3.916145293177937e8
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,12,0.0,0.0,0.0,1.0686073200000001e7,0.0,0.0,1.166409554255997e7,7.399256749254741e7,0.0,0.0,0.0,0.0,4.9512510372058295e7,0.0,0.0,0.0,1.2579362053525229e8,0.0,0.0,0.0,4.9512510372058295e7,9.634273623510738e7,-4.683022586304908e7
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0,1.1744480452699077e-9,9.159160298372727e-9,0.0,0.0,0.0,0.0,4.5873947716351696e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5873947716351696e-9,1.0333608343642634e-8,-5.7462135720074645e-9
NENG_Rest,NENG_Rest_nuclear_1,1,1,14,0.0,0.0,0.0,4.730660135143784e7,0.0,0.0,5.829767338678546e6,1.3355996972912561e7,0.0,0.0,0.0,0.0,4.129592303037375e7,0.0,0.0,0.0,2.519644263265468e7,0.0,0.0,0.0,4.129592303037375e7,6.649236566302894e7,-2.519644263265519e7
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,15,0.0,0.0,0.0,8.2950752e6,0.0,0.0,1.1257422739199966e7,6.688788987386912e7,0.0,0.0,0.0,0.0,5.015677987349283e7,0.0,0.0,0.0,6.063350953223465e7,0.0,0.0,0.0,5.015677987349283e7,8.644038781306909e7,-3.628360793957626e7
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,16,0.0,0.0,0.0,741143.0,0.0,0.0,469471.9644000028,2.676619305240002e6,0.0,0.0,0.0,0.0,1.804401717627284e6,0.0,0.0,0.0,6.406868138522996e6,0.0,0.0,0.0,1.804401717627284e6,3.8872342696400047e6,-2.0828325520127208e6
