Line,New_Trans_Capacity,Cost_Trans_Capacity
1,-0.0,-0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,23.09018069734575,118845.16004923858
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,1566.1206926828668,9.747535191258162e6
14,1290.0,9.92139e6
15,98.02582085318181,450134.5693578109
16,660.0,9.22548e6
17,0.0,0.0
