Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,-0.0,-1600.0,1200.0,-545.2851435510534,934.6919275309922,1000.0,2600.0,-3200.0,4252.846874815209,4300.0,1510.0,3797.4974006432294,7198.348851824618,2580.0,350.0,1320.0,-0.0
t2,-0.0,1600.0,-1200.0,-670.7672668835505,878.1574713418738,1000.0,2600.0,-3200.0,4252.846874815209,4300.0,1510.0,6551.190685683193,7173.25253892441,2580.0,350.0,1320.0,-0.0
t3,-0.0,-683.2324253267026,-1200.0,-763.5383547200103,932.8857306642999,1000.0,2600.0,-3200.0,4252.846874815209,4300.0,1510.0,6176.685777473578,6874.731256167584,2580.0,350.0,1320.0,-0.0
t4,-0.0,-1600.0,-1200.0,564.475281162021,904.348516722174,1000.0,2600.0,-3200.0,4252.846874815209,4300.0,1510.0,3241.892481085066,5887.551748793757,1203.0886842892248,350.0,1320.0,-0.0
t5,-0.0,-1600.0,-1200.0,1066.306770172919,897.3200650245435,1000.0,2600.0,-3200.0,4252.846874815209,4300.0,1510.0,2923.4643925472155,5976.7417900681985,689.9101004830995,350.0,1320.0,-0.0
t6,-0.0,-1600.0,-1200.0,511.44298787131993,1313.7185956641206,1000.0,2600.0,-3200.0,4252.846874815209,4300.0,1510.0,3050.996461292243,6070.807169125787,1250.4463807648106,350.0,1320.0,-0.0
t7,-0.0,-1600.0,-1200.0,209.3433452863651,1333.0658139284574,1000.0,2543.4929228368446,-3200.0,4252.846874815209,4300.0,1510.0,3851.043659959111,6545.726269371476,1626.52487171808,350.0,1320.0,-0.0
t8,-0.0,-1600.0,-1200.0,-153.81681839602015,1250.8377066610426,1000.0,2600.0,-3200.0,4252.846874815209,4300.0,1510.0,4655.335347567263,6669.916472482807,2216.18071415772,350.0,1320.0,-0.0
t9,-0.0,-1600.0,-1200.0,-401.5408891553713,2827.1500065488776,1000.0,2600.0,-3200.0,1638.482604126412,4300.0,1510.0,6297.3650711879345,8102.189845880454,2580.0,350.0,1320.0,-0.0
t10,-0.0,-1600.0,-1200.0,-278.14934608204743,2827.1500065488776,1000.0,2217.6590548446184,-2845.2753347563043,-1384.7953024302703,4014.819491691763,1510.0,6950.0,8755.96207687315,2580.0,350.0,1320.0,-600.0
t11,-0.0,-1600.0,-1200.0,-208.09802817938973,972.7064247392755,1000.0,353.85838129771156,-1970.7286156820364,-4252.846874815209,4300.0,1510.0,6950.0,8707.56622777708,2580.0,350.0,1320.0,-600.0
t12,-0.0,-1600.0,-1200.0,-190.56657682661645,2827.1500065488776,1000.0,2183.394101131231,-2217.1758575660915,-1937.4915993060192,4146.164036214773,1510.0,6950.0,8760.883582013143,2580.0,350.0,1320.0,-600.0
t13,-0.0,-1600.0,-1200.0,-185.1371272462555,1160.6027866782363,1000.0,515.7745284299817,-2861.3498215257305,-2437.176667450264,3174.8151535104607,1510.0,6950.0,8355.341359399652,2580.0,350.0,1320.0,-600.0
t14,-0.0,-1600.0,-1200.0,-204.43232993050674,-485.53563810249926,1000.0,-48.162790159048164,-2820.367701243064,-3632.055041464956,3565.055970242132,1510.0,6950.0,8642.61260226468,2580.0,350.0,1320.0,-600.0
t15,-0.0,-1600.0,-1200.0,-92.34850509391691,2827.150006548877,1000.0,2202.410049243096,-2150.1920534983396,-1732.6921631076684,3941.915342132818,1510.0,6950.0,8900.0,2580.0,350.0,1320.0,-62.14073660576196
t16,-0.0,-1600.0,-1200.0,-163.81994916479533,2827.150006548877,1000.0,2405.0441068889313,-3191.500572949247,919.7698894576688,4300.0,1510.0,6950.0,8730.562323146007,2580.0,350.0,1320.0,-600.0
t17,-0.0,-1600.0,-1200.0,-150.862320254723,2827.150006548877,1000.0,2600.0,-3200.0,1884.9825585545177,4300.0,1510.0,6950.0,8690.381898979062,2580.0,350.0,1320.0,-600.0
t18,-0.0,-1600.0,546.4136819465384,1066.306770172919,2445.24722783899,1000.0,2600.0,-3200.0,1579.8441896330905,4300.0,1510.0,4236.784228710286,8472.859666890936,1366.0251426584525,350.0,1320.0,-0.0
t19,-0.0,-1600.0,364.64362274699,-179.4807224264891,1498.3601010857478,1000.0,2600.0,-3200.0,3402.073522220384,4300.0,1510.0,5866.671524474862,8165.8779857454665,2580.0,350.0,1320.0,-0.0
t20,-0.0,-1600.0,119.06410051186714,-51.766897132883685,1514.9411638329216,1000.0,2600.0,-3200.0,3952.3915691743773,4300.0,1510.0,5873.817326790993,8357.653795691287,2580.0,350.0,1320.0,-0.0
t21,-0.0,-1600.0,-1200.0,875.5091469132464,1460.5202116495486,1000.0,2600.0,-3200.0,4038.135523076074,4300.0,1510.0,6128.929679824672,8196.893154347623,1584.8270784814338,350.0,1320.0,-0.0
t22,-0.0,-1600.0,-1200.0,-19.927316037516224,1633.1756798171552,1000.0,2600.0,-3200.0,3942.6412249128634,4300.0,1510.0,6698.177133955558,7937.334910965577,2580.0,224.11804062862927,1320.0,-0.0
t23,-0.0,-1600.0,-0.4388889807503632,-144.88800976055458,1665.505732014584,1000.0,2600.0,-2465.2778540656745,3732.8399126954855,4300.0,1510.0,5170.322691344232,7704.195041473692,2580.0,350.0,1320.0,-0.0
t24,-0.0,-1600.0,1200.0,-315.9321724666424,1691.556170115675,1000.0,2600.0,-2610.5011324863453,1895.0553874679063,4300.0,1510.0,4183.2162624201,7956.991863904453,2580.0,350.0,1320.0,-0.0
t25,-0.0,-895.7259618342845,-0.0,-0.0,945.6040514619185,558.9639414587856,2250.7559748366557,-3200.0,4252.846874815209,4300.0,-0.0,3214.0760173152503,6838.43742026366,1326.4824905520052,350.0,762.219716613685,-0.0
t26,-0.0,-0.0,-0.0,-0.0,308.43982330400127,1000.0,1690.8788345083797,-3200.0,4035.037429781244,4300.0,-0.0,3911.599830877618,7015.221572659097,1863.652602985493,350.0,1320.0,-0.0
t27,-0.0,69.24709820952894,-0.0,-0.0,-109.23612725154089,1000.0,965.3402822232686,-3200.0,3580.7563622861167,4300.0,170.8780372104795,3703.06016838522,6583.052096205782,1683.426909280478,350.0,1320.0,-0.0
t28,-0.0,-0.0,-0.0,-0.0,173.5638527647202,1000.0,1305.1129937701073,-3200.0,3204.9068907320698,4300.0,644.004871282868,3138.247199783066,6605.16978931708,1655.509164964962,350.0,1320.0,-0.0
t29,-0.0,-263.5428290072522,-0.0,-0.0,485.63719242715615,1000.0,1678.4409819165696,-3200.0,3124.5746740166596,4300.0,488.89979984760214,2663.7284202407673,6095.850549973081,1662.3577375675459,350.0,1320.0,-0.0
t30,-0.0,-0.0,-0.0,-0.0,525.0769289283542,1000.0,1679.4267451339647,-3200.0,2909.2954683996713,4300.0,662.1951964738502,3378.5149340488642,6715.302170164892,1726.952134220784,350.0,1320.0,-0.0
t31,-0.0,-1600.0,-1200.0,-33.24290754963863,1327.4854712254908,1000.0,2173.6036100475294,-3200.0,685.9745281472042,4300.0,1510.0,5749.634388654809,7403.285822430773,2000.3871590803947,350.0,1320.0,-0.0
t32,-0.0,-1600.0,-1200.0,-390.766990001704,2827.1500065488776,1000.0,2600.0,-3200.0,-694.5570234260838,4300.0,1510.0,6705.810553197105,8119.5653544568,2580.0,350.0,1320.0,-600.0
t33,-0.0,-1600.0,-1200.0,-270.8408947900898,2633.9002946576807,1000.0,2600.0,-3200.0,1128.2365505390248,4300.0,1510.0,6950.0,8694.37806950113,2580.0,350.0,1320.0,-600.0
t34,-0.0,-1600.0,-1200.0,-144.6033500001249,2827.1500065488776,1000.0,2600.0,-3200.0,-1182.201017832381,4300.0,1510.0,6950.0,8818.242478107333,2580.0,350.0,1320.0,-600.0
t35,-0.0,-1600.0,-1200.0,15.323182337466847,2827.150006548877,1000.0,2499.052168774669,-3200.0,-1498.5757545599681,4300.0,1510.0,6950.0,8900.0,2580.0,344.42323171634166,1320.0,-600.0
t36,-0.0,-1600.0,-1200.0,315.2497281021382,2827.150006548877,1000.0,2600.0,-3200.0,581.5932384744192,4300.0,1510.0,6950.0,8900.0,2580.0,162.5289266827605,1320.0,-600.0
t37,-0.0,-1600.0,-1200.0,499.49220623542783,2827.150006548877,1000.0,2535.420609029198,-3200.0,519.4682133569424,4300.0,1510.0,6950.0,8900.0,2580.0,-65.00055855557324,1320.0,-600.0
t38,-0.0,-1600.0,-1200.0,233.96435159092127,2827.1500065488776,1000.0,2600.0,-3123.404594187865,-449.07905264568103,4300.0,1510.0,6950.0,8900.0,2580.0,163.72893707472122,1320.0,-600.0
t39,-0.0,-1600.0,-1200.0,566.5651552690665,2811.734858790215,1000.0,2600.0,-2673.7993601340213,120.09945916378979,4300.0,1510.0,6950.0,8900.0,2580.0,-38.35912476291752,1320.0,-600.0
t40,-0.0,-1600.0,-1200.0,-296.30738133734417,2827.150006548877,1000.0,2600.0,-1488.7526055165624,-1457.5083573395057,4300.0,1510.0,6950.0,8900.0,2580.0,350.0,951.9393383422789,-600.0
t41,-0.0,-1600.0,-1200.0,-888.0855169403179,2827.150006548877,1000.0,2541.461980051978,-1854.6145825551748,-4032.3654676142114,4300.0,1510.0,6950.0,8900.0,2580.0,350.0,355.4053903916101,-600.0
t42,-0.0,-1600.0,-1200.0,-1066.306770172919,2802.2696175510587,1000.0,2600.0,-2566.9967764464473,-542.5802821371121,4300.0,1510.0,6950.0,8900.0,2580.0,350.0,182.97603442520312,-600.0
t43,-0.0,-1600.0,-1200.0,-186.8965669197802,2827.150006548877,1000.0,2600.0,-3200.0,510.93973328956963,4300.0,1510.0,6950.0,8900.0,2580.0,350.0,1170.3960560084079,-600.0
t44,-0.0,-1600.0,-1200.0,-564.9236695806533,2809.5132755230743,1000.0,2600.0,-3200.0,4252.846874815209,4300.0,74.56762783321734,6950.0,8734.86346433014,1892.7847855274072,350.0,-0.0,-600.0
t45,-0.0,-796.6032372876916,-0.0,-0.0,1567.4484902273718,1000.0,1863.09160750647,-3200.0,2722.133348279467,4300.0,1510.0,6136.759933604587,8540.572125433398,2580.0,344.84098461951567,1320.0,-600.0
t46,-0.0,-1600.0,-1200.0,-922.5759687578435,1727.9023394717017,1000.0,2600.0,-3200.0,4077.9009741490145,4300.0,1510.0,6950.0,8194.800937774116,2526.722903662947,-0.0,-0.0,-600.0
t47,-0.0,-1600.0,-1200.0,-866.6059855460478,1202.9206332127442,1000.0,2455.605725816204,-3200.0,3847.284181155542,4300.0,1510.0,6950.0,8038.110250636642,2580.0,350.0,754.0566848500138,-600.0
t48,-0.0,-1600.0,-1200.0,-507.7925641931864,611.9776512124372,1000.0,1672.4731073191472,-3200.0,3087.8558382471642,4300.0,1510.0,6380.998529245855,7376.5041824548025,2580.0,350.0,1320.0,-0.0
t49,-0.0,115.1538127136056,-0.0,-0.0,1775.622523533559,-1000.0,1510.2036930187653,-1745.8179545099626,641.377062301796,4300.0,-633.9707220950773,905.4573810470426,6318.620318104369,-411.65029343590174,-0.0,-1320.0,600.0
t50,-0.0,77.42114460097437,490.4540400032253,-0.0,1076.9710358010484,-474.34813563736327,821.3338576576012,-1747.2460884118345,-0.0,3942.2787135536128,-0.0,-0.0,5411.025097127842,-178.84603100688327,-350.0,-1320.0,600.0
t51,-0.0,209.2665666334511,-0.0,-0.0,1270.667793878395,-764.4050210887424,1128.3918836166413,-2007.9730307836708,280.3585217577429,4300.0,-0.0,183.21306332389122,5859.309119925417,-566.7558639378881,-0.0,-1320.0,600.0
t52,-0.0,446.1105401442622,-0.0,-0.0,1171.709327677739,-656.6926191046753,1245.4969480352272,-2007.9849044982673,296.3699597186814,4300.0,-0.0,316.3200772319191,5910.312724732054,-571.196412700372,-0.0,-1320.0,600.0
t53,-0.0,759.1308102351799,-0.0,-0.0,1323.916475143023,-568.2983156467124,1451.4689415789153,-1233.6931457735018,-518.701186395632,4300.0,-0.0,7.733496606673629,5731.941021026074,-605.0256398795468,-0.0,-1320.0,600.0
t54,-0.0,58.40793959224327,260.39351637418315,-0.0,1350.9923982838752,-396.49038210291275,1492.1917667674018,-1261.3237317637916,-0.0,3997.4990204371625,-0.0,-0.0,5383.188837903317,-263.14576346527673,-350.0,-1320.0,600.0
t55,-0.0,273.62792356106286,-0.0,-0.0,562.3739375815682,640.9345076398743,779.5064645121921,-1773.6773328796637,-0.0,3698.5603967293696,-0.0,656.8723564726572,5903.324552384197,-556.1147068724893,-0.0,-1320.0,600.0
t56,-0.0,1600.0,-1200.0,-590.1912757623722,560.4786262781485,1000.0,1168.9336248976501,-1898.107926737698,-1464.0813449955938,4300.0,1510.0,2070.512581589969,6495.656894429617,-232.9197866258639,350.0,-1320.0,600.0
t57,-0.0,-1600.0,-1200.0,-1066.306770172919,2827.150006548877,343.52064685168267,2599.0957195167234,-25.36932490928598,723.3808096590815,4300.0,-1510.0,4081.9959125503374,7208.475239114961,868.7183490087393,350.0,-792.3725172698646,-600.0
