region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.545802303621067e7,0.0,0.0,0.0,5.999209420031497e7,3.742888297835436e7,0.0,0.0,3.545802303621067e7,5.6797387599999994e7,-2.1339364563789323e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3316182916165262e7,0.0,0.0,0.0,2.1421369389406097e8,4.038611968162529e8,0.0,0.0,1.3316182916165262e7,1.295391149e8,-1.1622293198383474e8
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645980.1648327273,0.0,0.0,0.0,3.8457146485658693e6,6.527362924391451e6,0.0,0.0,645980.1648327273,3.3676233e6,-2.7216431351672728e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.324837621368998e6,0.0,0.0,0.0,1.0214429806211817e8,1.7526841041742635e8,0.0,0.0,8.324837621368998e6,4.30715296e7,-3.4746691978631005e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.271235032534508e6,0.0,0.0,0.0,1.6162847638066307e7,3.101228725761312e7,0.0,0.0,3.271235032534508e6,1.4608994600000001e7,-1.1337759567465493e7
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.401180389022686e7,0.0,0.0,0.0,1.5260316027533127e7,0.0,0.0,0.0,4.401180389022686e7,3.0430972e7,1.3580831890226863e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.227118541726859e7,0.0,0.0,0.0,4.910579038017586e7,0.0,0.0,0.0,7.227118541726859e7,8.02164678e7,-7.945282382731408e6
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.8948274e7,0.0,0.0,5.874581265192336e6,0.0,0.0,0.0,0.0,0.0,4.090908754499171e7,0.0,0.0,0.0,7.212037819156182e7,0.0,0.0,0.0,4.090908754499171e7,4.482285526519234e7,-3.913767720200628e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,2.9519044368424002e7,0.0,0.0,3.770439726057077e7,2.527190305395599e8,0.0,0.0,0.0,0.0,5.930873592157229e7,0.0,0.0,0.0,2.606337362469803e8,0.0,0.0,0.0,5.930873592157229e7,3.1994247216855466e8,-2.6063373624698237e8
