Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Total
AnnualSum,0.0,231876.3276190052,215429.81757014943,121785.25370424376,54049.95689220665,198645.67692757313,97022.7767641833,168433.6794757002,182672.79015581048,220857.58263976505,405645.74756007135,494419.69980792084,253606.22698443898,161419.74586730858,11488.859905872652,144777.0382686174,144117.88616043166,3.106249066303299e6
t1,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,14.480587320147684,21.6,32.824999999999996,27.09,56.323,62.81520362341763,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t2,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,14.480587320147682,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t3,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,14.480587320147682,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t4,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,14.48058732014768,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t5,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,14.480587320147682,21.6,32.824999999999996,27.09,56.323,62.81520362341763,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t6,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,14.480587320147682,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t7,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,14.480587320147682,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t8,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,14.480587320147684,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t9,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,14.480587320147682,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t10,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,14.480587320147682,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t11,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,14.480587320147682,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t12,-0.0,28.16,30.12,19.76000000000002,10.422,25.4,14.480587320147682,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,19.62,422.9930077053312
t13,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,14.480587320147682,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t14,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,14.480587320147587,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,19.62,422.9930077053311
t15,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,14.480587320147682,21.6,32.824999999999996,27.09,56.323,62.81520362341763,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t16,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,14.48058732014768,21.6,32.824999999999996,27.09,56.323,62.81520362341763,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t17,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,14.48058732014768,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,-0.0,403.37300770533113
t18,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,14.480587320147682,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t19,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,14.48058732014768,21.6,32.824999999999996,27.09,56.323,62.81520362341763,32.395216761765816,20.898,1.68,19.404,-0.0,403.37300770533113
t20,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,14.48058732014768,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,19.62,422.99300770533114
t21,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,14.48058732014768,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,-0.0,403.37300770533113
t22,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,14.48058732014768,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,15.332901368516403,418.7059090738475
t23,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,14.48058732014768,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,-0.0,403.37300770533113
t24,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,14.480587320147682,21.6,32.824999999999996,27.09,56.323,62.815203623417624,32.395216761765816,20.898,1.68,19.404,-0.0,403.37300770533113
t25,0.0,-0.0,6.212183656173368,19.759999999999998,-0.0,13.88894550203613,6.355569949500303,21.6,-0.0,21.74025298281808,54.7681189122354,13.223721256260955,14.9630534844425,-0.0,-0.0,10.801975489680673,9.94307834308987,193.25689957623726
t26,0.0,8.300540516602897,30.12,19.759999999999998,3.3269097011598476,25.4,11.915799733021654,8.598520631981621,-0.0,2.733053214530024,56.323,18.657283248765168,14.860309350556458,0.13739804477843726,-0.0,9.198219886264292,19.62,228.95103432766044
t27,0.0,20.042183480941514,30.12,19.759999999999998,3.784620532030815,25.4,12.499250374535068,7.756866609323396,-0.0,1.7511439454834434,56.323,26.090419883073487,7.86453305473007,13.834174511260434,-0.0,16.403846543247425,19.62,261.25003893462565
t28,0.0,28.16,30.12,19.759999999999998,2.666282019084447,25.4,10.388758668862778,8.67434835581717,-0.0,5.396507878337052,56.323,31.481866722628148,11.766903545728729,15.465185416077775,-0.0,19.404,19.62,284.62685260653615
t29,0.0,21.06811922967899,30.12,19.759999999999998,1.4997971676317223,25.4,8.405845283700629,9.60262038299113,-0.0,9.258070069624157,56.323,27.426346233985544,6.72368028939914,15.22627609497692,-0.0,19.404,19.62,269.83775475198826
t30,0.0,-0.0,29.443697190456014,19.759999999999998,0.671518740868877,25.4,7.20190654981074,14.056587346698075,-0.0,14.101889007867518,56.323,13.954190755876649,14.238054041614197,4.552251891455304,-0.0,1.1595427754047896,19.62,220.48263830005217
t31,0.0,-0.0,-0.0,14.316845578296787,0.13773527554313994,25.4,7.008110567042517,21.404825412357262,-0.0,19.23693734269283,56.323,45.01042322780514,24.573488484892092,12.244557768491699,-0.0,6.601926401333419,19.62,251.8778500584549
t32,0.0,13.707746945837473,-0.0,-0.0,1.6796793833536365,25.4,10.336224969095824,21.6,3.6973880774484806,17.83213645028185,56.323,62.815203623417624,26.920148035726626,19.322950908548986,-0.0,8.98693184477698,5.578376439508645,274.19978667799614
t33,0.0,28.16,-0.0,-0.0,-0.0,10.685595506019197,7.902555310009188,21.6,-0.0,27.09,-0.0,62.815203623417624,30.689657998703066,20.898,1.4575585426954423,14.34752141922513,-0.0,225.64609240006965
t34,0.0,28.16,15.219014964991985,-0.0,-0.0,10.04894494660947,8.002667558525172,21.6,-0.0,27.09,-0.0,62.815203623417624,30.253300057138787,19.656500922869842,-0.0,7.288829789128457,-0.0,230.13446186268135
t35,0.0,28.16,30.12,-0.0,-0.0,10.36735887802666,7.856454562701041,21.6,-0.0,27.09,-0.0,62.815203623417624,28.63694366864499,20.898,1.2410053055544557,13.89642366324553,19.62,272.3013897015903
t36,0.0,28.16,30.12,3.8403436049249975,-0.0,3.951939888118862,8.180584755536836,21.6,-0.0,27.09,-0.0,62.81520362341763,25.755314310567158,20.898,1.68,12.86065126449957,17.294373029713544,264.24641047677864
t37,0.0,28.16,30.12,2.9661981113500593,-0.0,-0.0,8.112979567621979,21.6,-0.0,14.178183302500225,21.575032399515408,62.81520362341763,14.890852598978885,20.898,1.68,13.906836226266647,3.410680910854588,244.3139667405054
t38,0.0,28.16,30.12,-0.0,-0.0,-0.0,7.662520588256022,21.6,8.638681442275306,27.09,56.323,62.81520362341763,21.29029856282749,20.898,1.68,16.33605459343471,-0.0,302.6137588102112
