Constraint,CapRes_1,CapRes_2,CapRes_3
t1,0.0,0.0,0.0
t2,0.0,0.0,0.0
t3,0.0,0.0,0.0
t4,0.0,0.0,0.0
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,0.0,0.0,0.0
t9,4.046174053027869,-0.0,0.0
t10,4.046174053027869,0.0,0.0
t11,4.046174053027869,0.0,0.0
t12,4.046174053027869,0.0,0.0
t13,15.450537382662542,0.0,0.0
t14,0.0,0.0,0.0
t15,0.0,0.0,0.0
t16,0.0,0.0,0.0
t17,0.0,0.0,0.0
t18,0.0,2.535100042995187,0.0
t19,0.0,1.4131717099445113e-15,0.0
t20,0.0,2.806945799429912e-16,-1.7026781204797002e-15
t21,0.0,1.4503604391535774e-15,0.0
t22,0.0,1.4503604391535774e-15,0.0
t23,0.0,1.4503604391535774e-15,0.0
t24,0.0,0.0,0.0
t25,0.0,15.34935668761462,0.0
t26,0.0,15.188571389170981,0.0
t27,0.0,15.188571389170981,0.0
t28,0.0,15.188571389170981,0.0
t29,0.0,15.188571389170981,0.0
t30,0.0,24.081705547741038,0.0
t31,0.0,33.020286886908174,0.0
t32,0.0,55.70674972716435,0.0
t33,1.1743905088124755,55.70674972716435,0.0
t34,32.2417851054559,55.70674972716435,0.0
t35,32.2417851054559,55.706749727164365,-6.751944833667845e-16
t36,32.2417851054559,55.70674972716435,-0.0
t37,32.2417851054559,55.706749727164365,-4.521891365692451e-15
t38,32.2417851054559,55.70674972716435,2.456222694889322
t39,32.2417851054559,55.706749727164365,2.456222694889328
t40,28.741628158958605,55.706749727164365,2.456222694889328
t41,21.150949992122023,55.706749727164365,6.6160377666581
t42,21.150949992122023,55.706749727164365,37.08431014216592
t43,28.854963303538565,55.706749727164365,149.61553031195533
t44,104.4789217636986,115.25259015202502,150.27025835580676
t45,38.721101270337634,49.49476965866406,261.1944776803764
t46,28.99061525904551,45.27174989490835,149.61553031195533
t47,28.77137701354588,45.021115652406664,133.90679528476576
t48,0.0,20.74604421284645,-4.521891365692451e-15
t49,0.0,3.2745239734065565,0.0
t50,0.0,3.2745239734065565,0.0
t51,0.0,3.274523973406556,0.0
t52,0.0,3.274523973406554,0.0
t53,0.0,3.274523973406549,0.0
t54,0.0,3.274523973406546,0.0
t55,0.0,3.274523973406554,0.0
t56,0.0,3.22923365573831,0.0
t57,0.21235569752109684,4.256664758123882,0.0
t58,0.17644980594188767,26.27746738545961,0.0
t59,13.45735300999801,26.27746738545961,0.0
t60,13.45735300999801,26.27746738545961,0.0
t61,13.45735300999801,26.27746738545961,0.0
t62,13.45735300999801,26.27746738545961,0.0
t63,0.0,26.27746738545961,0.0
t64,0.0,26.27746738545962,0.0
t65,0.0,20.297669447684594,0.0
t66,12.613267534841517,23.386935923167947,0.0
t67,13.124410638957421,23.386935923167947,0.0
t68,24.315793429898246,23.38693592316795,0.0
t69,13.124410638957421,23.386935923167947,0.0
t70,13.124410638957421,23.386935923167947,0.0
t71,12.613267534841519,23.386935923167943,0.0
t72,11.762574405146271,23.386935923167943,0.0
