Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,-0.0,1600.0,1200.0,797.9350377900398,-337.8711254772163,1000.0,-456.0175783829896,-1757.125840372627,-3755.63528701658,2063.162041952446,1510.0,11.135487150822883,-139.04333810007347,1856.2297615748519,350.0,1320.0,600.0
t2,-0.0,1600.0,-1200.0,797.9350377900398,-1206.3997113207336,1000.0,-1300.0,-1757.125840372627,-3755.63528701658,2953.6839032800676,1510.0,169.1974779214088,-760.4742857550737,1796.9888810088307,350.0,1320.0,600.0
t3,-0.0,1266.8109937646354,-1200.0,-191.3925165940684,1287.1693178955825,1000.0,1300.0,-1757.125840372627,-2314.1440792733492,4300.0,1510.0,-1113.4485976538217,-1832.510531926679,2580.0,350.0,1320.0,600.0
t4,-0.0,1600.0,-1200.0,-238.91337274527268,-163.9368748916679,1000.0,-160.85191338802764,-1757.125840372627,-3755.63528701658,4300.0,1510.0,-1221.7505794143017,-1997.9651383719556,2580.0,350.0,1320.0,600.0
t5,-0.0,-1600.0,1200.0,-258.42056505084355,-1374.6349770410798,1000.0,-1300.0,-1757.125840372627,3755.63528701658,-1539.1208874171703,1510.0,2154.132517066647,-2037.621792488495,2580.0,350.0,1320.0,600.0
t6,-0.0,-1600.0,-1200.0,-233.826119690947,-771.7463298598709,1000.0,-713.4324946179421,-1757.125840372627,3755.63528701658,43.36652850667156,1510.0,2597.9594883444524,-1689.8139500330653,2580.0,350.0,1320.0,600.0
t7,-0.0,-1600.0,1050.2440060786553,-215.46202917891696,1243.4345316676665,1000.0,1300.0,-1757.125840372627,-2332.9504731659863,4300.0,1510.0,-3813.8696391947515,-1624.2457056097296,2580.0,350.0,1320.0,600.0
t8,-0.0,-1600.0,-1200.0,-171.35447737536978,-22.542568422697173,1000.0,-83.489359111497,-1757.125840372627,3755.63528701658,1027.6384988825607,1510.0,2244.8801829508257,-1593.8007854085076,2580.0,350.0,1320.0,600.0
t9,-0.0,-1600.0,-1200.0,-196.82786700677434,337.03728337873264,1000.0,289.33256506440307,-1757.125840372627,-1335.7393360229423,4300.0,1510.0,-1868.6220029914832,-1229.222425785973,2580.0,350.0,1320.0,600.0
t10,-0.0,-1600.0,-1200.0,-141.28093506652158,-469.94065442883493,1000.0,-653.3809925436736,-1757.125840372627,-2442.8380519101074,4300.0,1510.0,-1815.8752036310625,-887.9570472325822,2580.0,350.0,1320.0,600.0
t11,-0.0,-1600.0,-1200.0,30.94818535538071,-220.9554747309769,1000.0,-405.295745633667,-1055.4551440576906,-1736.5170129706585,4300.0,1510.0,-677.7715965219759,577.6310734088065,2580.0,350.0,1320.0,600.0
t12,-0.0,-1600.0,-1200.0,155.3252855531871,-97.43220576606473,1000.0,-306.65124804004114,-401.39603736040954,-1260.1153914489048,4300.0,1510.0,-131.2043133590014,512.417421078027,2580.0,350.0,1320.0,-0.0
t13,-0.0,-1600.0,-1200.0,140.15237239390217,1510.9295107062878,1000.0,1300.0,-771.8392080887579,180.1186865170339,4300.0,1510.0,841.002829402476,2129.192873490102,2580.0,350.0,1320.0,-0.0
t14,-0.0,-1600.0,-1200.0,119.4964542733153,1476.1892334520164,1000.0,1300.0,-943.908547910602,1455.442893261291,4300.0,1510.0,2175.277252990816,2291.9510408243377,2580.0,350.0,1320.0,-0.0
t15,-0.0,-1600.0,-1200.0,214.60405875678674,223.41279248078945,1000.0,-404.63743145685964,-1364.6235717910836,355.013406540731,4300.0,1510.0,758.4995086450226,1570.6499467366002,2580.0,350.0,1320.0,-0.0
t16,-0.0,-1600.0,-1200.0,473.39729164880555,423.1663368323175,1000.0,179.02064689083556,-1557.6297769971206,1470.1327102221358,4300.0,1510.0,1445.8405599615417,1158.6524576331021,2580.0,350.0,1320.0,600.0
t17,-0.0,-1600.0,-539.3505710163176,510.0359915327551,709.3344054313548,1000.0,459.62813163775127,-1423.3394448565305,-1119.6192585069123,4300.0,1510.0,-284.31907357292675,178.01104766896805,2580.0,350.0,1320.0,-0.0
t18,-0.0,753.243372562792,1200.0,797.9350377900398,-208.31646891333548,1000.0,-472.26746618227844,-1757.125840372627,-2953.8574187525383,4300.0,1510.0,-138.78131465806655,1569.9812489581,2243.659624837257,350.0,1320.0,600.0
t19,-0.0,-1600.0,1200.0,760.3722271377135,1251.6682711746587,1000.0,882.0126457052785,-1757.125840372627,301.8026597276944,4300.0,1510.0,669.7111641230567,1891.8404726908348,2530.508155691499,350.0,1320.0,600.0
t20,-0.0,-1484.8275591673705,1200.0,797.9350377900398,1747.0950082269628,1000.0,1300.0,-1757.125840372627,399.2134359451784,4300.0,1510.0,903.7660318477783,2549.733501790074,2493.2367081303482,350.0,1320.0,600.0
t21,-0.0,-1432.5161656039265,1200.0,715.9559868788615,1683.195097513125,1000.0,1300.0,-1757.125840372627,-180.7184889608916,4300.0,1510.0,415.34171216148843,1404.0206202996296,2580.0,350.0,1320.0,600.0
t22,-0.0,-1060.8109420536734,1200.0,608.5127464742413,444.39687787315427,1000.0,165.96083909653663,-1757.125840372627,-1912.0196284889944,4300.0,1510.0,-867.5407834876369,756.2011784226506,2580.0,350.0,1320.0,600.0
t23,-0.0,1146.8429090030704,-1200.0,622.3484158919077,-813.4233407806569,1000.0,-1100.9855971591016,-1757.125840372627,-1508.4706060008602,4300.0,1510.0,1719.8547804454017,957.8540369746545,2580.0,350.0,1320.0,600.0
t24,-0.0,1091.7779075834574,1200.0,797.9350377900398,161.44010958722697,1000.0,-78.21126105612608,-1757.125840372627,-3417.007519959614,4300.0,1510.0,-241.7781531577548,1536.7921890059174,2224.7723426500515,350.0,1320.0,600.0
t25,-0.0,-0.0,747.3834718907465,797.9350377900398,-45.04506861630284,1000.0,-86.49778302559496,-1736.902590874868,-0.0,2628.7785941918637,1510.0,1127.9103976889944,1296.0929546895793,2227.7367379824177,-0.0,1320.0,-0.0
t26,-0.0,70.10891073988292,1200.0,797.9350377900398,-202.590718468403,1000.0,-212.11335741337894,-1158.872616634604,-0.0,1866.6745797662506,1510.0,1164.575931599575,1184.0196618238886,2082.8735755101266,-0.0,1320.0,427.02147214616843
t27,-0.0,1369.1974532892818,1200.0,797.9350377900398,-318.17491497643914,1000.0,-284.9485588399402,-1098.998224917181,-395.4233737300745,-0.0,1510.0,2045.4648977548286,17.042367428041022,2046.4691373550143,-0.0,1320.0,600.0
t28,-0.0,1600.0,1200.0,797.9350377900398,-94.70775110764325,1000.0,-53.48315655390591,-959.2534247649603,-1077.5082795209141,-0.0,1510.0,1642.0104465003772,-0.0,1761.3203685476458,166.53708835176235,1320.0,-0.0
t29,-0.0,-0.0,1169.6274812428742,797.9350377900398,51.45224362095674,1000.0,154.3059809652224,-793.9801010058738,-0.0,1936.7964653270003,1510.0,1253.5848315394837,1469.4846575597455,1913.9212622680602,-0.0,1320.0,-0.0
t30,-0.0,-0.0,-0.0,348.904106934586,258.96482984246774,1000.0,384.7925314954526,-799.2126081964531,-0.0,2180.2348243620236,1510.0,1266.9687562394354,1407.204013611973,1320.039206641868,-0.0,269.8229628162444,332.7005443255348
t31,-0.0,-614.4232536181821,-0.0,-0.0,1247.4162751674146,1000.0,1300.0,-852.0946074821624,1199.013237074649,4300.0,-0.0,1806.258053494895,2689.7474145004785,2580.0,258.5063934190732,1320.0,-600.0
t32,-0.0,-1600.0,-284.0421471918521,-0.0,1349.1747860930575,1000.0,1300.0,-1378.2847862696028,3755.63528701658,4300.0,-0.0,3353.2792216774023,4055.9765464998527,2580.0,350.0,1209.4845406467023,-600.0
t33,-0.0,-1600.0,-0.0,-0.0,1325.6631625416726,1000.0,1300.0,-726.050677510378,3755.63528701658,4300.0,-0.0,3916.143248536188,5015.775549948884,2580.0,350.0,1023.7784340575789,-600.0
t34,-0.0,-1600.0,-1200.0,-0.0,1452.53060278075,1000.0,1300.0,-694.1340392364248,3755.63528701658,4300.0,-1227.428496467654,4487.855866850988,4831.502316387038,2580.0,350.0,1027.7180619031296,-600.0
t35,-0.0,-1600.0,-1200.0,-547.2025007324123,1742.9316517062866,1000.0,1300.0,-633.7216765250988,2333.434370503687,4300.0,1510.0,3430.4942126767387,3892.973378154301,2580.0,350.0,378.93356782565354,-504.7523473449727
t36,-0.0,-1600.0,-1200.0,-115.46593730646472,1921.8313318732053,1000.0,1300.0,-544.9093772630099,2844.560076812533,4300.0,-0.0,3260.5005531439983,4040.9651536706406,2580.0,350.0,821.6611145421564,-600.0
t37,-0.0,-1600.0,-1200.0,474.8290737949053,1859.34003442417,468.7958975613879,1300.0,39.51743179857402,2781.8296793900995,4300.0,-1375.9170951030756,3138.5400477540225,3533.6659412202325,2580.0,350.0,1320.0,-600.0
t38,-0.0,-1600.0,-1200.0,380.94625787282234,1883.8315768928787,-1000.0,1300.0,163.0056787483752,2855.4888334660654,4300.0,-1510.0,3081.513927481633,3471.1225348244316,2580.0,350.0,1320.0,-600.0
t39,-0.0,-1600.0,-788.6392999790913,612.8012871389018,1750.4879184286524,-1000.0,1300.0,-432.81276286465726,3263.278470955346,4300.0,-1510.0,3023.6976186495604,3530.237280687231,2580.0,350.0,1320.0,-600.0
t40,-0.0,-1600.0,-0.0,547.9235135572679,1744.0088099552822,-747.0755924276143,1300.0,-594.1944388475608,2298.3605120376114,4300.0,-1510.0,2696.9399044093116,4069.6333245237915,2580.0,350.0,1320.0,-600.0
t41,-0.0,-1600.0,-0.0,328.4757700499527,1533.9764803169041,1000.0,1300.0,-1082.013275533434,3755.63528701658,4300.0,-572.2903758399093,3441.3822776095435,4473.274518524549,2580.0,350.0,1147.8589689409678,-600.0
t42,-0.0,-1449.2797655028132,-0.0,575.5947118682662,1321.4890002725276,-41.25749252521444,1300.0,-870.2757483681892,3755.63528701658,4300.0,-1510.0,4313.06727619673,4814.485441144429,2580.0,350.0,1320.0,-600.0
t43,-0.0,-516.4513883354667,-0.0,689.6303261749538,1361.563596962396,1000.0,1300.0,-1393.6094812706435,3394.3764478315684,4300.0,-51.26237262089927,4983.512834544185,5550.831738623549,2580.0,350.0,1320.0,-600.0
t44,-0.0,-1461.0826809997354,-0.0,725.5295429250596,1383.759139054581,-0.0,1300.0,-1484.383109696206,3755.63528701658,4300.0,-323.02863844960285,4354.790638912321,4899.039343966803,2580.0,350.0,1320.0,-600.0
t45,-0.0,-484.607670414698,-0.0,-0.0,1363.8311477279835,259.68454356278966,1300.0,-889.7747685216051,743.5013811361447,4300.0,-0.0,1104.0113526385044,1576.541271228704,2340.844540103416,-0.0,55.036978113074795,-600.0
