Zone,1,2,3,4,5,6,7,8,9,10,11,Total
AnnualSum,2.330740499213908e7,92222.63170528805,-2.9113959575965966e-14,3.0829643629558384e6,389359.09869696014,6.599059832078102e6,2.7538125865383456e6,1.014875802301161e7,1.3733799075298104e6,3.4535345203594916e7,2.583657776863706e8,3.4064808432462054e8
t1,2397.752069449579,8.447104246,0.0,351.93657111368003,44.447385696000005,745.0630845336001,229.34523124203412,1122.8582330277202,151.15210753271995,3190.3599171131305,20702.143891010684,28943.50559496515
t2,2397.752069449579,8.447104246,0.0,351.93657111368003,44.447385696000005,745.0630845336001,229.34523124203412,1122.8582330277202,151.15210753271995,3190.3599171131305,20702.143891010684,28943.50559496515
t3,2397.752069449579,8.447104246,0.0,351.93657111368003,44.447385696000005,745.0630845336001,229.34523124203412,1122.8582330277202,151.15210753271995,3190.3599171131305,20702.143891010684,28943.50559496515
t4,2397.752069449579,8.447104246,0.0,351.93657111368003,44.447385696000005,745.0630845336001,229.34523124203412,1122.8582330277202,151.15210753271995,3190.3599171131305,20702.143891010684,28943.50559496515
t5,2397.752069449579,8.447104246,0.0,351.93657111368003,44.447385696000005,745.0630845336001,229.34523124203412,1122.8582330277202,151.15210753271995,3190.3599171131305,20702.143891010684,28943.50559496515
t6,2397.752069449579,8.447104246,0.0,351.93657111368003,44.447385696000005,745.0630845336001,229.34523124203412,1122.8582330277202,151.15210753271995,3190.3599171131305,20702.143891010684,28943.50559496515
t7,2397.752069449579,8.447104246,0.0,351.93657111368003,44.447385696000005,745.0630845336001,229.34523124203412,1122.8582330277202,151.15210753271995,3190.3599171131305,20702.143891010684,28943.50559496515
t8,2397.752069449579,8.447104246,0.0,351.93657111368003,44.447385696000005,745.0630845336001,229.34523124203412,1122.8582330277202,151.15210753271995,3190.3599171131305,20702.143891010684,28943.50559496515
t9,2397.752069449579,8.447104246,0.0,351.93657111368003,44.447385696000005,745.0630845336001,229.34523124203412,1122.8582330277202,151.15210753271995,3190.3599171131305,20702.143891010684,28943.50559496515
t10,2397.752069449579,8.447104246,0.0,351.93657111368003,44.447385696000005,745.0630845336001,229.34523124203412,1122.8582330277202,151.15210753271995,3190.3599171131305,20702.143891010684,28943.50559496515
