time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5
0.3606010016694491,-0.7959013786762045,0.3072758996235617,2.4556333453227297,0.40073610217248923,-1.6387086296176507,2.7962299710555847
0.3806343906510851,-0.7995510338453363,0.3139374381326594,2.455041602455064,0.4018586987827158,-1.6292833961994406,2.7832620005548483
0.4006677796327212,-0.8038322951195158,0.32080862133256,2.4549690416978813,0.40332065977335463,-1.621288837881764,2.7712881200779944
0.42070116861435725,-0.8087929021219179,0.3279518204336619,2.455388427176557,0.4050363156622265,-1.6145591262453158,2.760240774975299
0.44073455759599334,-0.81448491169141,0.3354287229666153,2.456274551382363,0.4069378108340384,-1.6089386519743623,2.7500477883632666
0.4607679465776294,-0.8209640284096422,0.3432997892581257,2.457604945439741,0.40897234720175274,-1.6042842809287663,2.7406365373193
0.4808013355592654,-0.8282885838543286,0.35162345651134197,2.4593602971998343,0.41109972949420753,-1.6004663033038147,2.73193671383327
0.5008347245409015,-0.836518067287416,0.36045499135534803,2.461524615175728,0.4132902326710864,-1.5973684843888856,2.72388202235465
0.5208681135225376,-0.8457111021460788,0.36984489253697184,2.464085165272363,0.4155227776984426,-1.5948875358514711,2.7164111123702828
0.5409015025041736,-0.8559227670509962,0.37983675752238094,2.4670321967633955,0.4177833837859689,-1.5929322433498718,2.7094679822096337
0.5609348914858097,-0.8672011861335331,0.39046455816793113,2.470358465664008,0.4200638574068366,-1.5914224171877707,2.703002031963039
0.5809682804674458,-0.8795833723764891,0.40174933087778913,2.4740585593971782,0.42236067669768307,-1.5902877792731689,2.6969678945575177
0.6010016694490818,-0.893090410269299,0.4136953847489834,2.4781280284118847,0.42467403152948535,-1.589466860293117,2.6913251357525727
0.6210350584307178,-0.9077222163669167,0.42628627094050137,2.482562340071544,0.4270069832357201,-1.5889059530849245,2.686037885084586
0.6410684474123539,-0.9234523114650622,0.4394809294065719,2.4873556888892585,0.4293647130972496,-1.5885581489118494,2.6810744388643415
0.66110183639399,-0.9402232469414454,0.4532106061727231,2.4924997244541682,0.43175383509246623,-1.5883824703391713,2.6764068614417695
0.681135225375626,-0.9579434937133927,0.46737726217325065,2.4979822904809694,0.4341817561191389,-1.588343105736075,2.672010600556619
0.7011686143572621,-0.9764866508532324,0.48185420618818975,2.5037862980495578,0.4366560756897062,-1.5884087446403903,2.667864125446679
0.7212020033388982,-0.9956936948184152,0.49648952134304136,2.5098888744848353,0.4391840267180793,-1.5885520095062275,2.6639485916591967
0.7412353923205343,-1.0153785791099839,0.5111124385505383,2.5162609262564426,0.44177196785937917,-1.5887489787703082,2.6602475350944426
0.7612687813021702,-1.0353369386168838,0.5255422878254068,2.5228672144217894,0.44442494253509807,-1.5889787890070861,2.656746592722186
0.7813021702838063,-1.0553569767117361,0.5395990479828604,2.529666968018407,0.44714632803029786,-1.589223305102777,2.6534332476634583
0.8013355592654424,-1.0752312384563327,0.5531142085372135,2.536615000412169,0.44993759148295814,-1.5894668499453801,2.650296597849883
0.8213689482470784,-1.0947675738189155,0.5659403483708704,2.5436632091828946,0.45279816055883276,-1.5896959824954353,2.6473271480822635
0.8414023372287145,-1.1137979922736925,0.5779583010310854,2.5507622745001277,0.4557254155426425,-1.589899308245146,2.644516619325493
0.8614357262103506,-1.1321845189598936,0.5890812058665837,2.557863365956837,0.4587147963115249,-1.5900673147060722,2.6418577754115296
0.8814691151919867,-1.149821797944858,0.599255355695849,2.5649197086859177,0.46176000008233264,-1.5901922234636854,2.6393442668249536
0.9015025041736227,-1.1666367443942656,0.6084582901167446,2.571887876413238,0.46485324928221106,-1.5902678511295034,2.636970489592085
0.9215358931552587,-1.1825859413496909,0.6166949135330166,2.578728751077718,0.4679856028007503,-1.590289474762219,2.634731458580934
0.9415692821368948,-1.1976515991064236,0.6239924897871147,2.585408138998699,0.47114728461570987,-1.5902536990871208,2.6326226946725306
0.9616026711185308,-1.2118368502489174,0.6303952809118581,2.591897070748505,0.47432800766360966,-1.5901583244312294,2.630640125236684
0.9816360601001669,-1.2251609940170585,0.6359594114095706,2.598171834748517,0.47751727594960613,-1.5900022155284304,2.6287799973183046
1.001669449081803,-1.2376551049937536,0.6407483271189619,2.6042138037775326,0.4807046532567298,-1.5897851721716958,2.6270388028927347
1.021702838063439,-1.249358236888764,0.6448290298009632,2.6100091128668717,0.48387999175957613,-1.5895078031360552,2.6254132154779177
1.0417362270450752,-1.2603143085200639,0.648269127530754,2.6155482405336414,0.48703361796023104,-1.589171404938562,2.623900037314509
1.0617696160267112,-1.2705696618910853,0.6511346497383564,2.620825536210962,0.490156476487753,-1.5887778469224474,2.6224961562569717
1.0818030050083471,-1.2801712258946585,0.6534885265438569,2.6258387272259784,0.4932402344669514,-1.588329463930106,2.6211985114684877
1.1018363939899833,-1.2891651934411585,0.6553896134082681,2.630588429957381,0.4962773505007994,-1.5878289575293532,2.620004066984573
1.1218697829716193,-1.2975961143373118,0.6568921430449872,2.6350776824019038,0.49926111299548726,-1.5872793064301631,2.618909792205607
1.1419031719532553,-1.3055063125317383,0.6580454981998247,2.639311509471521,0.5021856527651646,-1.586683686420124,2.617912648395862
1.1619365609348915,-1.3129355481913014,0.6588942152612223,2.6432965276394556,0.505045934709343,-1.586045399839071,2.617009580300862
1.1819699499165275,-1.3199208593532326,0.6594781465255963,2.647040592004548,0.5078377330454827,-1.5853678143886385,2.616197512046754
1.2020033388981637,-1.3264965308548349,0.6598327244698398,2.650552486496146,0.5105575941048105,-1.584654310881664,2.6154733465462128
1.2220367278797997,-1.3326941502518372,0.6599892856397497,2.653841655992831,0.5132027901605517,-1.5839082393666044,2.614833967705819
1.2420701168614356,-1.338542720531375,0.6599754233729608,2.6569179779852354,0.515771267220862,-1.5831328829752822,2.6142762448081083
1.2621035058430718,-1.3440688074647156,0.6598153477125762,2.659791570714449,0.5182615891861,-1.5823314287900523,2.6137970385221525
1.2821368948247078,-1.3492967043896413,0.6595302357246353,2.662472635002547,0.5206728805959839,-1.5815069450859356,2.61339320803292
1.3021702838063438,-1.3542486039929869,0.6591385642976844,2.664971325371283,0.5230047694356877,-1.5806623641188937,2.6130616188877354
1.32220367278798,-1.358944771025259,0.6586564221711999,2.667297646053582,0.5252573311187003,-1.5798004696531536,2.6127991512154396
1.342237061769616,-1.3634037097343252,0.6580977962940101,2.6694613696679346,0.5274310342331774,-1.5789238886787336,2.612602708098446
1.362270450751252,-1.3676423197834398,0.6574748267314343,2.671471976325778,0.5295266897139974,-1.5780350868387403,2.6124692237314795
1.3823038397328882,-1.3716760423212924,0.6567980361382665,2.673338608165673,0.5315454033703253,-1.577136366705912,2.6123956712334486
1.4023372287145242,-1.3755189992078753,0.6560765402771067,2.6750700362272393,0.5334885307772228,-1.5762298683413125,2.612379070148129
1.4223706176961604,-1.3791841159157339,0.655318227288912,2.676674640582699,0.5353576367721147,-1.5753175721316401,2.612416493284158
1.4424040066777963,-1.3826832321867042,0.6545299141134303,2.6781603988258906,0.5371544592951076,-1.5744013029775543,2.6125050728103396
1.4624373956594323,-1.386027210685202,0.6537174949208299,2.67953488113741,0.5388808741691696,-1.5734827357017662,2.612642006040068
1.4824707846410685,-1.3892260240695304,0.6528860558142248,2.680805252805629,0.5405388667374603,-1.5725634014997945,2.61282456009252
1.5025041736227045,-1.3922888412586694,0.6520399854805311,2.6819782798270255,0.5421305044207402,-1.5716446947408904,2.6130500761517728
1.5225375626043405,-1.3952241045034537,0.6511830701273967,2.683060339414678,0.5436579124344632,-1.570727880645657,2.613315973053082
1.5425709515859767,-1.3980395913870831,0.6503185675262839,2.684057431432705,0.5451232549303147,-1.5698141025144192,2.6136197498927083
1.5626043405676127,-1.400742483867512,0.6494492868537258,2.6849751941384055,0.5465287141411675,-1.5689043899534576,2.61395898856818
1.5826377295492486,-1.4033394130888805,0.6485776380868608,2.6858189176971576,0.5478764780475601,-1.567999665900185,2.614331355037996
1.6026711185308848,-1.4058365189781055,0.6477056965097816,2.686593563150531,0.5491687233430654,-1.5671007549259843,2.614734600781221
1.6227045075125208,-1.4082394833471277,0.6468352362308872,2.6873037758538354,0.5504076077670238,-1.566208389636953,2.6151665630128433
1.6427378964941568,-1.410553580733158,0.6459677814399292,2.68795390616625,0.5515952566834604,-1.5653232188050916,2.61562516512912
1.662771285475793,-1.4127837027575012,0.6451046289606606,2.688548021551421,0.5527337588332806,-1.5644458128557357,2.6161084161483847
1.682804674457429,-1.4149344013646608,0.6442468886392305,2.6890899278481175,0.5538251562148219,-1.5635766716775632,2.6166144102205635
1.7028380634390652,-1.417009907538102,0.6433954992289834,2.68958317993489,0.5548714418630556,-1.5627162291931103,2.6171413255847926
1.7228714524207012,-1.4190141658516948,0.6425512580141114,2.690031101524213,0.5558745533947936,-1.5618648604104401,2.617687423209527
1.7429048414023371,-1.4209508530643902,0.6417148356492773,2.690436796737768,0.5568363708935273,-1.5610228857828246,2.618251045447152
1.7629382303839733,-1.422823399938961,0.6408867929677894,2.6908031642441594,0.5577587148520852,-1.5601905763708122,2.618830614126249
1.7829716193656093,-1.4246350155491256,0.6400675993667269,2.691132913690506,0.5586433429641431,-1.5593681592386937,2.619424628646953
1.8030050083472453,-1.4263886956663194,0.6392576381289802,2.6914285716937787,0.5594919514883123,-1.558555819978745,2.620031664214503
1.8230383973288815,-1.428087249247392,0.6384572249684123,2.691692501198812,0.5603061726434179,-1.5577537087644806,2.6206503690817406
1.8430717863105175,-1.429733305763836,0.6376666122961493,2.691926907118428,0.5610875757638324,-1.5569619424089634,2.6212794628748997
1.8631051752921535,-1.4313293292102,0.6368859978847587,2.6921338471087486,0.5618376679176816,-1.5561806078669365,2.621917734046458
1.8831385642737897,-1.432877636145514,0.6361155357594822,2.692315246245811,0.5625578935952419,-1.555409766608255,2.622564037033744
1.9031719532554257,-1.4343803979948642,0.6353553369514751,2.692472898708234,0.5632496367633805,-1.5546494553580412,2.623217290810326
1.9232053422370616,-1.4358396569447431,0.6346054782763649,2.692608481123468,0.5639142218009541,-1.5538996899873294,2.623876475611796
1.9432387312186978,-1.4372573367045849,0.6338660077891421,2.692723561996352,0.5645529145621363,-1.5531604682063904,2.624540630443855
1.9632721202003338,-1.4386352438159744,0.6331369450322151,2.692819602465821,0.5651669242889236,-1.5524317698664418,2.625208851775967
1.98330550918197,-1.439975081852406,0.6324182878370798,2.692897969014994,0.5657574053871195,-1.5517135604326815,2.6258802899264047
2.003338898163606,-1.4412784590330279,0.6317100155658094,2.6929599404819213,0.5663254589703455,-1.5510057928658647,2.626554146761327
2.023372287145242,-1.4425468886589394,0.6310120890006792,2.6930067080229274,0.5668721344277816,-1.550308407576827,2.6272296746648887
2.043405676126878,-1.4437818001531801,0.6303244548889929,2.693039385394103,0.5673984317496157,-1.5496213350661832,2.627906173067162
2.0634390651085144,-1.4449845463142175,0.6296470485951392,2.693059015891788,0.5679053034802521,-1.5489444976667204,2.6285829858942686
2.0834724540901504,-1.4461564032619305,0.6289797938409795,2.693066571925882,0.568393655863724,-1.548277809320096,2.6292595008319513
2.1035058430717863,-1.4472985769145446,0.6283226050018296,2.6930629610913464,0.5688643509243518,-1.5476211770062924,2.62993514678382
2.1235392320534223,-1.4484122114265945,0.6276753897595276,2.6930490344660685,0.5693182092571432,-1.5469745026933934,2.6306093905177588
2.1435726210350583,-1.4494983898290268,0.6270380491283014,2.6930255870377935,0.5697560109236258,-1.5463376833180893,2.6312817359379057
2.1636060100166943,-1.4505581353406811,0.626410477855239,2.692993358647129,0.5701784964501798,-1.5457106108830831,2.631951723151727
2.1836393989983307,-1.4515924203285395,0.6257925668302501,2.6929530429397524,0.5705863703730764,-1.5450931744089296,2.6326189244749005
2.2036727879799667,-1.4526021684420753,0.6251842035544838,2.692905289451313,0.5709803023688954,-1.5444852603317565,2.6332829432796503
2.2237061769616027,-1.4535882543448526,0.6245852719814884,2.692850702998249,0.5713609278161507,-1.5438867521835202,2.6339434136129958
2.2437395659432386,-1.454551507997849,0.6239956535624637,2.692789847897244,0.5717288497733801,-1.5432975314194073,2.6345999980646795
2.2637729549248746,-1.4554927202782721,0.6234152283599078,2.6927232536231305,0.5720846419030361,-1.5427174784844249,2.6352523847571336
2.2838063439065106,-1.4564126434277884,0.6228438750813601,2.6926514151683034,0.5724288489311646,-1.5421464728035834,2.635900286931055
2.303839732888147,-1.4573119908209313,0.6222814710295159,2.692574792509671,0.5727619869334692,-1.5415843925063752,2.6365434427351615
2.323873121869783,-1.458191442024829,0.621727893009644,2.6924938157484894,0.5730845460598767,-1.5410311153514107,2.6371816124387406
2.343906510851419,-1.4590516458554286,0.6211830177644351,2.692408888165764,0.573396992458346,-1.5404865191969344,2.6378145765443284
2.363939899833055,-1.4598932205670963,0.6206467219634806,2.6923203863108083,0.5736997685796387,-1.539950481925469,2.6384421355191487
2.383973288814691,-1.4607167536292789,0.6201188822024183,2.692228659559174,0.5739932932422366,-1.5394228812387207,2.6390641097446816
2.4040066777963274,-1.4615228062224033,0.6195993755853013,2.692134034689201,0.5742779644307883,-1.5389035953686068,2.6396803367662303
2.4240400667779634,-1.4623119152721331,0.6190880799270939,2.692036817895902,0.5745541607386646,-1.5383925033217025,2.640290669912686
2.4440734557595993,-1.463084593596787,0.6185848737479831,2.691937294866627,0.57482224157698,-1.5378894848223748,2.640894978108083
2.4641068447412353,-1.4638413295540724,0.6180896362643272,2.691835730246693,0.5750825470712959,-1.537394420116005,2.6414931459682722
2.4841402337228713,-1.4645825904021383,0.617602247705449,2.6917323710532264,0.5753354003519812,-1.5369071904296547,2.642085071601648
2.5041736227045073,-1.4653088243106782,0.6171225894465155,2.691627448650938,0.5755811090887641,-1.5364276781591228,2.6426706651640948
2.5242070116861437,-1.4660204604684406,0.6166505440079608,2.691521178831031,0.5758199656059589,-1.5359557668497543,2.6432498487537557
2.5442404006677797,-1.4667179087724969,0.6161859950418923,2.6914137613430165,0.5760522467714201,-1.5354913410174669,2.643822556514146
2.5642737896494157,-1.4674015614905596,0.6157288274616287,2.691305381575324,0.5762782151750377,-1.535034286354497,2.6443887335135776
2.5843071786310516,-1.4680717958249705,0.615278927542905,2.691196213067739,0.5764981211697303,-1.5345844899232888,2.6449483338483963
2.6043405676126876,-1.4687289740326872,0.6148361829265981,2.6910864176229015,0.5767122029746651,-1.5341418401588387,2.6455013205478726
2.624373956594324,-1.469373443500446,0.6144004826121763,2.6909761452833263,0.5769206868053811,-1.5337062267781079,2.6460476654581817
2.64440734557596,-1.4700055365409341,0.6139717169909181,2.6908655340918433,0.5771237866747946,-1.5332775407465948,2.6465873494104843
2.664440734557596,-1.4706255731168876,0.6135497778978397,2.69075471276873,0.5773217066116431,-1.5328556744648818,2.647120360184068
2.684474123539232,-1.4712338615054916,0.6131345586155522,2.690643801338693,0.5775146412300984,-1.5324405217852728,2.647646691986932
2.704507512520868,-1.4718306983554676,0.6127259538722679,2.690532911174018,0.5777027757844315,-1.5320319780024063,2.648166345407668
2.724540901502504,-1.4724163685062073,0.612323859844798,2.690422144716507,0.577886286045873,-1.531629939751476,2.648679327531017
2.7445742904841404,-1.4729911454903988,0.6119281741848533,2.690311595990025,0.5780653386786903,-1.531234305068037,2.649185651585379
2.7646076794657763,-1.4735552935735228,0.6115387959934595,2.690201352540351,0.5782400930001932,-1.5308449734401317,2.649685335360162
2.7846410684474123,-1.4741090679193047,0.6111556258174662,2.690091495585583,0.5784107011277669,-1.5304618458054537,2.6501784010744536
2.8046744574290483,-1.4746527146514619,0.6107785656459603,2.689982100059658,0.5785773080357439,-1.5300848245387437,2.6506648753293547
2.8247078464106843,-1.4751864706215376,0.6104075189207654,2.689873234306594,0.5787400513499336,-1.529713813375778,2.6511447893005338
2.8447412353923207,-1.4757105639281012,0.6100423905416283,2.689764960610083,0.5788990617724538,-1.5293487174641764,2.6516181783486243
2.8647746243739567,-1.476225215504266,0.609683086806378,2.68965733666169,0.579054464489006,-1.5289894433541558,2.652085080781859
2.8848080133555927,-1.4767306392114887,0.6093295154066982,2.6895504156433296,0.5792063792531016,-1.5286358989939905,2.6525455377828613
2.9048414023372287,-1.4772270418704938,0.6089815854256315,2.6894442462499044,0.5793549204132518,-1.5282879937247476,2.6529995933869657
2.9248747913188646,-1.4777146231826392,0.6086392073391221,2.6893388725425833,0.5795001968265091,-1.5279456382225691,2.653447294577506
2.9449081803005006,-1.4781935756834097,0.6083022930378245,2.6892343339351927,0.5796423117987619,-1.527608744530789,2.6538886913229316
2.964941569282137,-1.4786640862316038,0.6079707557386266,2.6891306665458887,0.5797813644211317,-1.527277226022909,2.654323835429378
2.984974958263773,-1.4791263361999087,0.607644509971694,2.689027903360943,0.5799174497407379,-1.526950997390002,2.6547527803970477
3.005008347245409,-1.4795805014748995,0.6073234715804702,2.688926074234744,0.5800506587606971,-1.526629974640712,2.6551755814202123
3.025041736227045,-1.4800267525319128,0.6070075577110605,2.688825205921569,0.5801810784949508,-1.52631407507244,2.655592295357285
3.045075125208681,-1.480465254049914,0.6066966868483236,2.688725321695745,0.580308791592361,-1.5260032172653542,2.6560029810593506
3.065108514190317,-1.4808961657541586,0.606390778758108,2.6886264421390162,0.580433877106397,-1.5256973210765103,2.65640769870766
3.0851419031719534,-1.481319643111568,0.6060897544241178,2.6885285857267767,0.5805564111163387,-1.5253963075848502,2.6568065093096975
3.1051752921535893,-1.4817358373334526,0.6057935360476365,2.688431768830185,0.5806764667296502,-1.5251000990908496,2.6571994746973426
3.1252086811352253,-1.48214489537715,0.605502047047295,2.688336005717303,0.5807941140833321,-1.5248086191162207,2.657586657525953
3.1452420701168613,-1.482546960007502,0.6052152120436559,2.688241308555134,0.5809094203714721,-1.5245217923663006,2.6579681212840534
3.1652754590984973,-1.4829421693982345,0.604932956910859,2.688147687071153,0.5810224494729939,-1.5242395447651433,2.6583439305888845
3.1853088480801337,-1.4833306580467127,0.6046552086833128,2.6880551493488936,0.5811332627856534,-1.5239618033989832,2.6587141505083487
3.2053422370617697,-1.4837125571436747,0.6043818955104492,2.6879637021193634,0.5812419195494685,-1.5236884964724076,2.6590788463173136
3.2253756260434057,-1.4840879945732302,0.6041129466567234,2.6878733507610413,0.5813484768467191,-1.5234195533083559,2.659438083497615
3.2454090150250416,-1.484457094912862,0.6038482925016139,2.687784099299881,0.581452989601947,-1.5231549043481207,2.6597919277380537
3.2654424040066776,-1.4848199794924013,0.6035878645233325,2.687695950423005,0.5815555106123312,-1.5228944811245722,2.6601404449388175
3.2854757929883136,-1.4851767660657684,0.6033315953423032,2.687608905187025,0.581656090228491,-1.5226382162847758,2.660483701473238
3.30550918196995,-1.4855275693129215,0.6030794186665834,2.687522963466971,0.5817547768278876,-1.5223860435637855,2.6608217637957776
3.325542570951586,-1.4858725013329463,0.6028312692151855,2.6874381243207557,0.5818516172358764,-1.5221378977102586,2.6611546981519
3.345575959933222,-1.486211671646106,0.6025870827177112,2.6873543859905094,0.581946656727343,-1.521893714486039,2.661482570577094
3.365609348914858,-1.4865451871938418,0.6023467959143521,2.6872717459025814,0.5820399390267039,-1.5216534306661547,2.6618054468968713
3.385642737896494,-1.486873152350764,0.6021103465527736,2.6871902006731223,0.582131506315973,-1.5214169840351137,2.662123392724521
3.4056761268781304,-1.4871956689161165,0.6018776733714228,2.6871097460389106,0.5822213991804795,-1.521184313353618,2.662436473559434
3.4257095158597664,-1.4875128358443084,0.6016487161639907,2.687030376699969,0.5823096563979503,-1.5209553584267295,2.66274475488964
3.4457429048414023,-1.487824749930201,0.6014234156598212,2.6869520868252836,0.5823963155316657,-1.5207300599977975,2.663048301791741
3.4657762938230383,-1.488131505945789,0.6012017134955155,2.686874870139814,0.5824814130392781,-1.5205083597193205,2.663347178871014
3.4858096828046743,-1.488433196640197,0.6009835522149326,2.686798719924494,0.5825649842728121,-1.5202902001529455,2.6636414502614163
3.5058430717863103,-1.4887299127396825,0.6007688752691885,2.6867236290162295,0.5826470634786641,-1.520075524769468,2.6639311796255805
3.5258764607679467,-1.4890217429544483,0.6005576270144334,2.6866495898103784,0.5827276838017464,-1.5198642779463523,2.6642164301547546
3.5459098497495827,-1.4893087739970838,0.6003497526862213,2.6865765942106776,0.5828068772530591,-1.5196564049311538,2.664497264658792
3.5659432387312187,-1.4895910902906286,0.6001451984801424,2.6865046334738607,0.5828846744902422,-1.5194518519236588,2.6647737456505545
3.5859766277128546,-1.4898687745138393,0.5999439114367271,2.68643369858083,0.5829611052769654,-1.519250565970682,2.6650459350705114
3.6060100166944906,-1.4901419077467175,0.599745839403348,2.6863637803159266,0.5830361985912293,-1.5190524949271749,2.665313894243901
3.626043405676127,-1.4904105694705105,0.5995509310342209,2.6862948692669297,0.5831099826253641,-1.5188575874562247,2.665577683880733
3.646076794657763,-1.4906748375677108,0.5993591357904035,2.6862269558250578,0.5831824847860304,-1.5186657930290546,2.6658373640757858
3.666110183639399,-1.4909347883220556,0.5991704039397965,2.686160030184967,0.5832537316942193,-1.5184770619250236,2.6660929943086087
3.686143572621035,-1.4911904964502969,0.5989846865414494,2.6860940823450066,0.5833237491964997,-1.5182913452141211,2.666344633461975
3.706176961602671,-1.4914420349742588,0.5988019354586175,2.6860291019766414,0.5833925622189137,-1.5181085947614188,2.666592339962018
3.726210350584307,-1.491689475200709,0.5986221033976359,2.6859650784922118,0.5834601948079834,-1.5179287632749665,2.666836171658357
3.7462437395659434,-1.4919328871410542,0.5984451437827455,2.6859020012557857,0.583526670437476,-1.517751804181824,2.6670761857273835
3.7662771285475793,-1.4921723395322786,0.5982710107487248,2.6858398595908897,0.5835920120216201,-1.51757767162042,2.6673124386719764
3.7863105175292153,-1.4924078998369448,0.5980996591408904,2.685778642780511,0.5836562419151062,-1.5174063204405512,2.6675449863215004
3.8063439065108513,-1.4926396342431922,0.5979310445150963,2.6857183400670976,0.583719381913086,-1.5172377062033833,2.6677738838318077
3.8263772954924873,-1.4928676076647387,0.5977651231377343,2.6856589406525573,0.5837814532511733,-1.5170717851814506,2.667999185685237
3.8464106844741233,-1.4930918837598597,0.597601851975282,2.6856004336973354,0.5838424766117836,-1.5169085143475602,2.6682209457035313
3.8664440734557597,-1.4933125248887777,0.5974411886803526,2.685542808233567,0.5839024720411705,-1.5167478513549815,2.6684392171691815
3.8864774624373957,-1.4935295919556777,0.5972830916792672,2.6854860531704663,0.5839614588920259,-1.5165897546300138,2.6686540527244444
3.9065108514190316,-1.4937431447961032,0.5971275200361492,2.685430157456251,0.5840194560900049,-1.5164341832376604,2.6688655043318708
3.9265442404006676,-1.493953242220964,0.596974433434374,2.685375110089355,0.5840764821586202,-1.5162810968626756,2.669073623281803
3.9465776293823036,-1.4941599420165352,0.5968237921765682,2.6853209001184286,0.5841325552192415,-1.516130455809566,2.6692784601923756
3.96661101836394,-1.4943633009444584,0.5966755571846111,2.6852675166423374,0.5841876929910957,-1.51598222100259,2.669480065009516
3.986644407345576,-1.49456337474174,0.5965296899996332,2.685214948810165,0.5842419127912674,-1.515836353985757,2.669678487006944
4.006677796327212,-1.4947602181207527,0.5963861527820171,2.685163185821209,0.5842952315346981,-1.515692816922829,2.66987377478617
4.026711185308848,-1.4949538847998876,0.5962449082901107,2.6851122169153157,0.5843476657389083,-1.5155515725750865,2.670065976311151
4.046744574290484,-1.49514442740751,0.5961059198963834,2.6850620312890157,0.5843992314213805,-1.5154125843141648,2.6702551389954072
4.06677796327212,-1.495331897432158,0.5959691516470006,2.6850126181647425,0.5844499441305406,-1.5152758161860387,2.6704413095564252
4.086811352253756,-1.4955163455189922,0.5958345681289412,2.684963966860258,0.5844998191151208,-1.5151412327779095,2.6706245340730934
4.106844741235392,-1.4956978214831775,0.5957021344629941,2.6849160667895573,0.5845488713301271,-1.515008799211068,2.670804857992079
4.126878130217029,-1.495876374309883,0.595571816303758,2.6848689074628687,0.5845971154368391,-1.514878481140896,2.670982326127825
4.146911519198665,-1.4960520521542822,0.5954435798396408,2.6848224784866543,0.5846445658028107,-1.514750244756865,2.6711569826625534
4.166944908180301,-1.4962249023415521,0.5953173917928604,2.6847767695636087,0.5846912365018692,-1.5146240567825369,2.671328871146263
4.186978297161937,-1.4963949713668745,0.5951932194194443,2.6847317704926597,0.5847371413141159,-1.514499884475564,2.67149803449673
4.207011686143573,-1.4965623048990795,0.5950710305067977,2.6846874711682034,0.5847822937268595,-1.51437769562521,2.671664515002941
4.227045075125209,-1.4967269478245546,0.5949507933263933,2.68464386153153,0.5848267069157506,-1.5142574585030277,2.67182835443442
4.247078464106845,-1.496888944025168,0.5948324767609438,2.6846009315704116,0.5848703936508383,-1.5141391419910657,2.671989593914552
4.267111853088481,-1.4970483366143765,0.5947160502006703,2.6845586713854517,0.5849133664443033,-1.5140227154794552,2.6721482739439186
4.287145242070117,-1.4972051680296,0.5946014834908189,2.684517071190515,0.5849556375891453,-1.5139081488134984,2.6723044344531313
4.307178631051753,-1.4973594800322196,0.5944887469316603,2.684476121312727,0.5849972191591832,-1.5137954122936683,2.6724581148028297
4.327212020033389,-1.4975113137075804,0.5943778112784905,2.6844358121924743,0.5850381230090551,-1.5136844766756081,2.672609353783681
4.3472454090150245,-1.497660709464989,0.5942686477416298,2.6843961343834044,0.5850783607742183,-1.5135753131701328,2.6727581896163817
4.367278797996661,-1.4978077070377145,0.5941612279864235,2.6843570785524253,0.5851179438709491,-1.513467893443227,2.672904659951656
4.387312186978297,-1.497952345482989,0.5940555241332417,2.684318635479707,0.5851568834963429,-1.5133621896160474,2.6730488018702565
