BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.0519668130167367e8,8.800146494254667e6,-1.104953525761494e7,2.7662580872635324e6,-2.766258087263533e6,207540.55149198778,0.0,1.4253250715363976e7,-246365.80516927844,-1.1716171800000012e8,1.3678298918181151e7,718506.2686357973,-958064.5646355215,181272.212289767,-181272.21228976705,12089.088701895873,0.0,-3.067351391714061e6,-128745.31916927792,-1.0254732999999985e7,5.206526905320738e6,0.0,0.0,140644.98810068032,-140644.98810068014,9154.112035249167,0.0,2.622208689819388e6,-74203.70717538543,-7.763685999999991e6,2.2124294907173447e7,0.0,0.0,275634.3184194097,-275634.3184194097,18130.05942413381,0.0,-6.245980019158961e6,-513232.9474386079,-1.5383211999999994e7,5.713733768592296e6,0.0,0.0,32096.264471441737,-32096.264471441777,2073.2745922491936,0.0,-3.8899359695157544e6,-69101.07366879296,-1.7567700000000019e6,5.769787808730922e7,1.751426226217005e7,-2.1227320264693487e7,169209.4000667881,-169209.40006678828,11190.451426441432,0.0,-4.4080072077993974e7,-412839.45821828954,-9.503098999999996e6,5.386604800120389e7,1.2453319288319866e6,-1.4713278932325e6,313691.0607887044,-313691.06078870397,29833.188686706504,0.0,-3.609824631210961e7,-641448.913380483,-1.693018999999999e7,1.8887640817338653e7,601197.5078614836,-710299.5130688607,1.131852595274768e6,-1.1318525952747667e6,135360.32875512805,0.0,4.5951032838559836e7,-213333.97944622784,-6.465159800000001e7,974234.1830166382,0.0,0.0,378071.3441244689,-378071.3441244691,35533.316893128474,0.0,1.936133309837853e7,-248639.5982882853,-2.0122461e7,1.5429648893442407e8,1.1434741399229197e7,-1.4097714485068474e7,3.394374791274037e6,-3.394374791274039e6,249049.28243499302,0.0,1.7403421161231685e6,-107830.24714294256,-1.5351507700000003e8,5.744909064549406e8,3.919684024472959e7,-4.7854104130111635e7,1.1514295650915345e7,-1.1514295650915347e7,219396.4070893877,0.0,9.453418312247485e6,-339845.2888954453,-5.751666120000001e8
t1,13502.050244217186,0.0,-0.0,99.74567845230399,-98.60101613758054,0.0,0.0,-1450.8123141555943,-18.646957016057677,-12033.735635360259,2037.7739941177404,0.0,-0.0,7.065025992831011,-0.0,0.0,0.0,-984.3015539182753,-2.657614195579299,-1057.8798519967168,858.712828647491,0.0,-0.0,5.360180248698308,-0.0,0.0,0.0,-55.331235873417995,-7.595869947089842,-801.1459030756815,3024.04054673706,0.0,-0.0,10.592407753494179,-0.0,0.0,0.0,-1421.148767162614,-26.13335253688527,-1587.350834791055,698.7230267370599,0.0,-0.0,1.2235760706075358,-0.0,0.0,0.0,-515.3093154877522,-3.478337879542327,-181.15894944037314,221.16990673706013,0.0,-0.0,6.481377716688601,-0.0,0.0,0.0,757.1046718423407,-4.558081629190824,-980.197874666899,6182.3229267760935,0.0,-0.0,11.990035652298678,-0.0,0.0,0.0,-4401.739993891599,-43.68110384722631,-1748.8918646895663,53.296074032719076,0.0,-0.0,42.95832848839499,-0.0,0.0,0.0,6591.653072413757,-21.7524551389654,-6666.155019795908,8.296284605877268,0.0,-0.0,14.62663332896771,-0.0,0.0,0.0,2075.9281647995167,-19.110892598317026,-2079.7401901360445,15707.172176092372,0.0,-0.0,117.37882523815098,-0.0,0.0,0.0,-596.0427285663621,-4.380914054962761,-15224.127358709198,60250.77072951893,0.0,-0.0,477.1428751312453,-269.34062283306594,0.0,0.0,-0.0,-0.0,-60458.57298181711
t2,13348.750001725855,0.0,-245.21086234022587,68.79671788260391,-0.0,0.0,0.0,-1893.9738647676236,-22.942427573331816,-11255.419564927277,2239.87069411774,0.0,-0.0,4.9192754944938475,-64.5431164061896,0.0,0.0,-1188.8200184293432,-3.209814049759227,-988.2170207269423,713.387828647491,0.0,-0.0,3.7332413130475306,-48.887037088116855,0.0,0.0,88.60147035264299,-8.435852153123554,-748.3996510719411,2473.2262479042784,0.0,-0.0,7.375832968892075,-96.72873079739385,0.0,0.0,-876.4342517001405,-24.584713523804105,-1482.854384851832,750.2226467370593,0.0,-0.0,0.8521493167157655,-11.162929735238597,0.0,0.0,-566.8710831836215,-3.826379811489445,-169.21440332342547,243.9393467370594,0.0,-0.0,4.513553045800189,-59.158529524362365,0.0,0.0,731.17905706895,-4.958661141105026,-915.5147661863422,6182.3229267760935,0.0,-0.0,8.349765107445482,-29.347120945303345,0.0,0.0,-4482.519255324553,-45.37913863270518,-1633.4271769809782,106.74567724720278,0.0,-0.0,29.915545306107063,-105.15567396143842,0.0,0.0,6211.400055741868,-20.49762018394816,-6222.407984149792,8.296284605876982,0.0,-0.0,10.185087381260734,-35.82673279758319,0.0,0.0,1977.4378902418212,-16.745065982089365,-1943.3474634492861,15189.18730835568,0.0,-0.0,83.40231781025304,-548.1034765357097,0.0,0.0,0.0,-0.0,-14724.486149630222,60451.122757182675,0.0,-0.0,339.49146538833935,-2022.462148166143,0.0,0.0,-0.0,-0.0,-58768.152074404876
t3,13449.653192741274,0.0,-1183.094348927154,27.26685680948283,-0.0,0.0,0.0,-1416.7617913232964,-18.21962295451234,-10858.844286345795,2101.2820343894564,0.0,-0.0,1.929197040156609,-0.0,0.0,0.0,-1154.669485158462,-3.117607609927848,-945.4241386612238,568.062828647491,0.0,-0.0,1.4636726674571587,-0.0,0.0,0.0,153.9023950801992,-7.871251287799597,-715.5576451073479,2719.2936663575456,0.0,-0.0,2.8923972363091,-0.0,0.0,0.0,-1277.967983500756,-25.056769489935892,-1419.1613106031627,683.0349067370593,0.0,-0.0,0.3341144221783823,-0.0,0.0,0.0,-517.6282788550931,-3.4939908822718784,-162.24675142187266,230.8407307370594,0.0,-0.0,1.769828110774362,-0.0,0.0,0.0,646.3633524341118,-3.2641349297922644,-875.7097763521534,6182.3229267760935,0.0,-0.0,3.274042172539989,-50.63348400743578,0.0,0.0,-4528.862318000783,-43.34634191900379,-1562.754825021411,61.34340363482793,0.0,-0.0,11.730353698659435,-181.42123980776532,0.0,0.0,6083.188840495452,-20.07452317363499,-5954.766834847539,8.296284605876982,0.0,-0.0,3.993996502726698,-61.79400926904411,0.0,0.0,1926.7401985033866,-17.516664132256448,-1859.7198062106897,14545.70971843973,0.0,-0.0,33.762121661938366,-149.06415682378776,0.0,0.0,85.69507032524086,-0.6298587668905202,-14515.472894836228,60384.70808758552,0.0,-696.1851426180365,147.45530812037057,-1933.3613412465477,0.0,0.0,-0.0,-0.0,-57902.61691184131
t4,12849.74365058389,0.0,-497.2130569906487,36.18017817090799,-41.55644121420276,0.0,0.0,-1632.0203246100484,-18.48010784188856,-10696.653898098008,1899.1853343894568,0.0,-0.0,2.5520528748033717,-0.8334010597844927,0.0,0.0,-975.7345801654455,-2.634483366446703,-922.5349226725835,568.062828647491,0.0,-0.0,1.9364700013141305,-0.6306440905416213,0.0,0.0,135.89410702965085,-6.623725613841728,-698.6390359740726,2232.642390350964,0.0,-0.0,3.826344611008653,-1.2487032657509263,0.0,0.0,-830.1163372958181,-20.774533776981638,-1384.3291606234216,641.1066867370591,0.0,-0.0,0.44203041047136704,-0.0,0.0,0.0,-480.04318956838716,-3.2402915295866133,-158.26523604955676,208.0265707370594,0.0,-0.0,2.341385491575287,-0.7634848634938475,0.0,0.0,650.9359214326707,-5.728236108607503,-854.8121566892042,6182.326126776094,0.0,-0.0,4.331389689294641,-0.0,0.0,0.0,-4623.986615832668,-36.745329449394916,-1525.9255711833268,56.76588228294154,0.0,-0.0,15.518587493886477,-0.0,0.0,0.0,5755.217150636467,-18.992216597100338,-5808.509403816196,8.296284605876982,0.0,-0.0,5.283669281641206,-0.0,0.0,0.0,1820.4890709622127,-18.154181954496522,-1815.9148428952346,14453.871106135945,0.0,-0.0,45.410939404581725,-162.85091806799392,0.0,0.0,179.36479741136628,-1.318331260973542,-14514.477593622923,60277.20203603527,0.0,-2547.044806000784,175.43402944450239,-0.0,0.0,0.0,-0.0,-0.0,-57905.591259478984
t5,12797.50959339997,0.0,-1097.1604581786576,42.43166318715329,-36.64931087842309,0.0,0.0,-1002.4896917514973,-12.921692372526241,-10690.720103406016,1915.8709035743063,0.0,-0.0,3.0540460777152822,-5.135908559750039,0.0,0.0,-997.5174709827199,-2.6932971716533443,-913.5782729378983,713.416378647491,0.0,-0.0,2.319839827298603,-3.9043386500140596,0.0,0.0,-12.66765345168767,-7.49167651271678,-691.6725498603711,2326.9482847370596,0.0,-0.0,4.58017632385466,-7.703862839625057,0.0,0.0,-929.0437662496834,-23.389327054943905,-1371.3915049166608,708.3125467370592,0.0,-0.0,0.52943731834557,-1.0349502777847568,0.0,0.0,-547.8346713823901,-3.6978840318311326,-156.2744783633988,205.42865873705938,0.0,-0.0,2.803533656689437,-4.716650718137791,0.0,0.0,646.7002691382638,-3.3646520915082503,-846.8511587223666,6182.326126776094,0.0,-0.0,5.186447985603632,-18.431734680663187,0.0,0.0,-4624.23053933444,-33.8555081462761,-1510.9947926003197,226.88182251384012,0.0,-0.0,18.58140638735925,-66.03889672984673,0.0,0.0,5590.822721532111,-18.449714981055966,-5751.797338722409,8.296284605876982,0.0,-0.0,6.324835343852959,-22.48759123650437,0.0,0.0,1823.579177981416,-16.722508716741885,-1798.9901979778997,14979.148288765862,0.0,-0.0,54.36623920554923,-211.03230969272465,0.0,0.0,52.68162450062826,-0.3872099400796177,-14874.776632839235,60559.988932329834,0.0,-1157.3618430658753,234.1119759453588,-409.5460053898612,0.0,0.0,-0.0,-0.0,-59227.19305981946
t6,12868.978382222129,0.0,-0.0,93.43277157867315,-0.0,0.0,0.0,-1933.8800976264756,-22.33086831072397,-11006.200187863602,2117.967603574306,0.0,-0.0,6.5190867718400245,-4.46058362741042,0.0,0.0,-1179.3310736280869,-13.184193898795833,-927.5108391918532,858.741378647491,0.0,-0.0,4.948646695688556,-3.3909538800211863,0.0,0.0,-156.59455793449547,-2.0798406487181,-701.6246728799448,3026.4521847370597,0.0,-0.0,9.775176293423744,-6.690875441115629,0.0,0.0,-1600.848320836856,-37.39257413314241,-1391.2955906193697,775.5214267370593,0.0,-0.0,1.12952273751532,-0.7737747108773178,0.0,0.0,-612.4823043169223,-4.134255554139226,-159.26061489263572,228.19809873705933,0.0,-0.0,5.982264279318487,-4.096454351703446,0.0,0.0,634.2905034382048,-5.5817564302562035,-858.7926556726231,6182.326126776094,0.0,-0.0,11.066843530305572,-7.578440550651376,0.0,0.0,-4618.305264228843,-33.620612432642794,-1533.888653094264,817.5243919093673,0.0,-0.0,39.64992415293933,-27.150389119901174,0.0,0.0,5015.931971097173,-16.55257550462067,-5829.4033225349585,8.296284605876982,0.0,-0.0,13.498395097711594,-9.239780371064441,0.0,0.0,1834.5057319579062,-20.194547566332115,-1826.8660837240984,15604.657168148582,0.0,-0.0,125.72104932890687,-82.67391855639222,0.0,0.0,353.36463379759726,-2.59723005841234,-15998.47170266028,60842.273006029835,0.0,-0.0,502.3424712509312,-375.73854315550847,0.0,0.0,2263.348778280798,-36.261454714936875,-63195.96425769112
t7,12554.670641540786,0.0,-0.0,233.4430196134869,-193.4487191912508,0.0,0.0,-597.6631458960553,-7.769620896648719,-11989.232175170317,2320.0642035743062,0.0,-0.0,15.778976957161767,-0.0,0.0,0.0,-1342.9568261087175,-13.625983430493537,-979.260370992257,858.741378647491,0.0,-0.0,11.976852887182593,-0.0,0.0,0.0,-126.13091636917068,-3.1541502072635064,-741.4331649582394,3031.7338447370594,0.0,-0.0,23.65963112022962,-0.0,0.0,0.0,-1563.0350928232695,-23.436858174083994,-1468.9215248599355,842.7272867370593,0.0,-0.0,2.7337439212475005,-0.0,0.0,0.0,-672.7012725879913,-4.540733589968942,-168.2190244803465,250.96753873705944,0.0,-0.0,14.478997923437136,-0.0,0.0,0.0,644.3661559004504,-3.2540490872972745,-906.5586434736497,6432.99912291465,0.0,-0.0,26.785262726807396,-0.0,0.0,0.0,-4801.180120928483,-36.126325359535656,-1622.4779393534395,361.26983089867525,0.0,-0.0,95.96564202173361,-0.0,0.0,0.0,5708.394125050334,-18.8377006126661,-6146.791897358077,8.776284605876983,0.0,-0.0,32.67114120117176,-0.0,0.0,0.0,1907.6434768759484,-13.707978018338734,-1935.382924664658,17904.49438802458,0.0,-0.0,322.57704328733956,-0.0,0.0,0.0,-191.7990246125606,-1.4097228309023204,-18033.862683868458,67751.07516061724,0.0,-0.0,1249.308202303565,-0.0,0.0,0.0,1035.062641499515,-13.353918263965953,-70022.09208615636
t8,12600.918293923245,2489.4939464034182,-0.0,401.28768745368455,-587.1337747004682,0.0,0.0,-976.1388297888257,-12.689804787254733,-13915.737518503796,2468.26411411774,0.0,-0.0,26.44349825742075,-0.0,0.0,0.0,-1387.3036086577881,-3.745719743376028,-1103.658283973997,713.416378647491,0.0,-0.0,20.064508810254473,-0.0,0.0,0.0,112.2994357511268,-9.80198956468267,-835.9783336441894,2925.7347548585744,0.0,-0.0,39.64701818626392,-0.0,0.0,0.0,-1280.0006776130251,-29.36116496641118,-1656.0199304654016,842.7363467370593,0.0,-0.0,4.580068987563259,-0.0,0.0,0.0,-653.7814110152646,-4.413024524353036,-189.12198018500493,273.74815873705944,0.0,-0.0,24.260291722299975,-0.0,0.0,0.0,731.1662064625943,-7.1815429291567,-1021.9931139927972,6182.326126776094,0.0,-0.0,44.87971676626824,-0.0,0.0,0.0,-4360.452536982623,-38.230622760801054,-1828.5226837989376,79.75475012273242,251.92281161469876,-0.0,160.79607583943496,-0.0,0.0,0.0,6457.658060569086,-21.310271599877982,-6928.821426546075,17.41628460587698,0.0,-0.0,54.747171933437386,-0.0,0.0,0.0,2128.029871744385,-19.900835991724648,-2180.2924922919756,17889.60924450603,1610.9519566136191,-0.0,522.7252233755886,-0.0,0.0,0.0,-771.4765104696656,-5.670352351952042,-19246.139561673623,61704.48779629789,10734.469066246049,-0.0,1976.2466844591213,-0.0,0.0,0.0,-0.0,-0.0,-74415.20354700307
t9,17306.838335129087,0.0,-0.0,424.39760049682445,-258.5,0.0,0.0,-2481.496699940889,-28.186954044592888,-14963.052281640426,2266.22516411774,0.0,-0.0,27.69380928610866,-11.547606824454478,0.0,0.0,-1057.383167931904,-12.85493455341614,-1212.1332640940743,568.1325786474911,0.0,-0.0,21.007151817392568,-8.774926830385635,0.0,0.0,338.71218616019627,-1.4912473900005294,-917.5857424046937,2663.584626235647,0.0,-0.0,41.51871435215013,-17.31967553548531,0.0,0.0,-834.1986406704898,-35.34679543933892,-1818.238228942481,806.6109564576186,0.0,-0.0,4.795497693238353,-2.0024836466353344,0.0,0.0,-597.337762404486,-4.032029896230281,-208.0341782035054,4468.437129932836,0.0,-0.0,25.403458077388592,-10.602608506560996,0.0,0.0,-3329.2541754054155,-31.48309077412571,-1122.5007133241238,6194.324768921128,0.0,-0.0,46.99419748546761,-19.6146522670182,0.0,0.0,-4157.3129255001895,-58.69013232210021,-2005.7012563172887,213.4197501227324,0.0,-0.0,168.37360815866182,-70.27213780987509,0.0,0.0,7331.990039434293,-24.195567130133167,-7619.315692775681,63.01628460587698,0.0,-0.0,57.33117704306202,-23.917316748775633,0.0,0.0,2310.140168119861,-18.204244979636652,-2388.366068040388,19341.605750625196,0.0,-0.0,508.23465235040476,-205.9651840453418,0.0,0.0,-333.85902186097763,-5.153863810678186,-19304.862333258603,62913.64502765224,8147.279953164805,-0.0,1918.1633323310944,-1411.4,0.0,0.0,2810.0,-45.7665,-74331.92181314815
