CO2_Cap,CO2_Price
CO2_Cap_1,48512.51268289488
CO2_Cap_2,55164.78711282274
CO2_Cap_3,54550.08805079253
CO2_Cap_4,54560.280703934186
CO2_Cap_5,54526.64281598769
CO2_Cap_6,54563.59311189038
CO2_Cap_7,90900.59860968126
CO2_Cap_8,48505.86684021977
CO2_Cap_9,48507.96936459544
CO2_Cap_10,38454.649231177726
CO2_Cap_11,78065.65265882561
