Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-1.8031249999999983,-1.8031249999999983,-1.8031249999999983,-1.8031249999999983,-11.649638829166381,-1.8031249999999983,-1.8031249999999983,-1.8031249999999983,-1.8031249999999965,-0.17866571337343296,24.244400000000002
t2,-1.8031249999999965,-1.8031249999999979,-1.8031249999999979,-1.8031249999999963,-13.436529807616235,-1.8031249999999963,-1.8031249999999963,-1.8031249999999963,-1.8031249999999965,-0.17866571337343296,24.244400000000002
t3,-1.8031249999999983,-1.8031249999999974,-1.8031249999999974,-1.8031249999999963,-15.11655392758299,-1.8031249999999983,-1.8031249999999983,-1.8031249999999983,-1.8031249999999983,-0.17866571337343296,24.244400000000002
t4,-1.8031249999999965,-1.8031249999999974,-1.8031249999999974,-1.8031249999999983,-15.854315122102454,-1.8031249999999983,-1.8031249999999983,-1.8031249999999983,-1.8031249999999965,-0.17866571337343296,24.244400000000002
t5,-1.8031249999999965,-1.8031249999999974,-1.8031249999999974,-1.8031249999999965,-15.854315122102452,-1.8031249999999965,-1.8031249999999965,-1.8031249999999965,-1.8031249999999965,-0.17866571337343296,24.244400000000002
t6,-1.8031249999999965,-1.8031249999999974,-1.8031249999999974,-1.8031249999999974,-15.854315122102452,-1.8031249999999983,-1.8031249999999974,-1.8031249999999974,-1.8031249999999965,-0.17866571337343296,24.244400000000002
t7,-1.8031249999999965,-1.8031249999999974,-1.8031249999999974,-1.8031249999999965,-15.854315122102452,-1.8031249999999965,-1.8031249999999965,-1.8031249999999965,-1.8031249999999965,-0.17866571337343296,24.244400000000002
t8,-1.8031249999999965,-1.803124999999997,-1.803124999999997,-1.803124999999997,-15.854315122102452,-1.803124999999997,-1.803124999999997,-1.803124999999997,-1.8031249999999965,-0.17866571337343296,24.244400000000002
t9,-1.8031249999999965,-1.8031249999999965,-1.8031249999999965,-1.8031249999999965,-15.854315122102452,-1.8031249999999965,-1.8031249999999965,-1.8031249999999965,-1.8031249999999965,-0.17866571337343296,24.244400000000002
t10,-1.8031249999999965,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-1.8031249999999965,-0.17866571337343296,24.244400000000002
t11,-1.8031249999999965,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-1.8031249999999965,-0.17866571337343296,19.2474707488
t12,-1.8031249999999965,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-1.8031249999999965,-0.17866571337343296,-0.17866571337343296
t13,-1.8031249999999965,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-1.8031249999999965,-0.17866571337343296,-0.17866571337343296
t14,-1.8031249999999965,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-1.8031249999999965,-0.17866571337343296,-0.17866571337343296
t15,-1.8031249999999965,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-1.8031249999999965,-0.17866571337343296,-0.17866571337343296
t16,-1.8031249999999965,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-15.854315122102452,-1.8031249999999965,0.29239999999999955,19.2474707488
t17,-1.8031249999999956,-1.8031249999999965,-1.8031249999999965,-1.8031249999999965,-8.31535304693767,-1.8031249999999965,-1.8031249999999965,-1.8031249999999965,-1.8031249999999956,23.820400000000003,24.244400000000002
t18,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-8.31535304693767,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,23.820400000000003,25.6648
t19,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-8.31535304693767,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,23.820400000000003,25.6648
t20,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-8.31535304693767,-0.30483989824817825,-0.30483989824817825,-0.3048398982481768,-0.3048398982481768,23.820400000000003,25.6648
t21,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-8.31535304693767,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,23.820400000000003,25.6648
t22,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-8.31535304693767,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,23.820400000000003,25.6648
t23,-0.30483989824817814,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-8.85709818775744,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,-0.30483989824817825,23.820400000000003,25.6648
t24,-1.8031249999999988,-1.8031249999999988,-1.8031249999999988,-1.8031249999999988,-10.137214305006427,-1.8031249999999988,-1.8031249999999988,-1.8031249999999988,-1.8031249999999988,23.820400000000003,25.6648
t25,21.78141511859139,22.3865050561736,22.265943445219836,22.055416983184912,21.563427027740236,22.086317287337007,22.33507709588304,22.482976673321414,22.516726902074765,22.934858745415,24.244400000000002
t26,21.508983885179752,22.18843466878428,22.068939757832414,21.86027598306316,21.567140918974406,21.89090288879069,22.137461730659613,22.284052728374427,22.31750434325899,22.934858745415,24.244400000000002
t27,21.259383009435638,22.18461378991462,22.065139456150245,21.856511613569076,21.563427027740236,21.636870036237557,21.88056768749043,21.736630932045955,22.058520996661244,22.934858745415,24.244400000000002
t28,20.165719211984534,22.18461378991462,22.065139456150245,21.856511613569076,21.563427027740236,21.636870036237557,21.88056768749043,21.736630932045955,22.058520996661244,23.4643617454617,24.244400000000002
t29,21.508983885179752,21.95008838185526,22.068939757832414,21.86027598306316,21.567140918974406,21.89090288879069,22.137461730659613,22.284052728374427,22.31750434325899,23.4643617454617,24.244400000000002
t30,24.594302832606033,24.826611844441974,24.961038500372972,24.72502967653267,24.393479737984677,24.759670188555496,25.038540166544053,25.204341676626516,25.242177071357556,25.615984559343204,25.664800000000007
t31,26.88920311589552,25.021089207070215,25.156568883915877,26.154579375074622,25.803859909901036,26.4200814120496,26.71765272320704,26.894573068319072,27.02397758989879,27.424171485603733,25.6648
t32,26.889203115895512,25.02108920707021,25.156568883915877,26.154579375074622,25.803859909901036,26.4200814120496,26.71765272320704,26.894573068319076,27.02397758989879,27.424171485603733,25.6648
t33,26.889203115895512,25.021089207070215,25.15656888391588,26.154579375074622,25.803859909901036,26.4200814120496,26.71765272320704,26.894573068319072,27.02397758989879,27.424171485603733,25.6648
t34,26.889203115895512,23.636314920509534,23.76429657153806,25.670008192909158,25.32578657820415,25.930591219944066,26.222649367232254,26.396291873326096,27.02397758989879,27.424171485603733,24.244400000000002
