region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.708916903882056e7,0.0,0.0,0.0,3.781862547679397e7,3.488086762198147e7,0.0,0.0,3.708916903882056e7,5.6797387599999994e7,-1.9708218561179437e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.869073585842155e7,0.0,0.0,0.0,2.2134323609099647e8,5.2199265133047706e8,0.0,0.0,4.869073585842155e7,1.295391149e8,-8.084837904157846e7
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838229.0970104854,0.0,0.0,0.0,4.081100216519616e6,8.491314126104478e6,0.0,0.0,838229.0970104854,3.3676233e6,-2.5293942029895145e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4061464836378876e7,0.0,0.0,0.0,1.0563703965038879e8,2.2134941891734967e8,0.0,0.0,2.4061464836378876e7,4.30715296e7,-1.9010064763621125e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.164613602900011e6,0.0,0.0,0.0,1.764445530476352e7,4.03852024821381e7,0.0,0.0,3.164613602900011e6,1.4608994600000001e7,-1.144438099709999e7
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.854659498886524e7,0.0,0.0,0.0,2.6926568340441305e7,0.0,0.0,0.0,4.854659498886524e7,3.0430972e7,1.811562298886524e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.151922005125253e7,0.0,0.0,0.0,5.029180777748661e7,0.0,0.0,0.0,8.151922005125253e7,8.02164678e7,1.302752251252532e6
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.8948274e7,0.0,0.0,6.16172359104e6,0.0,0.0,0.0,0.0,0.0,4.638942984667409e7,0.0,0.0,0.0,6.895241583511168e7,0.0,0.0,0.0,4.638942984667409e7,4.510999759104e7,1.2794322556340918e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,2.2671086324981615e7,0.0,0.0,2.895756496914782e7,1.940921557561211e8,0.0,0.0,0.0,0.0,5.434274257168094e7,0.0,0.0,0.0,1.9137806447856915e8,0.0,0.0,0.0,5.434274257168094e7,2.4572080705025053e8,-1.913780644785696e8
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,11,0.0,0.0,0.0,1.163506911e8,0.0,0.0,1.7146134814130452e8,1.1976575167670126e9,0.0,0.0,0.0,0.0,4.9756003128323376e8,0.0,0.0,0.0,1.655062633331689e9,0.0,0.0,0.0,4.9756003128323376e8,1.485469556008317e9,-9.879095247250832e8
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,12,0.0,0.0,0.0,1.0686073200000001e7,0.0,0.0,1.1664095542560013e7,7.399256749254726e7,0.0,0.0,0.0,0.0,1.8882673312291406e7,0.0,0.0,0.0,1.4690957638658953e8,0.0,0.0,0.0,1.8882673312291406e7,9.634273623510727e7,-7.746006292281586e7
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0,1.1501152498062262e-9,8.969396285348118e-9,0.0,0.0,0.0,0.0,1.8228186001674477e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8228186001674477e-9,1.0119511535154344e-8,-8.296692934986897e-9
NENG_Rest,NENG_Rest_nuclear_1,1,1,14,0.0,0.0,0.0,1.5234659060538587e8,0.0,0.0,1.474460489133913e7,3.377988980605796e7,0.0,0.0,0.0,0.0,6.274162147226973e7,0.0,0.0,0.0,9.476363470648077e7,4.336582912403226e7,0.0,0.0,6.274162147226973e7,2.0087108530278295e8,-1.3812946383051324e8
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,16,0.0,0.0,0.0,741143.0,0.0,0.0,469471.9644000002,2.6766193052400034e6,0.0,0.0,0.0,0.0,398087.85358895763,0.0,0.0,0.0,7.824323039318459e6,0.0,0.0,0.0,398087.85358895763,3.8872342696400033e6,-3.4891464160510455e6
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,17,0.0,0.0,0.0,2.61054e6,0.0,0.0,158450.59440000006,3.0782290180319995e6,0.0,0.0,0.0,0.0,1.7386006586335453e6,0.0,0.0,0.0,7.4913731227517165e6,0.0,0.0,0.0,1.7386006586335453e6,5.847219612431999e6,-4.1086189537984543e6
