Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-10.588075163561557,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,11.847600000000002,18.504414344000004
t2,-10.588075163561557,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,11.8476,18.504414344000004
t3,-10.588075163561557,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,11.8476,18.504414344000004
t4,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,11.8476,18.504414344000004
t5,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,11.8476,18.504414344000004
t6,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561559,11.8476,18.504414344000004
t7,-10.588075163561559,-10.588075163561559,-10.588075163561559,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561559,-10.588075163561559,-10.588075163561559,11.8476,24.674000000000003
t8,-10.588075163561559,-11.31888557578158,-11.31888557578158,-11.31888557578158,-11.31888557578158,-11.31888557578158,-11.31888557578158,-11.31888557578158,-10.588075163561559,11.8476,24.674000000000003
t9,-10.588075163561559,-36.60447164887486,-36.60447164887486,-36.60447164887486,-36.60447164887486,-36.60447164887486,-36.60447164887486,-36.60447164887486,-10.588075163561559,11.8476,24.674000000000003
t10,-10.588075163561559,-38.14546051698887,-38.14546051698887,-39.762249794708495,-39.762249794708495,-39.762249794708495,-39.762249794708495,-39.762249794708495,-10.588075163561559,11.8476,18.504414344000004
t11,-10.588075163561559,-37.37496608293187,-37.37496608293187,-39.762249794708495,-39.762249794708495,-39.762249794708495,-39.762249794708495,-39.762249794708495,-10.588075163561559,11.8476,13.049132318603531
t12,-10.588075163561559,-37.37496608293187,-37.37496608293187,-39.762249794708495,-39.762249794708495,-39.762249794708495,-39.762249794708495,-39.762249794708495,-10.588075163561559,11.847600000000002,13.049132318603531
t13,-10.588075163561559,-37.37496608293187,-37.37496608293187,-39.762249794708495,-39.7622497947085,-39.762249794708495,-39.762249794708495,-39.762249794708495,-10.588075163561559,11.8476,13.049132318603531
t14,-10.588075163561559,-37.37496608293187,-37.37496608293187,-39.762249794708495,-39.762249794708495,-39.762249794708495,-39.762249794708495,-39.762249794708495,-10.588075163561559,11.847600000000002,13.049132318603531
t15,-10.588075163561559,-37.37496608293187,-37.37496608293187,-39.762249794708495,-39.762249794708495,-39.762249794708495,-39.762249794708495,-39.762249794708495,-10.588075163561559,11.8476,13.049132318603531
t16,-10.588075163561559,-37.37496608293187,-37.37496608293187,-39.762249794708495,-39.762249794708495,-39.762249794708495,-39.762249794708495,-39.762249794708495,-10.588075163561559,15.797726799972265,24.674000000000003
t17,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,23.88013981404044,24.674000000000003
t18,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,26.846560036598387,25.982800000000005
t19,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,26.846560036598387,25.982800000000005
t20,-10.588075163561559,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561559,26.846560036598387,25.982800000000005
t21,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,26.846560036598387,25.982800000000005
t22,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,26.846560036598387,25.982800000000005
t23,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,-10.588075163561557,26.846560036598387,25.982800000000005
t24,-10.588075163561559,-10.588075163561557,-10.588075163561557,-10.588075163561559,-10.588075163561557,-10.588075163561559,-10.588075163561557,-10.588075163561557,-10.588075163561557,25.494250902251817,24.674000000000003
t25,22.722478414698507,23.353711186802816,23.227940726636525,23.008318495332176,21.11465336234808,23.040553843232242,23.300061287966958,23.4543508480157,23.489559251150382,23.14678214191138,24.674000000000003
t26,17.96432815893084,18.53180623737808,18.432003949872502,18.257727724419617,18.01290098066033,18.283307351421943,18.4892335806415,18.61166655107617,18.639605378425724,18.915636405537857,24.674000000000003
t27,17.88294890210852,18.44785627800132,18.348506099581844,18.175019353678856,17.931301686656592,18.200483103760167,18.405476477414744,18.52735482069852,18.55516708383782,18.915636405537857,24.674000000000003
t28,17.88294890210852,18.447856278001318,18.348506099581844,18.175019353678856,17.931301686656592,18.200483103760163,18.405476477414744,18.52735482069852,18.55516708383782,18.915636405537857,24.674000000000003
t29,17.88294890210852,18.447856278001318,18.348506099581844,18.175019353678856,17.931301686656592,18.200483103760167,18.405476477414744,18.52735482069852,18.55516708383782,18.915636405537857,24.674000000000003
t30,17.993725459181288,18.562132173718346,18.462166567118086,18.287605151454866,18.042377766756935,18.313226637633257,18.5194898499638,18.64212317293938,18.67010772012265,18.915636405537857,24.674000000000003
t31,21.525660964843006,22.123646025901564,22.004500031546453,21.796445540081226,21.11465336234808,21.826983017433683,22.072821925111942,22.21898488759387,22.25233882615457,22.581870262959562,24.674000000000003
t32,18.361682776316165,18.415476003514,18.371278792951937,18.197576729221613,15.515103134424706,18.04133620924324,18.42831987784614,18.5503494867493,18.639605378425724,18.915636405537857,18.889245972610787
t33,18.361682776316165,18.415476003514,18.371278792951937,18.197576729221613,15.515103134424706,18.04133620924324,18.42831987784614,18.5503494867493,18.639605378425724,18.915636405537857,18.889245972610787
