CO2_Cap,CO2_Price
CO2_Cap_1,493.59058668666074
CO2_Cap_2,465.2511052077801
CO2_Cap_3,435.0540441426591
CO2_Cap_4,438.7885614250098
CO2_Cap_5,437.43734504908844
CO2_Cap_6,442.119457108262
CO2_Cap_7,445.85018114424685
CO2_Cap_8,378.9106665107148
CO2_Cap_9,380.62820351337274
CO2_Cap_10,438.15528076628925
CO2_Cap_11,462.814559977172
