region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1120805626939026e8,0.0,0.0,0.0,2.8251819517708406e7,0.0,0.0,0.0,1.1120805626939026e8,5.6797387599999994e7,5.441066866939026e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.286688086085896e8,0.0,0.0,0.0,1.6745297685118088e8,0.0,0.0,0.0,3.286688086085896e8,1.295391149e8,1.9912969370858958e8
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37747597293606e6,0.0,0.0,0.0,3.0926352231952483e6,0.0,0.0,0.0,5.37747597293606e6,3.3676233e6,2.0098526729360605e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3672878314918244e8,0.0,0.0,0.0,7.90111159610935e7,0.0,0.0,0.0,1.3672878314918244e8,4.30715296e7,9.365725354918244e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5995810076130312e7,0.0,0.0,0.0,1.3425941260307917e7,0.0,0.0,0.0,2.5995810076130312e7,1.4608994600000001e7,1.138681547613031e7
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022445183875929e7,0.0,0.0,0.0,2.5429787700837962e7,0.0,0.0,0.0,6.022445183875929e7,3.0430972e7,2.979347983875929e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.357674447039774e7,0.0,0.0,0.0,4.6018044254669815e7,0.0,0.0,0.0,8.357674447039774e7,8.02164678e7,3.3602766703977436e6
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.9607026e7,0.0,0.0,8.134185600000001e6,0.0,0.0,0.0,0.0,0.0,1.0593763429336332e8,0.0,0.0,0.0,5.117255573863685e7,0.0,0.0,0.0,1.0593763429336332e8,4.77412116e7,5.819642269336332e7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,6.940971310000001e7,0.0,0.0,8.865637260480018e7,6.301040801223166e8,0.0,0.0,0.0,0.0,4.7530762650313985e8,0.0,0.0,0.0,4.348382082274715e8,0.0,0.0,0.0,4.7530762650313985e8,7.881701658271167e8,-3.128625393239769e8
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,11,0.0,0.0,0.0,1.163506911e8,0.0,0.0,1.7892747869138125e8,1.3252561921741633e9,0.0,0.0,0.0,0.0,1.249767866245774e9,0.0,0.0,0.0,1.2282932197420337e9,0.0,0.0,0.0,1.249767866245774e9,1.6205343619655447e9,-3.7076649571977067e8
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,12,0.0,0.0,0.0,1.0686073200000001e7,0.0,0.0,1.1664095542560006e7,7.845931041204482e7,0.0,0.0,0.0,0.0,5.3944701089254305e7,0.0,0.0,0.0,1.0902792012624636e8,0.0,0.0,0.0,5.3944701089254305e7,1.0080947915460482e8,-4.686477806535052e7
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0,1.1063005909067597e-9,9.148531425855548e-9,0.0,0.0,0.0,0.0,4.710952467811659e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.710952467811659e-9,1.0254832016762306e-8,-5.543879548950647e-9
NENG_Rest,NENG_Rest_nuclear_1,1,1,14,0.0,0.0,0.0,7.507103539984244e8,0.0,0.0,9.354328278520793e7,2.1973317126245365e8,0.0,0.0,0.0,0.0,7.174343391780709e8,0.0,0.0,0.0,3.4655246886801505e8,0.0,0.0,0.0,7.174343391780709e8,1.063986808046086e9,-3.4655246886801505e8
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,15,0.0,0.0,0.0,8.2950752e6,0.0,0.0,1.1257422739200018e7,6.728485064463374e7,0.0,0.0,0.0,0.0,5.3994948703146406e7,0.0,0.0,0.0,5.467090867587237e7,0.0,0.0,0.0,5.3994948703146406e7,8.683734858383375e7,-3.284239988068735e7
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,16,0.0,0.0,0.0,741143.0,0.0,0.0,469471.96440000046,2.692504286279998e6,0.0,0.0,0.0,0.0,1.942480726013354e6,0.0,0.0,0.0,5.776827130768888e6,0.0,0.0,0.0,1.942480726013354e6,3.903119250679998e6,-1.9606385246666442e6
