BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.0873232330232419e8,4.848013120561407e6,-6.444470812033955e6,2.7651042742552906e6,-2.765104274255291e6,0.0,0.0,1.0209986549630744e7,-184134.16048240237,-1.1716171800000003e8,2.950946634792452e7,1.5713486234144415e6,-1.9486423989639368e6,185671.1513390423,-185671.1513390423,0.0,0.0,-1.873674731962735e7,-140692.25274766775,-1.0254733000000002e7,1.0006088751722535e7,309685.40130857326,-365885.3985214712,141347.0592594933,-141347.05925949328,0.0,0.0,-2.0976332182344766e6,-88569.53627516485,-7.763686e6,3.2603295890275974e7,0.0,0.0,287426.76685067045,-287426.76685067045,0.0,0.0,-1.66135735199552e7,-606510.3703207843,-1.5383211999999994e7,2.168387698946241e7,3.8366466123844865e6,-4.532900061890932e6,32996.63924665742,-32996.6392466574,0.0,0.0,-1.9101188795562975e7,-129664.74439298139,-1.7567700000000005e6,2.7503836274966355e7,2.894019567553102e6,-3.8589191466607414e6,177771.44869696928,-177771.44869696928,0.0,0.0,-1.6735991175140845e7,-299846.52071786544,-9.503099000000004e6,1.0778445035128497e7,1.235674173802579e6,-1.4599175021297012e6,319853.1304777682,-319853.1304777681,0.0,0.0,6.82873430325162e6,-452746.01005299087,-1.6930189999999996e7,4.8406826870393924e7,0.0,0.0,1.1402382127041605e6,-1.1402382127041607e6,0.0,0.0,1.6320844552763581e7,-76073.42315749031,-6.465159799999999e7,2.989204661943685e6,265049.63219059445,-313149.37640665786,406229.58679199667,-406229.5867919965,0.0,0.0,1.737427744229113e7,-192921.36001874896,-2.0122461e7,1.486256757695988e8,4.605626948348598e6,-5.920986590088272e6,3.2599417639277433e6,-3.259941763927743e6,0.0,0.0,6.2897740386315575e6,-85013.16649066423,-1.5351507700000003e8,5.616643512592894e8,1.0722298866767297e7,-1.3160879433820613e7,1.1926967457368223e7,-1.1926967457368221e7,0.0,0.0,1.6261517141952211e7,-320675.8341883992,-5.751666119999998e8
t1,13550.597342128345,377.4146320644829,-943.4967080665326,94.03042056033316,-1236.9,0.0,0.0,840.0,-23.96,-12657.685686686627,2823.1981816070556,240.0,-0.0,6.2510738434755595,-79.2,0.0,0.0,-1881.533152693259,-15.0801395122718,-1093.6359632450008,1746.9648499999998,0.0,-0.0,4.742425289530036,-60.0,0.0,0.0,-850.9818333565743,-12.436940279299037,-828.2885016536568,3786.209454658146,0.0,-0.0,9.371967025188905,-118.69999999999999,0.0,0.0,-1945.1411256057959,-90.87003135501057,-1640.870264722529,4214.214506672228,0.0,-801.5706545431123,1.1691978784612702,-5.155088312417298,0.0,0.0,-3200.0,-21.6,-187.05796169515904,2229.8421092513795,0.0,-169.3761287110405,5.734527267648723,-72.6,0.0,0.0,-936.1199859004732,-44.708591778406415,-1012.7719301291102,608.1406999999999,0.0,-0.0,10.608411071147685,-134.3,0.0,0.0,1375.2543392976318,-52.059544311949125,-1807.6439060568298,6664.054904820064,0.0,-0.0,38.008255929921916,-481.2,0.0,0.0,668.8101580994701,-4.202073521728251,-6885.471245327727,231.74809999999994,0.0,-0.0,12.941355655732401,-163.9,0.0,0.0,2099.7116001590007,-29.776331980643953,-2150.7247238340888,15270.377338481612,0.0,-0.0,109.05218733998585,-522.1645671794131,0.0,0.0,1320.0,-9.702,-16167.562958642186,61204.43596917468,0.0,-0.0,450.1326055591516,-4889.9171911634185,0.0,0.0,2510.0,-40.8615,-59233.7898835704
t2,12690.486372243176,0.0,-1198.4003549332451,52.66592885951238,-0.0,0.0,0.0,287.0804210147478,-6.959857098472744,-11824.872510085715,3041.3464811813355,0.0,-0.0,3.7638624168150194,-0.0,0.0,0.0,-2010.209330338309,-15.427565191913434,-1019.4734480679282,1746.9648499999998,0.0,-0.0,2.8554817048501873,-0.0,0.0,0.0,-965.1504642048599,-12.784365958940674,-771.8855015410496,3888.0504100232697,0.0,-0.0,5.6429968459215445,-0.0,0.0,0.0,-2268.4680302755396,-96.11393957660417,-1529.111437017048,4331.339081764593,678.4494020052903,-1610.5760818788713,0.6518304435961015,-3.7464691888449595,0.0,0.0,-3200.0,-21.6,-174.5177631457629,2206.2615897645082,0.0,-1166.7,3.452841251485938,-0.0,0.0,0.0,-58.96425855821826,-40.18849736837831,-943.8616750893975,607.095670550537,0.0,-0.0,6.387476637318887,-0.0,0.0,0.0,1127.5358807715443,-55.69688998160358,-1685.3221379777963,4932.149659915307,0.0,-0.0,22.885317098629805,-0.0,0.0,0.0,1468.9290007710474,-6.842465702544456,-6417.121512082439,231.74809999999994,0.0,-0.0,7.7921772102152795,-0.0,0.0,0.0,1789.246780819587,-23.537145199576642,-2005.2499128302259,14804.608658531517,0.0,-0.0,63.01978982221808,-545.9733279608782,0.0,0.0,1320.0,-9.702,-15631.953120392856,54898.45345922216,0.0,-0.0,260.05596751478146,-0.0,0.0,0.0,2510.0,-40.8615,-57627.64792673695
t3,11429.39649627505,0.0,-857.1908661981793,26.30439497227259,-47.45611268212258,0.0,0.0,840.0,-23.96,-11367.093912367021,3143.601816602618,0.0,-0.0,1.885899582165205,-2.096981953428952,0.0,0.0,-2149.086891654961,-18.70117813433856,-975.6026644420542,1703.636362633562,0.0,-0.0,1.4310339171979551,-1.5941342401067031,0.0,0.0,-948.9537819349684,-16.0579789013658,-738.4615014743194,3895.900303053112,0.0,-0.0,2.8275837115521787,-4.842820747499597,0.0,0.0,-2336.2368067002076,-94.33874889285511,-1463.3095104241013,4415.493541846695,1363.1915957022763,-2387.4060399505215,0.32665507910586333,-2.803105352274206,0.0,0.0,-3200.0,-21.6,-167.20264732528182,2211.8359791764638,568.5373429937683,-0.0,1.7302438270514846,-2.9649922943875087,0.0,0.0,-1825.0,-49.9525,-904.1860737028964,606.9382163221359,0.0,-0.0,3.200824513875684,-3.562729543325719,0.0,0.0,1063.0671024924827,-56.459754418084906,-1613.1836593670841,3155.3830666900067,0.0,-0.0,11.46796690813132,-19.65131004002388,0.0,0.0,3006.4609837646103,-11.916321246423212,-6141.7443860763005,231.74809999999994,0.0,-0.0,3.904517380391937,-6.687704841785159,0.0,0.0,1719.7493940330437,-28.23748504583383,-1920.4768215258166,14772.834058531516,0.0,-274.5868598487117,32.08916762601632,-473.7590273713356,0.0,0.0,1320.0,-9.702,-15366.875338937485,54306.444788874986,0.0,-0.0,137.68629361953748,-159.22584432383144,0.0,0.0,2510.0,-40.8615,-56754.0437381707
t4,10774.151938803254,0.0,-0.0,35.999696061229116,-0.0,0.0,0.0,372.61574306841476,-19.84701853900205,-11162.920359393895,3064.997241633254,52.60437539223449,-0.0,2.574248938708246,-6.864661532691044,0.0,0.0,-2146.9807112837707,-15.79684792046618,-950.5336452272691,1706.295541808462,0.0,-0.0,1.9536788464711523,-5.19456770342898,0.0,0.0,-970.2405028272271,-13.153648687493419,-719.6605014367838,3947.462583053112,0.0,-0.0,3.859799785613391,-10.28547441055888,0.0,0.0,-2420.117072575404,-95.21142633891598,-1425.7084095138462,4027.075206711895,1562.2615824683458,-2200.885845718468,0.44594320719366365,-4.274305526816798,0.0,0.0,-3200.0,-21.6,-163.0225811421498,2234.706639030081,647.3408711177401,-519.3591288822599,2.361986595106909,-7.791555846772768,0.0,0.0,-1432.1499127962516,-44.93700530131386,-880.1718939163299,607.1132651264189,0.0,-0.0,4.369517838702884,-11.633067362446264,0.0,0.0,1035.8939601532002,-64.37942427905914,-1571.3642514768162,2771.8407314252495,0.0,-0.0,15.655089445029999,-41.68323840068611,0.0,0.0,3247.600849988968,-15.43498874197353,-5977.978443716589,231.74809999999994,0.0,-0.0,5.329899966332973,-19.53145645929953,0.0,0.0,1683.3776462720703,-30.683274211455746,-1870.240915567648,14820.310058531515,0.0,-825.6445168289451,44.45811615143262,-0.0,0.0,0.0,1320.0,-9.702,-15349.421657854004,54744.8824903001,0.0,-0.0,175.049122364514,-391.18299083414,0.0,0.0,2510.0,-40.8615,-56997.887121830485
t5,10737.99443499305,0.0,-0.0,34.45192157854372,-81.55954169368259,0.0,0.0,450.6580269109468,-20.53379063681633,-11121.011051152042,3249.9601583950334,37.09048050472927,-202.90951949527073,2.4988910303571927,-1.1315652115707802,0.0,0.0,-2128.808131469064,-18.70117813433856,-937.9991356198765,1713.6933035706043,0.0,-0.0,1.8979798831804884,-0.8602204924696235,0.0,0.0,-988.4130826419337,-16.0579789013658,-710.2600014180159,3868.44060928299,0.0,-0.0,3.7475259905851854,-0.0,0.0,0.0,-2370.601872979526,-94.67840323533018,-1406.9078590587185,4313.98718145387,1415.8046538118078,-2347.342774375006,0.43316680028519766,-0.3496796403731078,0.0,0.0,-3200.0,-21.6,-160.93254805058376,2242.6695410396483,107.75207470666783,-0.0,2.2938081579455893,-0.0,0.0,0.0,-1437.5116426170503,-46.51692987750051,-868.686851409711,605.6668702060698,0.0,-0.0,4.24346403670428,-1.922506201291172,0.0,0.0,1000.9106808505944,-57.39847616313765,-1551.500032728939,2690.1337815598044,0.0,-0.0,15.20303986520563,-0.0,0.0,0.0,3204.985937816448,-10.576453594794279,-5899.746305646663,231.74809999999994,0.0,-0.0,5.17500054796038,-0.0,0.0,0.0,1638.7800841295848,-28.48705934072462,-1847.2161253368208,15003.344769356729,0.0,-441.3786813528918,43.84240953865684,-97.20829787492015,0.0,0.0,1302.4248105687072,-9.989354347201637,-15801.03565588908,55865.62057692077,0.0,-0.0,190.19979805684363,-88.35260728747949,0.0,0.0,2527.575189431293,-41.148854347201635,-58453.89410277423
t6,10613.695604993858,382.802024107192,-0.0,76.23124905041212,-21.951173382306237,0.0,0.0,391.13063721392473,-20.00994960748254,-11421.898392375597,3253.553645977431,0.0,-0.0,5.330369518826111,-1.636369959117649,0.0,0.0,-2294.696489656928,-16.195680522073705,-946.3554753581383,1483.740199164009,0.0,-0.0,4.045647600280664,-5.409208937461113,0.0,0.0,-752.6291590429028,-13.2204773533979,-716.5270014305278,3577.217503756161,0.0,-0.0,7.992421609979164,-5.478255358373346,0.0,0.0,-2064.5081750047293,-95.78193564090112,-1419.4415593621368,3866.103783027004,1640.3523484580444,-2122.7950797287695,0.9234412288384066,-1.0069283887504965,0.0,0.0,-3200.0,-21.6,-161.97756459636676,2245.4701262462104,358.8232180614824,-0.0,4.891017800857448,-0.0,0.0,0.0,-1688.8189747392348,-44.36987254630144,-875.9955148230139,602.7970307285308,0.0,-0.0,9.048069664760277,-2.7801591652355975,0.0,0.0,1013.2306275911947,-57.20422852597422,-1565.091340293276,2820.881801322141,0.0,-0.0,32.41731004716586,-9.960149802180386,0.0,0.0,3113.311952327468,-9.965325405975793,-5946.685588488619,231.74809999999994,0.0,-0.0,11.036556953159801,-0.0,0.0,0.0,1652.9795813112073,-30.756229567361814,-1865.0080086970054,15593.05561265758,0.0,-0.0,101.78051758689314,-63.28251150954294,0.0,0.0,1457.7364574632388,-11.953991079523954,-17077.336085118644,60654.162398295186,0.0,-0.0,407.80322103529784,-600.4367611056089,0.0,0.0,2372.263542536761,-43.11349107952395,-62790.678909682116
t7,11098.027199412723,0.0,-0.0,232.14958825484186,-74.7642541139347,0.0,0.0,1152.4473284096998,-19.8981847306739,-12387.961677232654,3250.4877024670413,104.2156235388957,-135.7843764611043,16.07048589225077,-5.479099515663412,0.0,0.0,-2217.030838868766,-15.985983264945666,-996.4935137877085,1511.3145369580743,0.0,-0.0,12.200286758360104,-0.0,0.0,0.0,-756.0430381788628,-13.342784031972908,-754.1290015055991,3639.5390779270556,0.0,-0.0,24.09777248223207,-0.0,0.0,0.0,-2076.2461550732796,-92.74693415336024,-1494.6437611826475,3613.8147021211375,1769.24288539867,-1993.9045427881435,2.7846522309672257,-0.0,0.0,0.0,-3200.0,-21.6,-170.33769696263084,2323.210119380246,0.0,-235.17299854881622,14.74789276828113,-5.0318260858133375,0.0,0.0,-1129.2320080876534,-46.585494576756076,-921.935684849489,668.364553439331,0.0,-0.0,27.282805985705686,-9.308878258754673,0.0,0.0,1019.7636903826169,-55.28104508057332,-1650.8211264683252,4497.456628100374,0.0,-0.0,97.74761244176355,-33.349825113196175,0.0,0.0,1692.9153943982376,-5.586620801514184,-6249.183189025664,307.58809999999994,0.0,-0.0,33.27636078857876,-28.7524714965741,0.0,0.0,1683.425627018008,-25.871470200156118,-1969.6661461098565,16371.777612657579,923.752132152688,-0.0,322.12525850885027,-0.0,0.0,0.0,1620.0,-14.607,-19223.048003319116,58980.284540937886,7417.804468837007,-0.0,1273.6164765568315,-0.0,0.0,0.0,2210.0,-45.7665,-69835.93898633173
t8,13338.880850835943,0.0,-1021.5021641447755,393.38236681312424,-0.0,0.0,0.0,1261.2533860984638,-18.363990360390286,-13953.650449242368,3284.1840189404297,0.0,-0.0,26.14319132313586,-0.0,0.0,0.0,-2195.5405751293024,-15.927959552849115,-1098.8586755814144,1721.891969710207,0.0,-0.0,19.84072852397628,-0.0,0.0,0.0,-895.9814362523089,-13.284760319876355,-832.466501661998,3849.888192549181,0.0,-0.0,39.19872640517464,-5.194948853798245,0.0,0.0,-2139.59644062443,-96.11393957660417,-1648.181589899523,2683.201240926002,2243.5427486143735,-1519.6046795724408,4.528815821134716,-1.9651475481271428,0.0,0.0,-3200.0,-21.6,-188.10297824094206,2376.3694353500596,0.0,-1166.7,23.987420638616126,-0.0,0.0,0.0,-166.7560467662488,-49.9525,-1016.9483092224261,841.3173196747789,0.0,-0.0,44.37512212348691,-0.0,0.0,0.0,992.5540231014866,-57.01125127858469,-1821.2352136211668,5884.164825077512,0.0,-0.0,158.98704092338477,-0.0,0.0,0.0,855.4822320868404,-4.818091365886573,-6893.816006721852,481.82809999999995,0.0,-0.0,54.12851540152134,-0.0,0.0,0.0,1658.5848574854995,-21.83854019623351,-2172.7029326907877,17619.53818265758,381.06662096436855,-0.0,506.09707988699427,-0.0,0.0,0.0,1620.0,-14.607,-20112.09488350894,60122.38847641913,9202.546986230467,-0.0,1986.2836673975735,-0.0,0.0,0.0,2210.0,-45.7665,-73475.45263004718
