Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11
9000,1,1.0,1.0,9000,12,24,1032.0,1,10991.034854603518,995.798602436718,753.924333079439,1493.6943107658992,170.36591810912472,923.1909638663467,1643.102650325394,6279.982543243808,1951.8457493574358,13903.417840144612,55603.782900862796
,2,0.067,0.075,603,,,576.0,2,10163.990672025333,930.2855364869339,704.5362417413473,1395.9288936644875,159.2770121966965,861.7120896350725,1536.2505761324544,5865.818097596632,1824.81446608314,13408.451326258953,54141.33650190753
,,,,,,,576.0,3,9667.965389773453,885.9382303055417,671.2748741054897,1329.4080943996094,152.22043570696943,821.3980737457124,1462.6637703203355,5588.700767784044,1738.1105743244937,13165.504422294709,53640.26717147011
,,,,,,,792.0,4,9440.578546388211,860.7408972479324,652.1243897090869,1291.1082402774068,147.18002392859296,798.2175146093304,1421.334194453255,5427.4688668021745,1689.7177045057142,13264.296109383904,54067.76679862902
,,,,,,,888.0,5,9389.265586155258,849.6540707025842,643.0531076265803,1273.974095012211,145.16385921724236,787.1311602397562,1403.1895026091709,5352.89911259806,1668.5458239599982,13627.204347670742,55469.56790163849
,,,,,,,456.0,6,9599.54810946285,856.7093239587149,648.0927087835285,1285.0608948896906,147.18002392859296,793.1782626231603,1415.2859638385603,5396.230185986938,1683.6685957783668,14369.150079279387,58117.08303448545
,,,,,,,840.0,7,10155.941580224086,886.946123627846,671.2748741054897,1329.4080943996094,152.22043570696943,821.3980737457124,1465.6878856276828,5576.608375210404,1745.1678678397323,15428.640519389015,61829.37049451194
,,,,,,,1320.0,8,10905.513254215264,943.3881496768907,713.607523823854,1414.070929827636,161.2931769080471,872.7984440046465,1559.4354601554508,5930.31085798938,1858.0845640835507,16125.222721211805,64853.68181036641
,,,,,,,504.0,9,11532.336278237415,993.7828157921093,752.9164128480494,1490.6706380720411,170.36591810912472,920.1674126746447,1643.102650325394,6254.790058715392,1955.8784885090008,16638.334647011805,66616.37213351236
,,,,,,,840.0,10,12309.073637057803,1035.1064420065884,784.1619400211276,1553.1598737451086,177.42249459885178,959.4735781667708,1710.6412255228183,6526.868891622295,2033.508717176626,17157.49504344992,68350.23108645457
,,,,,,,600.0,11,13171.332596266446,1094.5721480225463,828.5104302022712,1641.854272764946,187.50331815560472,1013.897499617407,1807.4129153579333,6894.679165737185,2150.4581525720096,17632.299988541865,70248.13059400427
