Constraint,Price
MinCapReq_1,269560.89735223947
MinCapReq_2,0.0
MinCapReq_3,241942.55320978805
MinCapReq_4,16305.750716251161
MinCapReq_5,28976.00196064542
MinCapReq_6,29173.028213651975
MinCapReq_7,0.0
MinCapReq_8,137097.64454189088
MinCapReq_9,17209.58082001964
MinCapReq_10,15578.873203846102
MinCapReq_11,90928.07669458172
MinCapReq_12,319477.62960862083
MinCapReq_13,35462.62842855638
