CO2_Cap,CO2_Price
CO2_Cap_1,50935.01304115992
CO2_Cap_2,56944.04070023298
CO2_Cap_3,56446.6219948285
CO2_Cap_4,56453.73670672188
CO2_Cap_5,56441.555186117745
CO2_Cap_6,56453.73670672188
CO2_Cap_7,93743.65944129878
CO2_Cap_8,50272.38336828248
CO2_Cap_9,50272.38336828248
CO2_Cap_10,40296.46819685345
CO2_Cap_11,83028.26150858907
