BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.0908011191210468e8,4.196472571722892e6,-5.59562503896614e6,2.67527277055676e6,-2.6752727705567614e6,51179.92328917331,0.0,9.67196256111546e6,-242383.9292659978,-1.1716171800000001e8,2.4557555986581706e7,3.1030821826643366e6,-3.7587568839307805e6,179371.41214138822,-179371.41214138825,0.0,0.0,-1.3520089701307371e7,-127058.58400791044,-1.0254733000000006e7,1.05528211441845e6,0.0,0.0,137537.26630069138,-137537.26630072776,0.0,0.0,6.779998286920065e6,-71594.40133851062,-7.763685999999999e6,6.267113161236642e7,7.44464923244824e6,-8.795663081815032e6,268971.9166385328,-268971.916638533,0.0,0.0,-4.524183484531505e7,-695070.9176846002,-1.538321199999999e7,1.0406129439682905e7,262066.8048914062,-309625.2420739674,31671.825589970656,-31671.825589970646,0.0,0.0,-8.53042229021346e6,-71378.71228688762,-1.7567700000000007e6,1.8505234399901647e7,2.8922673944939007e6,-3.856582778848222e6,164988.99187331565,-164988.99187331556,0.0,0.0,-7.583445076145455e6,-454374.93940186093,-9.50309900000001e6,8.398201059150998e6,0.0,0.0,310321.5611108011,-310321.5611108009,5513.567777592327,0.0,9.172822457141928e6,-646347.0840705185,-1.693019e7,4.679517534963857e7,1.3642420526593924e-12,5.475619957451273e-12,1.135442718584026e6,-1.135442718584025e6,80188.17249013086,0.0,1.7887943770602703e7,-111709.29273140903,-6.4651598e7,4.047202720152523e6,-1.6626700016786344e-12,0.0,377217.57119137334,-377217.57119137316,19865.45007584714,0.0,1.6253579385501698e7,-198186.55573006588,-2.0122461000000004e7,1.4885607514824885e8,3.3114523539042575e6,-4.299669163762501e6,3.355283452655611e6,-3.355283452655612e6,274610.78925351205,0.0,5.510607917624446e6,-138000.0452684262,-1.5351507700000003e8,5.678713575385674e8,7.037143394371617e6,-9.147100826312896e6,1.1319983305255981e7,-1.1319983305255981e7,187706.39349004993,0.0,9.598877534075003e6,-381372.0341915573,-5.751666119999999e8
t1,12967.350693066315,817.2328741559818,-1012.7671258440182,92.71425921442216,-1236.9,0.0,0.0,-711.8313203778621,-29.14,-10886.659380214838,1839.5789748694187,0.0,-0.0,7.198725768638713,-9.65561730006199,0.0,0.0,-837.4009719088136,-13.139017375846203,-986.5820940533354,232.0044430263177,0.0,-0.0,5.46158713978552,-7.340239682189981,0.0,0.0,523.4317458876664,-6.614017375846203,-746.9435189957333,3214.0963200000006,0.0,-0.0,10.792845858523739,-14.48342595009298,0.0,0.0,-1626.400296917449,-104.13022706690234,-1479.8752159240792,1779.3224205022173,0.0,-0.0,1.2467256314117716,-0.9682362167634355,0.0,0.0,-1600.0,-10.8,-168.80090991686575,2073.8500206058998,0.0,-0.0,6.6040129623689054,-8.86740364291407,0.0,0.0,-1084.9790857163334,-72.14680145984156,-914.4607427491794,441.28752586698533,0.0,-0.0,12.216899700939042,-16.40469673939103,0.0,0.0,1273.7481349840873,-82.1497494725785,-1628.698114340042,7317.26290659194,0.0,-0.0,43.77115367484636,-113.20341812267228,0.0,0.0,-1026.5682059512953,-3.387675079639274,-6217.874761113179,351.70259999999996,0.0,-0.0,14.903407558069102,-0.0,0.0,0.0,1589.2356276439168,-20.151,-1935.690635201986,15483.413203030499,0.0,-1090.3462252336506,111.70438415341303,-1077.0828745802,0.0,0.0,390.7643723560831,-19.512,-13798.940859726152,56700.86441548768,0.0,-0.0,487.9350079707611,-4805.348262594221,0.0,0.0,3110.0,-50.6715,-55442.779660864224
t2,11111.475759016334,0.0,-0.0,70.09230708719676,-0.0,0.0,0.0,-1096.105563708611,-17.99334650602426,-10067.469155888895,2043.3971248694188,0.0,-114.04430858736191,5.022561057243464,-0.0,0.0,0.0,-1000.0,-12.7,-921.6753773393002,231.9758930263177,0.0,-0.0,3.811604871012329,-23.782178416016798,0.0,0.0,492.182407494646,-6.175,-698.0127269759593,3191.3048000000003,0.0,-0.0,7.53068706917191,-71.82475405283644,0.0,0.0,-1667.4633461427175,-76.53309938721499,-1383.0142874864032,1692.1066767313341,0.0,-0.0,0.870037411620348,-0.0,0.0,0.0,-1524.8699733796548,-10.29287232031267,-157.81386844298692,2053.175070008547,0.0,-1166.7,4.608307132126513,-0.0,0.0,0.0,20.54667219094563,-58.06680145984156,-853.5632478717778,444.6299,0.0,-0.0,8.52505274276472,-81.23516415830323,0.0,0.0,1220.6975451891958,-69.83455693057502,-1522.7827768430823,7723.607676206875,0.0,-0.0,30.543571657378042,-167.55266504673205,0.0,0.0,-1760.629780568747,-18.16248253763578,-5807.806319711139,351.70259999999996,0.0,-0.0,10.398919378057728,-14.948442315780884,0.0,0.0,1485.6420389249429,-23.08434650602426,-1809.7107694811957,14502.318099598799,0.0,-1490.0,78.86302708876947,-483.9753639832767,0.0,0.0,720.0,-19.512,-13307.693762704288,50614.55612731428,0.0,-0.0,310.6832135436632,-0.0,0.0,0.0,3110.0,-50.6715,-53984.56784085795
t3,8105.522838180225,0.0,-0.0,27.493863804673012,-0.0,0.0,0.0,1464.8530129422447,-21.715377277528454,-9576.154337649614,1832.7780748694188,0.0,-0.0,1.9729036296822806,-0.0,0.0,0.0,-944.1616921195629,-12.85076343127718,-877.7385229482609,231.9758930263177,0.0,-0.0,1.4968243069316078,-0.0,0.0,0.0,437.91238253005764,-6.32576343127718,-665.0593364320298,3221.176149805837,0.0,-0.0,2.9579214330918893,-0.0,0.0,0.0,-1854.5620603229895,-52.4630974180581,-1317.1089134978815,1856.772441691475,0.0,-92.61473121573056,0.3416823394918428,-2.8772780374451754,0.0,0.0,-1600.0,-10.8,-150.82211477779128,2075.989230008547,0.0,-0.0,1.8099187465555424,-3.9128895225334066,0.0,0.0,-1222.6896779051865,-37.56611698176996,-813.6304643456127,444.6363,0.0,-0.0,3.3482062799846,-5.33899088254856,0.0,0.0,1067.5707380641356,-60.37517130979227,-1449.8410821517798,8167.4387444246295,0.0,-0.0,11.99607385067159,-0.0,0.0,0.0,-2637.3020960160707,-8.703096916853033,-5533.429625342377,351.70259999999996,0.0,-0.0,4.084475500663746,-67.712024295544,0.0,0.0,1458.3793928273717,-22.72993210675583,-1723.7245119257354,14437.837483323538,0.0,-2040.1340370291273,31.891626681778455,-63.51059414617336,0.0,0.0,720.0,-19.512,-13066.572478830012,51306.42927127273,0.0,-0.0,135.90739795138091,-1016.7157901494339,0.0,0.0,3110.0,-50.6715,-53484.94937907469
t4,10017.813425204884,0.0,-1830.0,36.1083757799608,-57.934945935794865,0.0,0.0,1200.0,-15.06,-9350.92685504905,1741.4754784771042,0.0,-0.0,2.6042955779134265,-15.678051775236538,0.0,0.0,-862.5562229465662,-13.07109819804427,-852.7744011351705,231.9473430263177,0.0,-0.0,1.9761002441198987,-2.3889178423415482,0.0,0.0,421.0977449494126,-6.546098198044271,-646.0861721794644,3198.6069698058373,122.83452659934783,-0.0,3.904667893189746,-4.7137036620699,0.0,0.0,-1964.4288384285487,-77.04022706690233,-1279.1633951408537,1870.457717133064,39.004878594312004,-149.14912229437016,0.4510771104558501,-4.136545526524811,0.0,0.0,-1600.0,-10.8,-145.82800501693728,2098.814570008547,0.0,-1166.7,2.3893085661877187,-7.757210683479979,0.0,0.0,-78.01075261334563,-58.06680145984156,-790.6691138180678,444.6427,0.0,-0.0,4.420043300079241,-0.0,0.0,0.0,1018.2494812071413,-58.43839553822719,-1408.8738289689934,8167.4387444246295,0.0,-0.0,15.836220496425142,-103.31035148241006,0.0,0.0,-2697.2713421181943,-8.90099542899004,-5373.792275891461,351.70259999999996,0.0,-0.0,5.391822238465766,-0.0,0.0,0.0,1336.6540856051708,-18.016325716297906,-1675.7321821273392,14572.843120540334,0.0,-1490.0,43.02673591286559,-58.00190321426024,0.0,0.0,116.2658443449302,-19.512,-13164.621797583868,50794.468080391074,0.0,-0.0,161.40597311239074,-103.99139155814844,0.0,0.0,3110.0,-50.6715,-53911.21116194533
t5,10241.611669671236,0.0,-1830.0,42.52430376599377,-62.74837805051549,0.0,0.0,937.8535888099976,-29.14,-9300.101184196712,1939.9954784771041,77.02654535007923,-162.97345464992077,3.105964441036995,-2.664346080888799,0.0,0.0,-1000.0,-12.7,-841.7901875374107,231.9187930263177,0.0,-0.0,2.359268914277299,-2.0254467655736277,0.0,0.0,411.0212686742806,-6.175,-637.0988838493018,3266.6323498058373,0.0,-0.0,4.6580349102903895,-3.996519121333197,0.0,0.0,-1928.0658700204447,-77.04022706690233,-1262.1877685074467,1884.2137073744218,29.29415563840496,-158.8598452502772,0.44452583346544977,-0.4621824834194854,0.0,0.0,-1600.0,-10.8,-143.83036111259568,2076.0451300085474,0.0,-1166.7,2.8511882502687347,-0.0,0.0,0.0,-60.36191845060216,-72.14680145984156,-779.6875983483724,444.6491,0.0,-0.0,5.274607087870649,-1.8998547341382404,0.0,0.0,1003.9559576476408,-61.09160438092012,-1390.888205620453,8161.102471278955,0.0,-0.0,18.897254867354086,-16.21716772704254,0.0,0.0,-2854.4030266608725,-9.419529987980878,-5299.960001770412,351.70259999999996,0.0,-0.0,6.432350733017184,-3.2026631905408336,0.0,0.0,1319.9542502980644,-20.151,-1654.7355378405407,14553.620712413503,0.0,-1669.3514935990431,51.33993435020292,-51.33993435020292,0.0,0.0,660.0457497019356,-19.512,-13524.802968516395,52037.29694779207,0.0,-0.0,212.32783938021532,-0.0,0.0,0.0,3110.0,-50.6715,-55308.953287172284
t6,9471.882885920513,0.0,-1830.0,94.07622517980536,-86.70482978905801,0.0,0.0,1891.8294434943657,-32.6969482924628,-9508.386776513162,1859.3526740881869,0.0,-0.0,2.1274675568892243,-0.0,0.0,0.0,-1000.0,-12.7,-848.780141645076,231.89024302631768,0.0,-0.0,5.0975229515775915,-0.0,0.0,0.0,411.2790558326079,-6.175,-642.0918218105032,3241.507659805837,0.0,-0.0,10.069291688956259,-0.0,0.0,0.0,-1901.3647269223572,-77.04022706690233,-1273.1719975055337,1844.9801673744214,49.50300015399671,-138.65100073468545,1.1635045962907964,-0.36766637308656064,0.0,0.0,-1600.0,-10.8,-145.82800501693728,2098.8704700085473,729.9501492487959,-436.74985075120406,6.162249916672029,-0.0,0.0,0.0,-1540.4087010856726,-72.14680145984156,-785.6775158772972,444.6555,0.0,-0.0,11.399805388199479,-18.016666342131636,0.0,0.0,1023.4459161481873,-58.60593400810944,-1402.8786211861466,7802.968119036006,0.0,-0.0,40.842855960000634,-42.00499559088304,0.0,0.0,-2451.169580354608,-7.773859615170206,-5342.862539435346,351.70259999999996,0.0,-0.0,13.904532413046693,-7.7146361055213895,0.0,0.0,1336.388592887477,-24.5479482924628,-1669.7331409025396,14667.795120540335,132.0810343626456,-1357.9189656373544,118.7281731572698,-0.0,0.0,0.0,720.0,-19.512,-14261.173362422895,54433.96234278878,0.0,-0.0,455.51157876605845,-0.0,0.0,0.0,3110.0,-50.6715,-57948.80242155483
t7,9009.914009501119,0.0,-1830.0,230.60265118484347,-0.0,0.0,0.0,2679.6839496066996,-30.704108655112908,-10059.496501637548,2071.5718240881865,345.8087761295807,-240.0,16.551797845296424,-13.57346453156671,0.0,0.0,-1288.1438572960135,-13.477988414699237,-878.7370878207845,231.86169302631768,0.0,-0.0,12.563391753710032,-15.253724902430678,0.0,0.0,442.8409649691319,-6.952988414699236,-665.0593364320298,3161.0024498058374,0.0,-0.0,8.302044199134045,-13.591571165562778,0.0,0.0,-1761.5637822746244,-77.04022706690233,-1317.1089134978815,1777.2496273744216,86.40464087060332,-101.74936001807885,0.9575706075149013,-1.2403640566696856,0.0,0.0,-1600.0,-10.8,-150.82211477779128,2121.684630008547,1166.7,-0.0,15.188108451129967,-16.67868779229197,0.0,0.0,-2401.1167848619302,-72.14680145984156,-813.6304643456127,443.8933042210579,0.0,-0.0,28.097070954388965,-0.0,0.0,0.0,1040.1836458758567,-59.33533500810022,-1452.838686043203,7861.197330540706,0.0,-0.0,33.64512649122745,-43.5221858707922,0.0,0.0,-2322.2001864124204,-7.663260615160987,-5521.456824133558,352.66259999999994,0.0,-0.0,34.27125770494805,-14.81140608846742,0.0,0.0,1380.3160503933004,-21.715108655112907,-1730.7233933546684,14620.319120540335,633.7741279247372,-856.2258720752628,291.77625261542994,-77.42934810988476,0.0,0.0,720.0,-19.512,-15312.702280895355,58575.652639113265,0.0,-0.0,1125.3321627971814,-1109.972514683655,0.0,0.0,3110.0,-50.6715,-61650.34078722679
t8,6890.444529655708,1830.0,-0.0,366.5444390143462,-258.5,0.0,0.0,2006.2244935834763,-32.76353345925649,-10801.949928794273,2119.27967,240.0,-0.0,25.570892399813275,-0.0,0.0,0.0,-1436.3157890871707,-13.878052630535361,-934.6567206821072,223.929944924678,0.0,-0.0,19.402296749480875,-0.0,0.0,0.0,471.0208262624983,-7.353052630535361,-707.0000153061218,3117.70427,0.0,-0.0,38.33866015689166,-0.0,0.0,0.0,-1701.0484157029634,-54.00603406156456,-1400.9884803923637,1822.944017374422,65.69629185952203,-122.45770902916013,4.4289121425444105,-0.0,0.0,0.0,-1600.0,-10.8,-159.81151234732852,2115.2346800000005,0.0,-0.0,23.459660831937406,-0.0,0.0,0.0,-1231.293435576704,-42.8561419137603,-864.5447633414732,442.1102696569443,0.0,-0.0,43.39860469480138,-0.0,0.0,0.0,1121.1761114469737,-60.920579121391114,-1545.7644066773282,8527.997410953809,0.0,-0.0,155.48954370611173,-0.0,0.0,0.0,-2802.577190439963,-9.248504728451877,-5871.661259491506,476.98259999999993,0.0,-0.0,52.94049670374025,-0.0,0.0,0.0,1342.8133995138528,-30.031,-1842.705496217593,16122.201048948482,101.53507105450853,-1388.4649289454915,468.29083737779115,-0.0,0.0,0.0,720.0,-19.512,-16004.05002843529,61281.04581615077,0.0,-0.0,1736.9207582678007,-1411.4,0.0,0.0,3110.0,-50.6715,-64665.89507441857
